# log10(y)    mass[MeV]    Nhits
-13.3  5  9.160245e-19
-13.7  5  2.389997e-14
-14  5  1.024417e-10
-14.3  5  7.313512e-08
-14.7  5  1.015220e-05
-15  5  4.804145e-04
-15.3  5  9.199167e-03
-15.7  5  6.423147e-02
-16  5  2.447844e-01
-16.3  5  8.345827e-01
-16.7  5  1.065311e+00
-17  5  1.820074e+00
-17.3  5  1.928428e+00
-17.7  5  3.531052e+00
-18  5  4.879998e+00
-18.3  5  5.735869e+00
-18.7  5  5.379395e+00
-19  5  5.361379e+00
-19.3  5  4.579673e+00
-19.7  5  2.705444e+00
-20  5  2.048265e+00
-20.3  5  1.533207e+00
-20.7  5  8.662610e-01
-21  5  5.239862e-01
-21.3  5  2.026801e-01
-21.7  5  3.715650e-02
-2.200000e+01  5.000000e+00  0.0
-13.3  6  3.995761e-16
-13.7  6  2.815684e-12
-14  6  2.383796e-09
-14.3  6  1.160095e-06
-14.7  6  9.966180e-05
-15  6  2.554448e-03
-15.3  6  3.799273e-02
-15.7  6  1.652019e-01
-16  6  5.901043e-01
-16.3  6  1.256133e+00
-16.7  6  1.792319e+00
-17  6  2.054816e+00
-17.3  6  4.697609e+00
-17.7  6  5.097059e+00
-18  6  5.774689e+00
-18.3  6  5.451794e+00
-18.7  6  4.524778e+00
-19  6  4.034481e+00
-19.3  6  3.224556e+00
-19.7  6  1.892832e+00
-20  6  1.518978e+00
-20.3  6  1.243324e+00
-20.7  6  6.144374e-01
-21  6  2.307761e-01
-21.3  6  5.835812e-02
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  2.917746e-11
-13.7  8  1.615003e-08
-14  8  2.146897e-06
-14.3  8  1.444991e-04
-14.7  8  2.410282e-03
-15  8  2.800632e-02
-15.3  8  1.289993e-01
-15.7  8  3.455026e-01
-16  8  7.840802e-01
-16.3  8  1.431222e+00
-16.7  8  1.384902e+00
-17  8  3.026159e+00
-17.3  8  4.393351e+00
-17.7  8  4.567305e+00
-18  8  3.989019e+00
-18.3  8  3.540964e+00
-18.7  8  2.156505e+00
-19  8  1.595264e+00
-19.3  8  1.162421e+00
-19.7  8  6.580173e-01
-20  8  5.726575e-01
-20.3  8  3.574341e-01
-20.7  8  1.080885e-01
-21  8  2.665588e-02
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  1.296961e-09
-13.7  9  3.736257e-07
-14  9  2.984303e-05
-14.3  9  1.180923e-03
-14.7  9  1.173124e-02
-15  9  9.156103e-02
-15.3  9  4.144018e-01
-15.7  9  7.847497e-01
-16  9  1.312241e+00
-16.3  9  1.550426e+00
-16.7  9  2.779200e+00
-17  9  5.187282e+00
-17.3  9  5.869471e+00
