# log10(y)    mass[MeV]    Nhits
-13.3  5  1.003322e-19
-13.7  5  5.292369e-15
-14  5  4.068630e-11
-14.3  5  4.532612e-08
-14.7  5  8.591979e-06
-15  5  5.094372e-04
-15.3  5  1.199093e-02
-15.7  5  1.022561e-01
-16  5  4.604811e-01
-16.3  5  1.763348e+00
-16.7  5  2.427560e+00
-17  5  4.326155e+00
-17.3  5  4.624248e+00
-17.7  5  7.720714e+00
-18  5  8.883969e+00
-18.3  5  8.424381e+00
-18.7  5  6.226306e+00
-19  5  4.885344e+00
-19.3  5  3.446060e+00
-19.7  5  1.700326e+00
-20  5  1.088640e+00
-20.3  5  6.780680e-01
-20.7  5  3.474301e-01
-21  5  1.995310e-01
-21.3  5  7.026748e-02
-21.7  5  1.134544e-02
-2.200000e+01  5.000000e+00  0.0
-13.3  6  3.653401e-15
-13.7  6  1.945922e-11
-14  6  1.201406e-08
-14.3  6  3.875278e-06
-14.7  6  2.320797e-04
-15  6  4.643781e-03
-15.3  6  6.123814e-02
-15.7  6  2.650977e-01
-16  6  1.010585e+00
-16.3  6  2.338872e+00
-16.7  6  3.580779e+00
-17  6  4.227756e+00
-17.3  6  1.035979e+01
-17.7  6  1.109227e+01
-18  6  1.164104e+01
-18.3  6  9.556643e+00
-18.7  6  6.592714e+00
-19  6  4.951318e+00
-19.3  6  3.321662e+00
-19.7  6  1.588531e+00
-20  6  1.084624e+00
-20.3  6  7.985380e-01
-20.7  6  3.701609e-01
-21  6  1.252775e-01
-21.3  6  2.745823e-02
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  1.431312e-11
-13.7  8  7.957243e-09
-14  8  1.111263e-06
-14.3  8  8.657874e-05
-14.7  8  1.845646e-03
-15  8  2.847960e-02
-15.3  8  1.688547e-01
-15.7  8  5.259202e-01
-16  8  1.281866e+00
-16.3  8  2.446864e+00
-16.7  8  2.420930e+00
-17  8  5.658171e+00
-17.3  8  8.690648e+00
-17.7  8  9.405211e+00
-18  8  8.469832e+00
-18.3  8  7.596258e+00
-18.7  8  4.565312e+00
-19  8  3.262920e+00
-19.3  8  2.227496e+00
-19.7  8  1.177751e+00
-20  8  9.733255e-01
-20.3  8  5.874602e-01
-20.7  8  1.669059e-01
-21  8  3.776361e-02
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  2.909332e-09
-13.7  9  6.674861e-07
-14  9  4.206245e-05
-14.3  9  1.424831e-03
-14.7  9  1.383770e-02
-15  9  1.171699e-01
-15.3  9  5.960119e-01
-15.7  9  1.236211e+00
-16  9  2.180931e+00
-16.3  9  2.630079e+00
-16.7  9  5.010632e+00
-17  9  9.861845e+00
-17.3  9  1.167854e+01
-17.7  9  1.041466e+01
-18  9  9.888195e+00
-18.3  9  7.900776e+00
-18.7  9  4.538256e+00
-19  9  3.198108e+00
-19.3  9  2.280042e+00
-19.7  9  1.431336e+00
-20  9  8.237575e-01
-20.3  9  2.933807e-01
-20.7  9  5.577995e-02
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
-2.200000e+01  9.000000e+00  0.0
-13.3  11  5.271696e-07
-13.7  11  2.909129e-05
-14  11  8.250198e-04
-14.3  11  9.524367e-03
-14.7  11  7.550923e-02
-15  11  4.830673e-01
-15.3  11  1.430533e+00
-15.7  11  1.905095e+00
-16  11  2.174078e+00
-16.3  11  4.634031e+00
-16.7  11  5.130691e+00
-17  11  8.925321e+00
-17.3  11  9.455206e+00
-17.7  11  7.989223e+00
-18  11  7.159446e+00
-18.3  11  5.465872e+00
-18.7  11  3.509702e+00
-19  11  2.539011e+00
-19.3  11  1.712291e+00
-19.7  11  8.422340e-01
-20  11  2.774888e-01
-20.3  11  6.998050e-02
-2.070000e+01  1.100000e+01  0.0
-2.100000e+01  1.100000e+01  0.0
-2.130000e+01  1.100000e+01  0.0
-2.170000e+01  1.100000e+01  0.0
-2.200000e+01  1.100000e+01  0.0
-13.3  14  1.739250e-05
-13.7  14  4.187487e-04
-14  14  4.353065e-03
-14.3  14  4.002295e-02
-14.7  14  3.195338e-01
-15  14  9.976513e-01
-15.3  14  2.439430e+00
-15.7  14  1.780043e+00
-16  14  4.066878e+00
-16.3  14  5.659557e+00
-16.7  14  6.628759e+00
-17  14  6.322654e+00
-17.3  14  7.479823e+00
-17.7  14  5.144456e+00
-18  14  4.014730e+00
-18.3  14  3.386910e+00
-18.7  14  1.912547e+00
-19  14  1.427669e+00
-19.3  14  8.282416e-01
-19.7  14  2.276373e-01
-20  14  5.391737e-02
-2.030000e+01  1.400000e+01  0.0
-2.070000e+01  1.400000e+01  0.0
-2.100000e+01  1.400000e+01  0.0
-2.130000e+01  1.400000e+01  0.0
-2.170000e+01  1.400000e+01  0.0
-2.200000e+01  1.400000e+01  0.0
-13.3  17  1.752002e-04
-13.7  17  2.101099e-03
-14  17  2.350370e-02
-14.3  17  1.232674e-01
-14.7  17  4.215051e-01
-15  17  1.568802e+00
-15.3  17  2.819306e+00
-15.7  17  3.168836e+00
-16  17  4.653743e+00
-16.3  17  7.365883e+00
-16.7  17  6.247524e+00
-17  17  6.112486e+00
-17.3  17  5.555665e+00
-17.7  17  3.533289e+00
-18  17  2.780318e+00
-18.3  17  2.097549e+00
-18.7  17  1.382552e+00
-19  17  8.792062e-01
-19.3  17  2.864068e-01
-19.7  17  5.916174e-02
-2.000000e+01  1.700000e+01  0.0
-2.030000e+01  1.700000e+01  0.0
-2.070000e+01  1.700000e+01  0.0
-2.100000e+01  1.700000e+01  0.0
-2.130000e+01  1.700000e+01  0.0
-2.170000e+01  1.700000e+01  0.0
-2.200000e+01  1.700000e+01  0.0
-13.3  21  1.410559e-03
-13.7  21  8.103661e-03
-14  21  4.443048e-02
-14.3  21  1.814426e-01
-14.7  21  3.500110e-01
-15  21  1.713659e+00
-15.3  21  3.435714e+00
-15.7  21  4.208252e+00
-16  21  5.986788e+00
-16.3  21  5.602888e+00
-16.7  21  4.747019e+00
-17  21  4.125953e+00
-17.3  21  3.060775e+00
-17.7  21  1.723068e+00
-18  21  1.292154e+00
-18.3  21  1.057904e+00
-18.7  21  5.248265e-01
-19  21  1.719677e-01
-19.3  21  3.949542e-02
-1.970000e+01  2.100000e+01  0.0
-2.000000e+01  2.100000e+01  0.0
-2.030000e+01  2.100000e+01  0.0
-2.070000e+01  2.100000e+01  0.0
-2.100000e+01  2.100000e+01  0.0
-2.130000e+01  2.100000e+01  0.0
-2.170000e+01  2.100000e+01  0.0
-2.200000e+01  2.100000e+01  0.0
-13.3  26  7.123961e-03
-13.7  26  2.430127e-02
-14  26  9.790764e-02
-14.3  26  6.179804e-01
-14.7  26  9.515190e-01
-15  26  1.607619e+00
-15.3  26  4.127264e+00
-15.7  26  4.220604e+00
-16  26  5.536412e+00
-16.3  26  5.121092e+00
-16.7  26  3.898625e+00
-17  26  3.017365e+00
-17.3  26  2.004316e+00
-17.7  26  1.179947e+00
-18  26  9.826929e-01
-18.3  26  5.769121e-01
-18.7  26  1.636596e-01
-19  26  3.689070e-02
-1.930000e+01  2.600000e+01  0.0
-1.970000e+01  2.600000e+01  0.0
-2.000000e+01  2.600000e+01  0.0
-2.030000e+01  2.600000e+01  0.0
-2.070000e+01  2.600000e+01  0.0
-2.100000e+01  2.600000e+01  0.0
-2.130000e+01  2.600000e+01  0.0
-2.170000e+01  2.600000e+01  0.0
-2.200000e+01  2.600000e+01  0.0
-13.3  32  1.469059e-02
-13.7  32  2.455441e-02
-14  32  2.777252e-01
-14.3  32  4.014694e-01
-14.7  32  1.165748e+00
-15  32  1.624203e+00
-15.3  32  4.291809e+00
-15.7  32  3.436044e+00
-16  32  4.286582e+00
-16.3  32  4.132479e+00
-16.7  32  2.581754e+00
-17  32  2.016837e+00
-17.3  32  1.525371e+00
-17.7  32  8.834173e-01
-18  32  5.398360e-01
-18.3  32  1.931051e-01
-18.7  32  3.469691e-02
-1.900000e+01  3.200000e+01  0.0
