# log10(y)    mass[MeV]    Nhits
-13.3  5  2.210198e-19
-13.7  5  1.110594e-14
-14  5  7.762609e-11
-14.3  5  7.763578e-08
-14.7  5  1.323848e-05
-15  5  6.969873e-04
-15.3  5  1.416309e-02
-15.7  5  1.051581e-01
-16  5  4.430357e-01
-16.3  5  1.758311e+00
-16.7  5  2.694673e+00
-17  5  5.324624e+00
-17.3  5  5.945614e+00
-17.7  5  1.063426e+01
-18  5  1.228532e+01
-18.3  5  1.155912e+01
-18.7  5  8.455496e+00
-19  5  6.576934e+00
-19.3  5  4.617180e+00
-19.7  5  2.273040e+00
-20  5  1.455486e+00
-20.3  5  9.090795e-01
-20.7  5  4.670302e-01
-21  5  2.686848e-01
-21.3  5  9.497382e-02
-21.7  5  1.542981e-02
-2.200000e+01  5.000000e+00  0.0
-13.3  6  2.301526e-15
-13.7  6  1.271430e-11
-14  6  7.701902e-09
-14.3  6  2.637359e-06
-14.7  6  1.852447e-04
-15  6  4.393304e-03
-15.3  6  6.402277e-02
-15.7  6  2.805957e-01
-16  6  1.044160e+00
-16.3  6  2.428725e+00
-16.7  6  3.915405e+00
-17  6  4.787489e+00
-17.3  6  1.317101e+01
-17.7  6  1.476100e+01
-18  6  1.577143e+01
-18.3  6  1.299706e+01
-18.7  6  8.933145e+00
-19  6  6.675192e+00
-19.3  6  4.456543e+00
-19.7  6  2.122490e+00
-20  6  1.446932e+00
-20.3  6  1.065218e+00
-20.7  6  4.939631e-01
-21  6  1.673933e-01
-21.3  6  3.680708e-02
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  3.927031e-11
-13.7  8  2.261685e-08
-14  8  3.058111e-06
-14.3  8  2.112446e-04
-14.7  8  3.704435e-03
-15  8  4.592560e-02
-15.3  8  2.240774e-01
-15.7  8  6.151817e-01
-16  8  1.397719e+00
-16.3  8  2.577060e+00
-16.7  8  2.535224e+00
-17  8  6.111481e+00
-17.3  8  1.002096e+01
-17.7  8  1.146791e+01
-18  8  1.083916e+01
-18.3  8  1.005835e+01
-18.7  8  6.148259e+00
-19  8  4.430538e+00
-19.3  8  3.030074e+00
-19.7  8  1.598131e+00
-20  8  1.317060e+00
-20.3  8  7.933646e-01
-20.7  8  2.245841e-01
-21  8  5.058084e-02
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  3.229692e-09
-13.7  9  8.255352e-07
-14  9  6.218983e-05
-14.3  9  2.413474e-03
-14.7  9  2.420027e-02
-15  9  1.928633e-01
-15.3  9  8.797914e-01
-15.7  9  1.630132e+00
-16  9  2.627496e+00
-16.3  9  3.061283e+00
-16.7  9  5.521524e+00
-17  9  1.102176e+01
-17.3  9  1.354420e+01
-17.7  9  1.266045e+01
-18  9  1.257506e+01
-18.3  9  1.035797e+01
-18.7  9  6.081559e+00
-19  9  4.353532e+00
