# log10(y)    mass[MeV]    Nhits
-13.3  5  4.297905e-19
-13.7  5  1.033489e-14
-14  5  3.856491e-11
-14.3  5  2.439683e-08
-14.7  5  3.697043e-06
-15  5  2.506202e-04
-15.3  5  7.201493e-03
-15.7  5  6.872037e-02
-16  5  3.219254e-01
-16.3  5  1.239175e+00
-16.7  5  1.693520e+00
-17  5  2.975944e+00
-17.3  5  3.145253e+00
-17.7  5  4.976261e+00
-18  5  5.473329e+00
-18.3  5  4.985912e+00
-18.7  5  3.545368e+00
-19  5  2.684657e+00
-19.3  5  1.843432e+00
-19.7  5  8.876973e-01
-20  5  5.560433e-01
-20.3  5  3.384041e-01
-20.7  5  1.713329e-01
-21  5  9.778730e-02
-21.3  5  3.405860e-02
-21.7  5  5.419757e-03
-2.200000e+01  5.000000e+00  0.0
-13.3  6  1.274282e-15
-13.7  6  1.069512e-11
-14  6  8.470125e-09
-14.3  6  2.980537e-06
-14.7  6  1.709755e-04
-15  6  3.084884e-03
-15.3  6  3.818173e-02
-15.7  6  1.684212e-01
-16  6  6.735036e-01
-16.3  6  1.616080e+00
-16.7  6  2.516526e+00
-17  6  2.979978e+00
-17.3  6  7.197985e+00
-17.7  6  7.485941e+00
-18  6  7.589364e+00
-18.3  6  5.990368e+00
-18.7  6  3.969944e+00
-19  6  2.886975e+00
-19.3  6  1.879289e+00
-19.7  6  8.696608e-01
-20  6  5.794044e-01
-20.3  6  4.200200e-01
-20.7  6  1.929308e-01
-21  6  6.435543e-02
-21.3  6  1.383691e-02
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  1.967984e-11
-13.7  8  9.108953e-09
-14  8  1.069654e-06
-14.3  8  7.161510e-05
-14.7  8  1.372358e-03
-15  8  1.994597e-02
-15.3  8  1.138552e-01
-15.7  8  3.454592e-01
-16  8  8.351836e-01
-16.3  8  1.611122e+00
-16.7  8  1.608092e+00
-17  8  3.852105e+00
-17.3  8  5.989232e+00
-17.7  8  6.489208e+00
-18  8  5.799557e+00
-18.3  8  5.116506e+00
-18.7  8  3.016105e+00
-19  8  2.107113e+00
-19.3  8  1.396383e+00
-19.7  8  7.200073e-01
-20  8  5.849747e-01
-20.3  8  3.493957e-01
-20.7  8  9.745107e-02
-21  8  2.152666e-02
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
