# log10(y)    mass[MeV]    Nhits
-13.3  5  3.352493e-18
-13.7  5  8.698627e-14
-14  5  3.713544e-10
-14.3  5  2.644014e-07
-14.7  5  3.664029e-05
-15  5  1.731588e-03
-15.3  5  3.310953e-02
-15.7  5  2.307989e-01
-16  5  8.780287e-01
-16.3  5  2.988873e+00
-16.7  5  3.811641e+00
-17  5  6.514980e+00
-17.3  5  6.908969e+00
-17.7  5  1.270455e+01
-18  5  1.757732e+01
-18.3  5  2.063431e+01
-18.7  5  1.929755e+01
-19  5  1.916333e+01
-19.3  5  1.631640e+01
-19.7  5  9.608019e+00
-20  5  7.251702e+00
-20.3  5  5.409406e+00
-20.7  5  3.050601e+00
-21  5  1.843411e+00
-21.3  5  7.117421e-01
-21.7  5  1.301562e-01
-2.200000e+01  5.000000e+00  0.0
-13.3  6  1.445859e-15
-13.7  6  1.016531e-11
-14  6  8.596974e-09
-14.3  6  4.179208e-06
-14.7  6  3.584056e-04
-15  6  9.163317e-03
-15.3  6  1.358594e-01
-15.7  6  5.888849e-01
-16  6  2.098432e+00
-16.3  6  4.460443e+00
-16.7  6  6.362164e+00
-17  6  7.295478e+00
-17.3  6  1.672856e+01
-17.7  6  1.821684e+01
-18  6  2.070031e+01
-18.3  6  1.957395e+01
-18.7  6  1.624168e+01
-19  6  1.446230e+01
-19.3  6  1.153591e+01
-19.7  6  6.752501e+00
-20  6  5.405416e+00
-20.3  6  4.416931e+00
-20.7  6  2.180493e+00
-21  6  8.175328e-01
-21.3  6  2.062247e-01
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  1.051608e-10
-13.7  8  5.810378e-08
-14  8  7.711699e-06
-14.3  8  5.183076e-04
-14.7  8  8.635952e-03
-15  8  1.002787e-01
-15.3  8  4.618056e-01
-15.7  8  1.237057e+00
-16  8  2.807671e+00
-16.3  8  5.124341e+00
-16.7  8  4.957828e+00
-17  8  1.082825e+01
-17.3  8  1.571650e+01
-17.7  8  1.633927e+01
-18  8  1.427296e+01
-18.3  8  1.267071e+01
-18.7  8  7.714615e+00
-19  8  5.702744e+00
-19.3  8  4.149278e+00
-19.7  8  2.344969e+00
-20  8  2.038186e+00
-20.3  8  1.271110e+00
-20.7  8  3.837859e-01
-21  8  9.444103e-02
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  4.656054e-09
-13.7  9  1.340629e-06
-14  9  1.070150e-04
-14.3  9  4.231352e-03
-14.7  9  4.200313e-02
-15  9  3.276622e-01
-15.3  9  1.482718e+00
-15.7  9  2.807846e+00
-16  9  4.694594e+00
-16.3  9  5.545731e+00
