# log10(y)    mass[MeV]    Nhits
-13.3  5  2.867113e-18
-13.7  5  8.344967e-14
-14  5  3.769789e-10
-14.3  5  2.578695e-07
-14.7  5  3.005529e-05
-15  5  1.089737e-03
-15.3  5  1.841733e-02
-15.7  5  1.591975e-01
-16  5  8.959844e-01
-16.3  5  4.406848e+00
-16.7  5  7.533719e+00
-17  5  1.567996e+01
-17.3  5  1.799346e+01
-17.7  5  3.740479e+01
-18  5  5.146589e+01
-18.3  5  5.890588e+01
-18.7  5  5.403711e+01
-19  5  5.360480e+01
-19.3  5  4.633375e+01
-19.7  5  2.806381e+01
-20  5  2.202393e+01
-20.3  5  1.739960e+01
-20.7  5  1.018186e+01
-21  5  6.286406e+00
-21.3  5  2.531966e+00
-21.7  5  4.938235e-01
-2.200000e+01  5.000000e+00  0.0
-13.3  6  1.102284e-14
-13.7  6  6.192672e-11
-14  6  3.810574e-08
-14.3  6  1.233460e-05
-14.7  6  7.369359e-04
-15  6  1.378412e-02
-15.3  6  1.562650e-01
-15.7  6  5.811976e-01
-16  6  2.164643e+00
-16.3  6  5.599573e+00
-16.7  6  1.000572e+01
-17  6  1.272504e+01
-17.3  6  3.916666e+01
-17.7  6  4.818906e+01
-18  6  5.772005e+01
-18.3  6  5.523192e+01
-18.7  6  4.536340e+01
-19  6  3.989601e+01
-19.3  6  3.153382e+01
-19.7  6  1.839756e+01
-20  6  1.478381e+01
-20.3  6  1.214911e+01
-20.7  6  6.025591e+00
-21  6  2.280774e+00
-21.3  6  5.851620e-01
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  8.398115e-11
-13.7  8  3.837905e-08
-14  8  4.457024e-06
-14.3  8  2.940294e-04
-14.7  8  5.540704e-03
-15  8  7.952257e-02
-15.3  8  4.496766e-01
-15.7  8  1.325510e+00
-16  8  3.023016e+00
-16.3  8  5.598087e+00
-16.7  8  5.597712e+00
-17  8  1.466455e+01
-17.3  8  2.588585e+01
-17.7  8  3.121905e+01
-18  8  3.117202e+01
-18.3  8  3.078692e+01
-18.7  8  1.996648e+01
-19  8  1.535135e+01
-19.3  8  1.140104e+01
-19.7  8  6.447972e+00
-20  8  5.574339e+00
-20.3  8  3.458655e+00
-20.7  8  1.032134e+00
-21  8  2.491962e-01
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  4.308936e-09
-13.7  9  1.279363e-06
-14  9  9.831119e-05
-14.3  9  3.741255e-03
-14.7  9  3.795939e-02
-15  9  3.231378e-01
-15.3  9  1.615673e+00
-15.7  9  3.206680e+00
-16  9  5.346256e+00
-16.3  9  6.318987e+00
-16.7  9  1.223105e+01
-17  9  2.634650e+01
-17.3  9  3.415691e+01
-17.7  9  3.341225e+01
-18  9  3.451384e+01
-18.3  9  2.932037e+01
-18.7  9  1.776105e+01
-19  9  1.322411e+01
-19.3  9  9.816657e+00
-19.7  9  6.335234e+00
-20  9  3.703687e+00
-20.3  9  1.353572e+00
-20.7  9  2.675361e-01
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
-2.200000e+01  9.000000e+00  0.0
-13.3  11  1.442093e-06
-13.7  11  8.392215e-05
-14  11  2.358232e-03
-14.3  11  2.643727e-02
-14.7  11  2.051621e-01
-15  11  1.302123e+00
-15.3  11  3.843778e+00
-15.7  11  5.048016e+00
-16  11  5.677707e+00
-16.3  11  1.152396e+01
-16.7  11  1.253190e+01
-17  11  2.244183e+01
-17.3  11  2.511990e+01
-17.7  11  2.246278e+01
-18  11  2.155750e+01
-18.3  11  1.730254e+01
-18.7  11  1.163668e+01
-19  11  8.636421e+00
-19.3  11  5.891530e+00
-19.7  11  2.909453e+00
-20  11  9.609450e-01
-20.3  11  2.408643e-01
-2.070000e+01  1.100000e+01  0.0
-2.100000e+01  1.100000e+01  0.0
-2.130000e+01  1.100000e+01  0.0
-2.170000e+01  1.100000e+01  0.0
-2.200000e+01  1.100000e+01  0.0
-13.3  14  1.575188e-04
-13.7  14  2.938954e-03
-14  14  2.428541e-02
-14.3  14  1.840903e-01
-14.7  14  1.260913e+00
-15  14  3.510803e+00
-15.3  14  7.896517e+00
-15.7  14  5.568338e+00
-16  14  1.191883e+01
-16.3  14  1.545250e+01
-16.7  14  1.723284e+01
-17  14  1.579930e+01
-17.3  14  1.833075e+01
-17.7  14  1.266249e+01
-18  14  1.007287e+01
-18.3  14  8.803808e+00
-18.7  14  5.148814e+00
-19  14  3.949604e+00
-19.3  14  2.328832e+00
-19.7  14  6.592087e-01
-20  14  1.627953e-01
-2.030000e+01  1.400000e+01  0.0
-2.070000e+01  1.400000e+01  0.0
-2.100000e+01  1.400000e+01  0.0
-2.130000e+01  1.400000e+01  0.0
-2.170000e+01  1.400000e+01  0.0
-2.200000e+01  1.400000e+01  0.0
-13.3  17  9.748183e-04
-13.7  17  1.292785e-02
-14  17  1.424619e-01
-14.3  17  6.794666e-01
-14.7  17  2.039759e+00
-15  17  6.661755e+00
-15.3  17  1.118107e+01
-15.7  17  1.135197e+01
-16  17  1.513110e+01
-16.3  17  2.218427e+01
-16.7  17  1.741540e+01
-17  17  1.549450e+01
-17.3  17  1.256838e+01
-17.7  17  7.193935e+00
-18  17  4.960205e+00
-18.3  17  3.355672e+00
-18.7  17  2.047129e+00
-19  17  1.246155e+00
-19.3  17  3.761428e-01
-19.7  17  7.015141e-02
-2.000000e+01  1.700000e+01  0.0
-2.030000e+01  1.700000e+01  0.0
-2.070000e+01  1.700000e+01  0.0
-2.100000e+01  1.700000e+01  0.0
-2.130000e+01  1.700000e+01  0.0
-2.170000e+01  1.700000e+01  0.0
-2.200000e+01  1.700000e+01  0.0
-13.3  21  4.219968e-03
-13.7  21  3.021473e-02
-14  21  1.965764e-01
-14.3  21  8.640145e-01
-14.7  21  1.648778e+00
-15  21  7.770397e+00
-15.3  21  1.453235e+01
-15.7  21  1.625724e+01
-16  21  2.159328e+01
-16.3  21  1.898213e+01
-16.7  21  1.545006e+01
-17  21  1.285961e+01
-17.3  21  9.179981e+00
