# log10(y)    mass[MeV]    Nhits
-13.3  5  4.496915e-20
-13.7  5  3.512984e-15
-14  5  3.422625e-11
-14.3  5  4.379678e-08
-14.7  5  8.917381e-06
-15  5  5.428844e-04
-15.3  5  1.284444e-02
-15.7  5  1.115647e-01
-16  5  5.385982e-01
-16.3  5  2.344857e+00
-16.7  5  3.756916e+00
-17  5  7.507452e+00
-17.3  5  8.415236e+00
-17.7  5  1.608150e+01
-18  5  2.113004e+01
-18.3  5  2.351118e+01
-18.7  5  2.104591e+01
-19  5  2.027269e+01
-19.3  5  1.696654e+01
-19.7  5  9.871166e+00
-20  5  7.385878e+00
-20.3  5  5.467448e+00
-20.7  5  3.072372e+00
-21  5  1.853236e+00
-21.3  5  7.132901e-01
-21.7  5  1.298979e-01
-2.200000e+01  5.000000e+00  0.0
-13.3  6  7.426446e-15
-13.7  6  5.008714e-11
-14  6  3.447540e-08
-14.3  6  1.117821e-05
-14.7  6  6.138868e-04
-15  6  1.046230e-02
-15.3  6  1.127429e-01
-15.7  6  4.043395e-01
-16  6  1.386140e+00
-16.3  6  3.208236e+00
-16.7  6  5.274090e+00
-17  6  6.504049e+00
-17.3  6  1.827599e+01
-17.7  6  2.117610e+01
-18  6  2.418880e+01
-18.3  6  2.231764e+01
-18.7  6  1.789074e+01
-19  6  1.551359e+01
-19.3  6  1.211406e+01
-19.7  6  6.960199e+00
-20  6  5.511135e+00
-20.3  6  4.477320e+00
-20.7  6  2.203528e+00
-21  6  8.225114e-01
-21.3  6  2.063978e-01
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  6.643587e-11
-13.7  8  3.306139e-08
-14  8  4.005888e-06
-14.3  8  2.636816e-04
-14.7  8  4.853070e-03
-15  8  6.839403e-02
-15.3  8  3.824708e-01
-15.7  8  1.115204e+00
-16  8  2.471770e+00
-16.3  8  4.277648e+00
-16.7  8  4.075575e+00
-17  8  9.182876e+00
-17.3  8  1.459016e+01
-17.7  8  1.644160e+01
-18  8  1.542277e+01
-18.3  8  1.438601e+01
-18.7  8  8.955020e+00
-19  8  6.668810e+00
-19.3  8  4.835468e+00
-19.7  8  2.713203e+00
-20  8  2.346199e+00
-20.3  8  1.459021e+00
-20.7  8  4.387423e-01
-21  8  1.076846e-01
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
