# log10(y)    mass[MeV]    Nhits
-13.3  5  1.988147e-19
-13.7  5  1.298358e-14
-14  5  1.072731e-10
-14.3  5  1.204736e-07
-14.7  5  2.233094e-05
-15  5  1.236624e-03
-15.3  5  2.565858e-02
-15.7  5  1.914499e-01
-16  5  8.117594e-01
-16.3  5  3.292342e+00
-16.7  5  5.241677e+00
-17  5  1.079212e+01
-17.3  5  1.235172e+01
-17.7  5  2.520373e+01
-18  5  3.504229e+01
-18.3  5  4.191290e+01
-18.7  5  4.112190e+01
-19  5  4.374783e+01
-19.3  5  3.970983e+01
-19.7  5  2.492443e+01
-20  5  1.998792e+01
-20.3  5  1.593417e+01
-20.7  5  9.305861e+00
-21  5  5.727940e+00
-21.3  5  2.285860e+00
-21.7  5  4.368495e-01
-2.200000e+01  5.000000e+00  0.0
-13.3  6  3.308938e-15
-13.7  6  2.048083e-11
-14  6  1.495652e-08
-14.3  6  5.645706e-06
-14.7  6  3.861630e-04
-15  6  8.625532e-03
-15.3  6  1.210475e-01
-15.7  6  5.230830e-01
-16  6  1.944995e+00
-16.3  6  4.577535e+00
-16.7  6  7.559800e+00
-17  6  9.382914e+00
-17.3  6  2.749022e+01
-17.7  6  3.291479e+01
-18  6  3.887996e+01
-18.3  6  3.764085e+01
-18.7  6  3.229673e+01
-19  6  3.000317e+01
-19.3  6  2.522756e+01
-19.7  6  1.583535e+01
-20  6  1.344211e+01
-20.3  6  1.142485e+01
-20.7  6  5.776830e+00
-21  6  2.252202e+00
-21.3  6  5.993583e-01
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  1.130453e-10
-13.7  8  5.960701e-08
-14  8  7.499213e-06
-14.3  8  4.954155e-04
-14.7  8  8.548571e-03
-15  8  1.056554e-01
-15.3  8  5.083706e-01
-15.7  8  1.343724e+00
-16  8  2.897667e+00
-16.3  8  5.107829e+00
-16.7  8  4.945762e+00
-17  8  1.174101e+01
-17.3  8  1.954093e+01
-17.7  8  2.278423e+01
-18  8  2.191719e+01
-18.3  8  2.057296e+01
-18.7  8  1.261442e+01
-19  8  9.062395e+00
-19.3  8  6.129513e+00
-19.7  8  3.186706e+00
-20  8  2.594542e+00
-20.3  8  1.549831e+00
-20.7  8  4.315181e-01
-21  8  9.480221e-02
