# log10(y)    mass[MeV]    Nhits
-13.3  5  3.665971e-19
-13.7  5  1.913688e-14
-14  5  1.448335e-10
-14.3  5  1.582380e-07
-14.7  5  2.942477e-05
-15  5  1.721182e-03
-15.3  5  4.025410e-02
-15.7  5  3.423034e-01
-16  5  1.538475e+00
-16.3  5  5.886383e+00
-16.7  5  8.119520e+00
-17  5  1.454544e+01
-17.3  5  1.560842e+01
-17.7  5  2.641573e+01
-18  5  3.061976e+01
-18.3  5  2.917008e+01
-18.7  5  2.162759e+01
-19  5  1.700417e+01
-19.3  5  1.200721e+01
-19.7  5  5.928277e+00
-20  5  3.796890e+00
-20.3  5  2.365249e+00
-20.7  5  1.211898e+00
-21  5  6.959800e-01
-21.3  5  2.450780e-01
-21.7  5  3.956362e-02
-2.200000e+01  5.000000e+00  0.0
-13.3  6  1.326276e-14
-13.7  6  7.038955e-11
-14  6  4.334026e-08
-14.3  6  1.395356e-05
-14.7  6  8.347153e-04
-15  6  1.669479e-02
-15.3  6  2.202065e-01
-15.7  6  9.536043e-01
-16  6  3.634280e+00
-16.3  6  8.403268e+00
-16.7  6  1.285092e+01
-17  6  1.516445e+01
-17.3  6  3.708062e+01
-17.7  6  3.963115e+01
-18  6  4.151530e+01
-18.3  6  3.401348e+01
-18.7  6  2.341700e+01
-19  6  1.755826e+01
-19.3  6  1.176121e+01
-19.7  6  5.615143e+00
-20  6  3.829067e+00
-20.3  6  2.816813e+00
-20.7  6  1.305102e+00
-21  6  4.413607e-01
-21.3  6  9.663787e-02
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  5.153656e-11
-13.7  8  2.860071e-08
-14  8  3.989173e-06
-14.3  8  3.105231e-04
-14.7  8  6.615611e-03
-15  8  1.020417e-01
-15.3  8  6.048852e-01
-15.7  8  1.884306e+00
-16  8  4.594710e+00
-16.3  8  8.772793e+00
-16.7  8  8.679684e+00
-17  8  2.027698e+01
-17.3  8  3.112797e+01
-17.7  8  3.367282e+01
-18  8  3.030778e+01
-18.3  8  2.716241e+01
-18.7  8  1.631205e+01
-19  8  1.164817e+01
-19.3  8  7.942404e+00
-19.7  8  4.195056e+00
-20  8  3.464401e+00
-20.3  8  2.090030e+00
-20.7  8  5.933253e-01
-21  8  1.340987e-01
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  1.044950e-08
-13.7  9  2.394539e-06
-14  9  1.507619e-04
-14.3  9  5.103611e-03
-14.7  9  4.954460e-02
-15  9  4.194145e-01
-15.3  9  2.133378e+00
-15.7  9  4.426127e+00
-16  9  7.812090e+00
-16.3  9  9.422586e+00
-16.7  9  1.795211e+01
-17  9  3.531952e+01
-17.3  9  4.180921e+01
-17.7  9  3.726753e+01
-18  9  3.536420e+01
-18.3  9  2.824026e+01
-18.7  9  1.621015e+01
-19  9  1.141208e+01
-19.3  9  8.128648e+00
-19.7  9  5.099287e+00
-20  9  2.933468e+00
-20.3  9  1.043987e+00
-20.7  9  1.982653e-01
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
-2.200000e+01  9.000000e+00  0.0
-13.3  11  1.889510e-06
-13.7  11  1.041834e-04
-14  11  2.952934e-03
-14.3  11  3.407444e-02
-14.7  11  2.700236e-01
-15  11  1.726729e+00
-15.3  11  5.111771e+00
-15.7  11  6.807038e+00
-16  11  7.768862e+00
-16.3  11  1.656693e+01
-16.7  11  1.834799e+01
-17  11  3.192034e+01
-17.3  11  3.381799e+01
-17.7  11  2.858123e+01
-18  11  2.562839e+01
-18.3  11  1.958217e+01
-18.7  11  1.259066e+01
-19  11  9.120223e+00
-19.3  11  6.156821e+00
-19.7  11  3.030209e+00
-20  11  9.993607e-01
-20.3  11  2.524243e-01
-2.070000e+01  1.100000e+01  0.0
-2.100000e+01  1.100000e+01  0.0
-2.130000e+01  1.100000e+01  0.0
-2.170000e+01  1.100000e+01  0.0
-2.200000e+01  1.100000e+01  0.0
-13.3  14  6.223506e-05
-13.7  14  1.498066e-03
-14  14  1.556908e-02
-14.3  14  1.431087e-01
-14.7  14  1.142293e+00
-15  14  3.565899e+00
-15.3  14  8.718517e+00
-15.7  14  6.361856e+00
-16  14  1.453671e+01
-16.3  14  2.023561e+01
-16.7  14  2.370575e+01
-17  14  2.261263e+01
-17.3  14  2.674715e+01
-17.7  14  1.838908e+01
-18  14  1.434427e+01
-18.3  14  1.209317e+01
-18.7  14  6.824819e+00
-19  14  5.092276e+00
-19.3  14  2.953430e+00
-19.7  14  8.113435e-01
-20  14  1.920407e-01
-2.030000e+01  1.400000e+01  0.0
-2.070000e+01  1.400000e+01  0.0
-2.100000e+01  1.400000e+01  0.0
-2.130000e+01  1.400000e+01  0.0
-2.170000e+01  1.400000e+01  0.0
-2.200000e+01  1.400000e+01  0.0
-13.3  17  6.263007e-04
-13.7  17  7.510597e-03
-14  17  8.401378e-02
-14.3  17  4.405806e-01
-14.7  17  1.506324e+00
-15  17  5.605506e+00
-15.3  17  1.007285e+01
-15.7  17  1.132047e+01
-16  17  1.662550e+01
-16.3  17  2.632114e+01
-16.7  17  2.233589e+01
-17  17  2.187072e+01
-17.3  17  1.989957e+01
-17.7  17  1.266825e+01
-18  17  9.980423e+00
-18.3  17  7.536441e+00
-18.7  17  4.970542e+00
-19  17  3.161977e+00
-19.3  17  1.030612e+00
-19.7  17  2.130395e-01
-2.000000e+01  1.700000e+01  0.0
-2.030000e+01  1.700000e+01  0.0
-2.070000e+01  1.700000e+01  0.0
-2.100000e+01  1.700000e+01  0.0
-2.130000e+01  1.700000e+01  0.0
-2.170000e+01  1.700000e+01  0.0
-2.200000e+01  1.700000e+01  0.0
-13.3  21  5.040276e-03
-13.7  21  2.895529e-02
-14  21  1.587573e-01
-14.3  21  6.483375e-01
-14.7  21  1.250658e+00
-15  21  6.123064e+00
-15.3  21  1.227545e+01
-15.7  21  1.503451e+01
-16  21  2.138708e+01
-16.3  21  2.001389e+01
-16.7  21  1.695528e+01
-17  21  1.473511e+01
-17.3  21  1.092930e+01
-17.7  21  6.151728e+00
-18  21  4.612341e+00
-18.3  21  3.775695e+00
-18.7  21  1.872978e+00
-19  21  6.136228e-01
-19.3  21  1.408977e-01
-1.970000e+01  2.100000e+01  0.0
-2.000000e+01  2.100000e+01  0.0
-2.030000e+01  2.100000e+01  0.0
-2.070000e+01  2.100000e+01  0.0
-2.100000e+01  2.100000e+01  0.0
-2.130000e+01  2.100000e+01  0.0
-2.170000e+01  2.100000e+01  0.0
-2.200000e+01  2.100000e+01  0.0
-13.3  26  2.543940e-02
-13.7  26  8.677364e-02
-14  26  3.496099e-01
-14.3  26  2.206802e+00
-14.7  26  3.397939e+00
-15  26  5.740883e+00
-15.3  26  1.473780e+01
-15.7  26  1.507018e+01
-16  26  1.976712e+01
-16.3  26  1.828317e+01
-16.7  26  1.391784e+01
-17  26  1.077113e+01
-17.3  26  7.154232e+00
-17.7  26  4.211313e+00
-18  26  3.507090e+00
-18.3  26  2.058828e+00
-18.7  26  5.840127e-01
-19  26  1.316275e-01
-1.930000e+01  2.600000e+01  0.0
-1.970000e+01  2.600000e+01  0.0
-2.000000e+01  2.600000e+01  0.0
-2.030000e+01  2.600000e+01  0.0
-2.070000e+01  2.600000e+01  0.0
-2.100000e+01  2.600000e+01  0.0
-2.130000e+01  2.600000e+01  0.0
-2.170000e+01  2.600000e+01  0.0
-2.200000e+01  2.600000e+01  0.0
-13.3  32  5.247786e-02
-13.7  32  8.770871e-02
-14  32  9.920036e-01
-14.3  32  1.433988e+00
-14.7  32  4.163870e+00
-15  32  5.801376e+00
-15.3  32  1.532924e+01
-15.7  32  1.227222e+01
-16  32  1.530921e+01
-16.3  32  1.475787e+01
-16.7  32  9.219229e+00
-17  32  7.201360e+00
-17.3  32  5.446133e+00
-17.7  32  3.153920e+00
-18  32  1.927230e+00
-18.3  32  6.893530e-01
-18.7  32  1.238517e-01
-1.900000e+01  3.200000e+01  0.0
-1.930000e+01  3.200000e+01  0.0
-1.970000e+01  3.200000e+01  0.0
-2.000000e+01  3.200000e+01  0.0
-2.030000e+01  3.200000e+01  0.0
-2.070000e+01  3.200000e+01  0.0
-2.100000e+01  3.200000e+01  0.0
-2.130000e+01  3.200000e+01  0.0
-2.170000e+01  3.200000e+01  0.0
-2.200000e+01  3.200000e+01  0.0
-13.3  39  7.174782e-02
-13.7  39  5.566968e-01
-14  39  1.319924e+00
-14.3  39  2.628745e+00
-14.7  39  4.708267e+00
-15  39  7.051636e+00
-15.3  39  1.399301e+01
-15.7  39  1.162704e+01
-16  39  1.231856e+01
-16.3  39  9.942901e+00
-16.7  39  6.124128e+00
-17  39  4.532813e+00
-17.3  39  3.373213e+00
-17.7  39  1.779309e+00
-18  39  6.087403e-01
-1.830000e+01  3.900000e+01  0.0
-1.870000e+01  3.900000e+01  0.0
-1.900000e+01  3.900000e+01  0.0
-1.930000e+01  3.900000e+01  0.0
-1.970000e+01  3.900000e+01  0.0
-2.000000e+01  3.900000e+01  0.0
-2.030000e+01  3.900000e+01  0.0
-2.070000e+01  3.900000e+01  0.0
-2.100000e+01  3.900000e+01  0.0
-2.130000e+01  3.900000e+01  0.0
-2.170000e+01  3.900000e+01  0.0
-2.200000e+01  3.900000e+01  0.0
-13.3  48  1.660441e-01
-13.7  48  2.852616e-01
-14  48  7.972848e-01
-14.3  48  5.175458e+00
-14.7  48  2.435963e+00
-15  48  7.501167e+00
-15.3  48  7.209227e+00
-15.7  48  7.806970e+00
-16  48  6.785141e+00
-16.3  48  5.730173e+00
-16.7  48  3.368656e+00
-17  48  2.453638e+00
-17.3  48  1.685202e+00
-17.7  48  5.106954e-01
-1.800000e+01  4.800000e+01  0.0
-1.830000e+01  4.800000e+01  0.0
-1.870000e+01  4.800000e+01  0.0
-1.900000e+01  4.800000e+01  0.0
-1.930000e+01  4.800000e+01  0.0
-1.970000e+01  4.800000e+01  0.0
-2.000000e+01  4.800000e+01  0.0
-2.030000e+01  4.800000e+01  0.0
-2.070000e+01  4.800000e+01  0.0
-2.100000e+01  4.800000e+01  0.0
-2.130000e+01  4.800000e+01  0.0
-2.170000e+01  4.800000e+01  0.0
-2.200000e+01  4.800000e+01  0.0
-13.3  58  1.013851e-01
-13.7  58  3.573708e-01
-14  58  1.360024e+00
-14.3  58  2.399352e+00
-14.7  58  2.121583e+00
-15  58  3.410541e+00
-15.3  58  5.852150e+00
-15.7  58  4.893787e+00
-16  58  3.988564e+00
-16.3  58  3.055667e+00
-16.7  58  1.928440e+00
-17  58  1.336071e+00
-17.3  58  5.547611e-01
-1.770000e+01  5.800000e+01  0.0
-1.800000e+01  5.800000e+01  0.0
-1.830000e+01  5.800000e+01  0.0
-1.870000e+01  5.800000e+01  0.0
-1.900000e+01  5.800000e+01  0.0
-1.930000e+01  5.800000e+01  0.0
-1.970000e+01  5.800000e+01  0.0
-2.000000e+01  5.800000e+01  0.0
-2.030000e+01  5.800000e+01  0.0
-2.070000e+01  5.800000e+01  0.0
-2.100000e+01  5.800000e+01  0.0
-2.130000e+01  5.800000e+01  0.0
-2.170000e+01  5.800000e+01  0.0
-2.200000e+01  5.800000e+01  0.0
-13.3  88  7.390217e-02
-13.7  88  1.006122e-01
-14  88  1.606430e-01
-14.3  88  4.004435e-01
-14.7  88  5.379272e-01
-15  88  6.607322e-01
-15.3  88  7.454067e-01
-15.7  88  4.730062e-01
-16  88  4.842049e-01
-16.3  88  4.306404e-01
-16.7  88  1.957419e-01
-17  88  5.262146e-02
-1.730000e+01  8.800000e+01  0.0
-1.770000e+01  8.800000e+01  0.0
-1.800000e+01  8.800000e+01  0.0
-1.830000e+01  8.800000e+01  0.0
-1.870000e+01  8.800000e+01  0.0
-1.900000e+01  8.800000e+01  0.0
-1.930000e+01  8.800000e+01  0.0
-1.970000e+01  8.800000e+01  0.0
-2.000000e+01  8.800000e+01  0.0
-2.030000e+01  8.800000e+01  0.0
-2.070000e+01  8.800000e+01  0.0
-2.100000e+01  8.800000e+01  0.0
-2.130000e+01  8.800000e+01  0.0
-2.170000e+01  8.800000e+01  0.0
-2.200000e+01  8.800000e+01  0.0
-13.3  108  0.000000e+00
-13.7  108  0.000000e+00
-14  108  0.000000e+00
-14.3  108  0.000000e+00
-14.7  108  0.000000e+00
-15  108  0.000000e+00
-15.3  108  0.000000e+00
-15.7  108  0.000000e+00
-16  108  0.000000e+00
-16.3  108  0.000000e+00
-16.7  108  0.000000e+00
-1.700000e+01  1.080000e+02  0.0
-1.730000e+01  1.080000e+02  0.0
-1.770000e+01  1.080000e+02  0.0
-1.800000e+01  1.080000e+02  0.0
-1.830000e+01  1.080000e+02  0.0
-1.870000e+01  1.080000e+02  0.0
-1.900000e+01  1.080000e+02  0.0
-1.930000e+01  1.080000e+02  0.0
-1.970000e+01  1.080000e+02  0.0
-2.000000e+01  1.080000e+02  0.0
-2.030000e+01  1.080000e+02  0.0
-2.070000e+01  1.080000e+02  0.0
-2.100000e+01  1.080000e+02  0.0
-2.130000e+01  1.080000e+02  0.0
-2.170000e+01  1.080000e+02  0.0
-2.200000e+01  1.080000e+02  0.0
-13.3  132  0.000000e+00
-13.7  132  0.000000e+00
-14  132  0.000000e+00
-14.3  132  0.000000e+00
-14.7  132  0.000000e+00
-15  132  0.000000e+00
-15.3  132  0.000000e+00
-15.7  132  0.000000e+00
-16  132  0.000000e+00
-16.3  132  0.000000e+00
-1.670000e+01  1.320000e+02  0.0
-1.700000e+01  1.320000e+02  0.0
-1.730000e+01  1.320000e+02  0.0
-1.770000e+01  1.320000e+02  0.0
-1.800000e+01  1.320000e+02  0.0
-1.830000e+01  1.320000e+02  0.0
-1.870000e+01  1.320000e+02  0.0
-1.900000e+01  1.320000e+02  0.0
-1.930000e+01  1.320000e+02  0.0
-1.970000e+01  1.320000e+02  0.0
-2.000000e+01  1.320000e+02  0.0
-2.030000e+01  1.320000e+02  0.0
-2.070000e+01  1.320000e+02  0.0
-2.100000e+01  1.320000e+02  0.0
-2.130000e+01  1.320000e+02  0.0
-2.170000e+01  1.320000e+02  0.0
-2.200000e+01  1.320000e+02  0.0
-13.3  162  0.000000e+00
-13.7  162  0.000000e+00
-14  162  0.000000e+00
-14.3  162  0.000000e+00
-14.7  162  0.000000e+00
-15  162  0.000000e+00
-15.3  162  0.000000e+00
-15.7  162  0.000000e+00
-16  162  0.000000e+00
-1.630000e+01  1.620000e+02  0.0
-1.670000e+01  1.620000e+02  0.0
-1.700000e+01  1.620000e+02  0.0
-1.730000e+01  1.620000e+02  0.0
-1.770000e+01  1.620000e+02  0.0
-1.800000e+01  1.620000e+02  0.0
-1.830000e+01  1.620000e+02  0.0
-1.870000e+01  1.620000e+02  0.0
-1.900000e+01  1.620000e+02  0.0
-1.930000e+01  1.620000e+02  0.0
-1.970000e+01  1.620000e+02  0.0
-2.000000e+01  1.620000e+02  0.0
-2.030000e+01  1.620000e+02  0.0
-2.070000e+01  1.620000e+02  0.0
-2.100000e+01  1.620000e+02  0.0
-2.130000e+01  1.620000e+02  0.0
-2.170000e+01  1.620000e+02  0.0
-2.200000e+01  1.620000e+02  0.0
-13.3  199  0.000000e+00
-13.7  199  0.000000e+00
-14  199  0.000000e+00
-14.3  199  0.000000e+00
-14.7  199  0.000000e+00
-15  199  0.000000e+00
-15.3  199  0.000000e+00
-15.7  199  0.000000e+00
-1.600000e+01  1.990000e+02  0.0
-1.630000e+01  1.990000e+02  0.0
-1.670000e+01  1.990000e+02  0.0
-1.700000e+01  1.990000e+02  0.0
-1.730000e+01  1.990000e+02  0.0
-1.770000e+01  1.990000e+02  0.0
-1.800000e+01  1.990000e+02  0.0
-1.830000e+01  1.990000e+02  0.0
-1.870000e+01  1.990000e+02  0.0
-1.900000e+01  1.990000e+02  0.0
-1.930000e+01  1.990000e+02  0.0
-1.970000e+01  1.990000e+02  0.0
-2.000000e+01  1.990000e+02  0.0
-2.030000e+01  1.990000e+02  0.0
-2.070000e+01  1.990000e+02  0.0
-2.100000e+01  1.990000e+02  0.0
-2.130000e+01  1.990000e+02  0.0
-2.170000e+01  1.990000e+02  0.0
-2.200000e+01  1.990000e+02  0.0
-13.3  244  0.000000e+00
-13.7  244  0.000000e+00
-14  244  0.000000e+00
-14.3  244  0.000000e+00
-14.7  244  0.000000e+00
-15  244  0.000000e+00
-15.3  244  0.000000e+00
-15.7  244  0.000000e+00
-1.600000e+01  2.440000e+02  0.0
-1.630000e+01  2.440000e+02  0.0
-1.670000e+01  2.440000e+02  0.0
-1.700000e+01  2.440000e+02  0.0
-1.730000e+01  2.440000e+02  0.0
-1.770000e+01  2.440000e+02  0.0
-1.800000e+01  2.440000e+02  0.0
-1.830000e+01  2.440000e+02  0.0
-1.870000e+01  2.440000e+02  0.0
-1.900000e+01  2.440000e+02  0.0
-1.930000e+01  2.440000e+02  0.0
-1.970000e+01  2.440000e+02  0.0
-2.000000e+01  2.440000e+02  0.0
-2.030000e+01  2.440000e+02  0.0
-2.070000e+01  2.440000e+02  0.0
-2.100000e+01  2.440000e+02  0.0
-2.130000e+01  2.440000e+02  0.0
-2.170000e+01  2.440000e+02  0.0
-2.200000e+01  2.440000e+02  0.0
-13.3  300  0.000000e+00
-13.7  300  0.000000e+00
-14  300  0.000000e+00
-14.3  300  0.000000e+00
-14.7  300  0.000000e+00
-15  300  0.000000e+00
-15.3  300  0.000000e+00
-1.570000e+01  3.000000e+02  0.0
-1.600000e+01  3.000000e+02  0.0
-1.630000e+01  3.000000e+02  0.0
-1.670000e+01  3.000000e+02  0.0
-1.700000e+01  3.000000e+02  0.0
-1.730000e+01  3.000000e+02  0.0
-1.770000e+01  3.000000e+02  0.0
-1.800000e+01  3.000000e+02  0.0
-1.830000e+01  3.000000e+02  0.0
-1.870000e+01  3.000000e+02  0.0
-1.900000e+01  3.000000e+02  0.0
-1.930000e+01  3.000000e+02  0.0
-1.970000e+01  3.000000e+02  0.0
-2.000000e+01  3.000000e+02  0.0
-2.030000e+01  3.000000e+02  0.0
-2.070000e+01  3.000000e+02  0.0
-2.100000e+01  3.000000e+02  0.0
-2.130000e+01  3.000000e+02  0.0
-2.170000e+01  3.000000e+02  0.0
-2.200000e+01  3.000000e+02  0.0
