# log10(y)    mass[MeV]    Nhits
-13.3  5  1.157754e-19
-13.7  5  5.067702e-15
-14  5  4.980553e-11
-14.3  5  8.504278e-08
-14.7  5  2.326055e-05
-15  5  1.675221e-03
-15.3  5  3.950594e-02
-15.7  5  3.008424e-01
-16  5  1.199131e+00
-16.3  5  4.369978e+00
-16.7  5  6.312600e+00
-17  5  1.241088e+01
-17.3  5  1.407335e+01
-17.7  5  2.811084e+01
-18  5  3.628141e+01
-18.3  5  3.817235e+01
-18.7  5  3.148948e+01
-19  5  2.767093e+01
-19.3  5  2.145951e+01
-19.7  5  1.162081e+01
-20  5  8.141237e+00
-20.3  5  5.617197e+00
-20.7  5  3.043392e+00
-21  5  1.801024e+00
-21.3  5  6.699810e-01
-21.7  5  1.166274e-01
-2.200000e+01  5.000000e+00  0.0
-13.3  6  1.758679e-14
-13.7  6  1.132613e-10
-14  6  7.433544e-08
-14.3  6  2.314446e-05
-14.7  6  1.255455e-03
-15  6  2.244706e-02
-15.3  6  2.685449e-01
-15.7  6  1.047889e+00
-16  6  3.562782e+00
-16.3  6  7.504978e+00
-16.7  6  1.106933e+01
-17  6  1.308787e+01
-17.3  6  3.434573e+01
-17.7  6  3.950639e+01
-18  6  4.451296e+01
-18.3  6  3.957041e+01
-18.7  6  2.980134e+01
-19  6  2.420243e+01
-19.3  6  1.760432e+01
-19.7  6  9.287550e+00
-20  6  6.874763e+00
-20.3  6  5.345902e+00
-20.7  6  2.562964e+00
-21  6  9.172154e-01
-21.3  6  2.174813e-01
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  1.147628e-10
-13.7  8  7.371264e-08
-14  8  1.185283e-05
-14.3  8  9.979303e-04
-14.7  8  2.077324e-02
-15  8  2.875779e-01
-15.3  8  1.441788e+00
-15.7  8  3.698167e+00
-16  8  7.337511e+00
-16.3  8  1.156249e+01
-16.7  8  1.050848e+01
-17  8  2.057283e+01
-17.3  8  2.965575e+01
-17.7  8  3.193231e+01
-18  8  2.941151e+01
-18.3  8  2.749853e+01
-18.7  8  1.728774e+01
-19  8  1.301643e+01
-19.3  8  9.527384e+00
-19.7  8  5.361399e+00
-20  8  4.633248e+00
-20.3  8  2.877285e+00
-20.7  8  8.616494e-01
-21  8  2.097368e-01
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  9.250505e-09
-13.7  9  2.589299e-06
-14  9  2.105150e-04
-14.3  9  9.300550e-03
-14.7  9  1.083252e-01
-15  9  9.814497e-01
-15.3  9  4.814083e+00
-15.7  9  8.900102e+00
-16  9  1.338257e+01
-16.3  9  1.481436e+01
-16.7  9  2.212913e+01
-17  9  3.776453e+01
-17.3  9  4.180820e+01
-17.7  9  3.596559e+01
-18  9  3.364229e+01
-18.3  9  2.674496e+01
-18.7  9  1.529834e+01
-19  9  1.069298e+01
-19.3  9  7.542342e+00
-19.7  9  4.687240e+00
-20  9  2.679431e+00
-20.3  9  9.423620e-01
-20.7  9  1.753345e-01
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
-2.200000e+01  9.000000e+00  0.0
-13.3  11  2.171806e-06
-13.7  11  1.201574e-04
-14  11  3.371104e-03
-14.3  11  4.060067e-02
-14.7  11  3.639454e-01
-15  11  2.703503e+00
-15.3  11  8.928490e+00
-15.7  11  1.233936e+01
-16  11  1.392856e+01
-16.3  11  2.683944e+01
-16.7  11  2.580675e+01
-17  11  3.938268e+01
-17.3  11  3.795168e+01
-17.7  11  3.027171e+01
-18  11  2.601825e+01
-18.3  11  1.956770e+01
-18.7  11  1.254390e+01
-19  11  9.130510e+00
-19.3  11  6.195898e+00
-19.7  11  3.059087e+00
-20  11  1.013737e+00
-20.3  11  2.573539e-01
-2.070000e+01  1.100000e+01  0.0
-2.100000e+01  1.100000e+01  0.0
-2.130000e+01  1.100000e+01  0.0
