# log10(y)    mass[MeV]    Nhits
-13.3  5  1.515653e-04
-13.7  5  1.398091e-03
-14  5  1.362605e-02
-14.3  5  9.125481e-02
-14.7  5  3.232549e-01
-15  5  8.314834e-01
-15.3  5  1.642823e+00
-15.7  5  1.972262e+00
-16  5  1.888696e+00
-16.3  5  2.200042e+00
-16.7  5  1.221351e+00
-17  5  1.168399e+00
-17.3  5  9.503841e-01
-17.7  5  8.094490e-01
-18  5  6.809349e-01
-18.3  5  5.322141e-01
-18.7  5  3.479356e-01
-19  5  2.584492e-01
-19.3  5  1.824382e-01
-19.7  5  9.334322e-02
-20  5  6.376483e-02
-20.3  5  4.412409e-02
-20.7  5  2.425584e-02
-21  5  1.451857e-02
-21.3  5  5.548374e-03
-21.7  5  1.014810e-03
-2.200000e+01  5.000000e+00  0.0
-13.3  6  5.126896e-04
-13.7  6  4.804094e-03
-14  6  2.148408e-02
-14.3  6  1.523052e-01
-14.7  6  5.326084e-01
-15  6  1.093360e+00
-15.3  6  2.162447e+00
-15.7  6  1.865835e+00
-16  6  1.893769e+00
-16.3  6  1.477765e+00
-16.7  6  1.015181e+00
-17  6  8.739370e-01
-17.3  6  9.243915e-01
-17.7  6  6.674677e-01
-18  6  5.373357e-01
-18.3  6  3.615674e-01
-18.7  6  2.186228e-01
-19  6  1.544961e-01
-19.3  6  1.015482e-01
-19.7  6  4.955354e-02
-20  6  3.541912e-02
-20.3  6  2.722789e-02
-20.7  6  1.301800e-02
-21  6  4.666800e-03
-21.3  6  1.122211e-03
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  5.233917e-03
-13.7  8  1.456840e-02
-14  8  4.343933e-02
-14.3  8  1.760829e-01
-14.7  8  3.928628e-01
-15  8  1.076189e+00
-15.3  8  1.513465e+00
-15.7  8  1.433935e+00
-16  8  1.235654e+00
-16.3  8  9.697776e-01
-16.7  8  6.448510e-01
-17  8  5.688889e-01
-17.3  8  4.708866e-01
-17.7  8  3.503648e-01
-18  8  2.329349e-01
-18.3  8  1.646355e-01
-18.7  8  8.479855e-02
-19  8  5.384461e-02
-19.3  8  3.321833e-02
-19.7  8  1.660789e-02
-20  8  1.336932e-02
-20.3  8  7.974107e-03
-20.7  8  2.233266e-03
-21  8  5.017428e-04
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  6.171029e-03
-13.7  9  2.208066e-02
-14  9  7.624352e-02
-14.3  9  2.744818e-01
-14.7  9  4.857948e-01
-15  9  1.042930e+00
-15.3  9  1.694390e+00
-15.7  9  1.304074e+00
-16  9  9.819574e-01
-16.3  9  8.100770e-01
-16.7  9  5.552309e-01
-17  9  5.593763e-01
-17.3  9  4.344986e-01
-17.7  9  2.732677e-01
-18  9  1.961736e-01
-18.3  9  1.301063e-01
-18.7  9  6.436641e-02
-19  9  3.948604e-02
-19.3  9  2.579377e-02
-19.7  9  1.538869e-02
-20  9  8.636650e-03
-20.3  9  2.967366e-03
-20.7  9  5.412926e-04
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
-2.200000e+01  9.000000e+00  0.0
-13.3  11  1.395198e-02
-13.7  11  3.595708e-02
-14  11  1.018653e-01
-14.3  11  2.096516e-01
-14.7  11  4.394309e-01
-15  11  1.005691e+00
-15.3  11  1.292273e+00
-15.7  11  8.250920e-01
-16  11  6.751783e-01
