# log10(y)    mass[MeV]    Nhits
-13.3  5  1.792746e-04
-13.7  5  1.255566e-03
-14  5  1.058802e-02
-14.3  5  6.878513e-02
-14.7  5  2.533647e-01
-15  5  7.268416e-01
-15.3  5  1.877985e+00
-15.7  5  3.565680e+00
-16  5  5.667153e+00
-16.3  5  9.952139e+00
-16.7  5  7.173354e+00
-17  5  7.564416e+00
-17.3  5  6.177585e+00
-17.7  5  4.503205e+00
-18  5  3.066636e+00
-18.3  5  1.895451e+00
-18.7  5  9.445347e-01
-19  5  5.249033e-01
-19.3  5  2.917306e-01
-19.7  5  1.199804e-01
-20  5  6.826512e-02
-20.3  5  4.026287e-02
-20.7  5  2.079146e-02
-21  5  1.212399e-02
-21.3  5  4.470832e-03
-21.7  5  7.962802e-04
-2.200000e+01  5.000000e+00  0.0
-13.3  6  7.295455e-04
-13.7  6  5.438200e-03
-14  6  2.027991e-02
-14.3  6  1.306262e-01
-14.7  6  4.461104e-01
-15  6  9.493906e-01
-15.3  6  2.183301e+00
-15.7  6  2.639304e+00
-16  6  4.175041e+00
-16.3  6  4.957760e+00
-16.7  6  4.547309e+00
-17  6  4.302551e+00
-17.3  6  5.164495e+00
-17.7  6  3.495748e+00
-18  6  2.464929e+00
-18.3  6  1.367550e+00
-18.7  6  6.496470e-01
-19  6  3.654767e-01
-19.3  6  1.887788e-01
-19.7  6  6.897275e-02
-20  6  3.932913e-02
-20.3  6  2.623214e-02
-20.7  6  1.156329e-02
-21  6  3.663973e-03
-21.3  6  7.607818e-04
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  6.059203e-03
-13.7  8  1.768268e-02
-14  8  5.044136e-02
-14.3  8  1.862604e-01
-14.7  8  3.816311e-01
-15  8  9.966927e-01
-15.3  8  1.412903e+00
-15.7  8  1.502498e+00
-16  8  1.689285e+00
-16.3  8  1.884144e+00
-16.7  8  1.496790e+00
-17  8  2.039721e+00
-17.3  8  2.103192e+00
-17.7  8  1.683698e+00
-18  8  1.111247e+00
-18.3  8  7.242643e-01
-18.7  8  3.324484e-01
-19  8  1.818768e-01
-19.3  8  9.090478e-02
-19.7  8  3.753837e-02
