# log10(y)    mass[MeV]    Nhits
-13.3  5  1.794373e-04
-13.7  5  1.284249e-03
-14  5  1.059475e-02
-14.3  5  6.900150e-02
-14.7  5  2.704220e-01
-15  5  8.413621e-01
-15.3  5  2.071870e+00
-15.7  5  3.031419e+00
-16  5  3.371580e+00
-16.3  5  4.296407e+00
-16.7  5  2.442508e+00
-17  5  2.252152e+00
-17.3  5  1.761996e+00
-17.7  5  1.254063e+00
-18  5  9.149197e-01
-18.3  5  6.291374e-01
-18.7  5  3.609784e-01
-19  5  2.349298e-01
-19.3  5  1.482753e-01
-19.7  5  6.775154e-02
-20  5  4.130364e-02
-20.3  5  2.495361e-02
-20.7  5  1.269735e-02
-21  5  7.284183e-03
-21.3  5  2.570507e-03
-21.7  5  4.194383e-04
-2.200000e+01  5.000000e+00  0.0
-13.3  6  8.920919e-04
-13.7  6  6.336459e-03
-14  6  2.179136e-02
-14.3  6  1.319801e-01
-14.7  6  4.517092e-01
-15  6  1.010553e+00
-15.3  6  2.334502e+00
-15.7  6  2.406628e+00
-16  6  2.857703e+00
-16.3  6  2.510047e+00
-16.7  6  1.833565e+00
-17  6  1.595050e+00
-17.3  6  1.604876e+00
-17.7  6  1.056660e+00
-18  6  7.662567e-01
-18.3  6  4.579256e-01
-18.7  6  2.441264e-01
-19  6  1.549242e-01
-19.3  6  9.142882e-02
-19.7  6  3.927670e-02
-20  6  2.533160e-02
-20.3  6  1.818085e-02
-20.7  6  8.336261e-03
-21  6  2.789363e-03
-21.3  6  6.091469e-04
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  5.548230e-03
-13.7  8  1.696856e-02
-14  8  5.049644e-02
-14.3  8  1.894169e-01
-14.7  8  3.882666e-01
-15  8  1.025618e+00
-15.3  8  1.485803e+00
-15.7  8  1.534827e+00
-16  8  1.487889e+00
-16.3  8  1.312847e+00
-16.7  8  9.202191e-01
-17  8  9.109628e-01
-17.3  8  7.806715e-01
-17.7  8  5.719422e-01
-18  8  3.618017e-01
-18.3  8  2.370687e-01
-18.7  8  1.133565e-01
-19  8  6.667905e-02
-19.3  8  3.775382e-02
-19.7  8  1.775144e-02
-20  8  1.378603e-02
-20.3  8  8.063549e-03
-20.7  8  2.190991e-03
-21  8  4.771705e-04
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  7.432152e-03
-13.7  9  2.859922e-02
-14  9  9.744166e-02
-14.3  9  3.233624e-01
-14.7  9  5.232875e-01
-15  9  1.069877e+00
-15.3  9  1.761530e+00
