# log10(y)    mass[MeV]    Nhits
-13.3  5  2.668153e-04
-13.7  5  1.651011e-03
-14  5  1.291129e-02
-14.3  5  8.457824e-02
-14.7  5  3.216854e-01
-15  5  8.909586e-01
-15.3  5  1.833649e+00
-15.7  5  2.218076e+00
-16  5  2.097599e+00
-16.3  5  2.399150e+00
-16.7  5  1.305165e+00
-17  5  1.214543e+00
-17.3  5  9.669240e-01
-17.7  5  7.398547e-01
-18  5  5.597609e-01
-18.3  5  3.891793e-01
-18.7  5  2.205081e-01
-19  5  1.384099e-01
-19.3  5  8.345002e-02
-19.7  5  3.603690e-02
-20  5  2.061112e-02
-20.3  5  1.147790e-02
-20.7  5  5.568105e-03
-21  5  3.111053e-03
-21.3  5  1.044744e-03
-21.7  5  1.588685e-04
-2.200000e+01  5.000000e+00  0.0
-13.3  6  1.002377e-03
-13.7  6  6.948645e-03
-14  6  2.391971e-02
-14.3  6  1.499594e-01
-14.7  6  5.213090e-01
-15  6  1.110787e+00
-15.3  6  2.280715e+00
-15.7  6  2.009468e+00
-16  6  2.048322e+00
-16.3  6  1.590542e+00
-16.7  6  1.081881e+00
-17  6  9.243197e-01
-17.3  6  9.270639e-01
-17.7  6  6.266740e-01
-18  6  4.652106e-01
-18.3  6  2.815778e-01
-18.7  6  1.492780e-01
-19  6  9.275714e-02
-19.3  6  5.282869e-02
-19.7  6  2.139814e-02
-20  6  1.301199e-02
-20.3  6  8.935047e-03
-20.7  6  3.981143e-03
-21  6  1.267563e-03
-21.3  6  2.571108e-04
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  6.137015e-03
-13.7  8  1.950021e-02
-14  8  5.827104e-02
-14.3  8  2.171430e-01
-14.7  8  4.446739e-01
-15  8  1.165618e+00
-15.3  8  1.621183e+00
-15.7  8  1.541513e+00
-16  8  1.334635e+00
-16.3  8  1.048738e+00
-16.7  8  6.968752e-01
-17  8  6.098714e-01
-17.3  8  4.946027e-01
-17.7  8  3.566446e-01
-18  8  2.255563e-01
-18.3  8  1.486873e-01
-18.7  8  7.125688e-02
-19  8  4.167211e-02
-19.3  8  2.307312e-02
-19.7  8  1.049890e-02
-20  8  7.913913e-03
-20.3  8  4.531166e-03
-20.7  8  1.178587e-03
-21  8  2.397680e-04
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  7.158875e-03
-13.7  9  2.936445e-02
-14  9  1.034096e-01
-14.3  9  3.502398e-01
-14.7  9  5.760000e-01
-15  9  1.178464e+00
-15.3  9  1.873844e+00
-15.7  9  1.431116e+00
-16  9  1.073552e+00
-16.3  9  8.840450e-01
-16.7  9  6.012630e-01
-17  9  5.985891e-01
-17.3  9  4.565289e-01
-17.7  9  2.781804e-01
-18  9  1.904165e-01
-18.3  9  1.199405e-01
-18.7  9  5.586643e-02
-19  9  3.162975e-02
-19.3  9  1.926098e-02
-19.7  9  1.090487e-02
-20  9  5.935112e-03
-20.3  9  1.936279e-03
-20.7  9  3.263611e-04
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
-2.200000e+01  9.000000e+00  0.0
-13.3  11  1.340881e-02
-13.7  11  3.925274e-02
-14  11  1.200660e-01
-14.3  11  2.503319e-01
-14.7  11  5.123254e-01
-15  11  1.140285e+00
-15.3  11  1.439110e+00
-15.7  11  9.101309e-01
-16  11  7.425461e-01
-16.3  11  6.921990e-01
-16.7  11  3.917339e-01
-17  11  3.932833e-01
-17.3  11  2.731036e-01
-17.7  11  1.695135e-01
-18  11  1.106508e-01
-18.3  11  6.770968e-02
-18.7  11  3.486856e-02
-19  11  2.167199e-02
-19.3  11  1.327548e-02
-19.7  11  6.207433e-03
-20  11  1.890649e-03
-20.3  11  4.263375e-04
-2.070000e+01  1.100000e+01  0.0
-2.100000e+01  1.100000e+01  0.0
-2.130000e+01  1.100000e+01  0.0
-2.170000e+01  1.100000e+01  0.0
-2.200000e+01  1.100000e+01  0.0
-13.3  14  2.416993e-02
-13.7  14  5.304984e-02
-14  14  9.313082e-02
-14.3  14  2.171795e-01
-14.7  14  5.888303e-01
-15  14  7.831861e-01
-15.3  14  9.560537e-01
-15.7  14  5.103799e-01
