# m_a[MeV] g_a Z
0.25 2e-06 0.0
0.2899749006410853 2e-06 0.0
0.3363417720072291 2e-06 0.0
0.3901226876769712 2e-06 0.0
0.45250315038785144 2e-06 0.01223412413187253
0.5248582242939811 2e-06 0.024005656910940625
0.6087828457612144 2e-06 0.03383328777855122
0.7061269808464212 2e-06 0.04337643972285101
0.8190364044437219 2e-06 0.052087764316625026
0.95 2e-06 0.05742409669948761
0.25 3.16764e-06 0.0
0.2899749006410853 3.16764e-06 0.0
0.3363417720072291 3.16764e-06 0.0
0.3901226876769712 3.16764e-06 0.0
0.45250315038785144 3.16764e-06 0.02462491123322618
0.5248582242939811 3.16764e-06 0.047632675112461276
0.6087828457612144 3.16764e-06 0.06587717610596358
0.7061269808464212 3.16764e-06 0.08266950729571854
0.8190364044437219 3.16764e-06 0.09692569267328659
0.95 3.16764e-06 0.10336579172448179
0.25 5.01697e-06 0.0
0.2899749006410853 5.01697e-06 0.0
0.3363417720072291 5.01697e-06 0.0
0.3901226876769712 5.01697e-06 0.0
0.45250315038785144 5.01697e-06 0.05307400931990937
0.5248582242939811 5.01697e-06 0.1014575557774432
0.6087828457612144 5.01697e-06 0.13657501624910082
0.7061269808464212 5.01697e-06 0.16987884543420612
0.8190364044437219 5.01697e-06 0.19676287862503425
0.95 5.01697e-06 0.206421382343864
0.25 7.94597e-06 0.0
0.2899749006410853 7.94597e-06 0.0
0.3363417720072291 7.94597e-06 0.0
0.3901226876769712 7.94597e-06 0.0
0.45250315038785144 7.94597e-06 0.12210619152537662
0.5248582242939811 7.94597e-06 0.23265815290342123
0.6087828457612144 7.94597e-06 0.3158503164846896
0.7061269808464212 7.94597e-06 0.3879390351237459
0.8190364044437219 7.94597e-06 0.44444211777393067
0.95 7.94597e-06 0.4614533691420492
0.25 1.2585e-05 0.0
0.2899749006410853 1.2585e-05 0.0
0.3363417720072291 1.2585e-05 0.0
0.3901226876769712 1.2585e-05 0.0
0.45250315038785144 1.2585e-05 0.291563027892844
0.5248582242939811 1.2585e-05 0.5537753545549288
0.6087828457612144 1.2585e-05 0.7497271456976018
0.7061269808464212 1.2585e-05 0.9176559536271569
0.8190364044437219 1.2585e-05 1.0477519317714088
0.95 1.2585e-05 1.0837566274043156
0.25 1.99324e-05 0.0
0.2899749006410853 1.99324e-05 0.0
0.3363417720072291 1.99324e-05 0.0
0.3901226876769712 1.99324e-05 0.0
0.45250315038785144 1.99324e-05 0.7078201608492393
0.5248582242939811 1.99324e-05 1.3379900965808686
0.6087828457612144 1.99324e-05 1.8104944952230326
0.7061269808464212 1.99324e-05 2.2129922025619764
0.8190364044437219 1.99324e-05 2.5244105589975794
0.95 1.99324e-05 2.6091872884632457
0.25 3.15693e-05 0.0
0.2899749006410853 3.15693e-05 0.0
0.3363417720072291 3.15693e-05 0.0
0.3901226876769712 3.15693e-05 0.0
0.45250315038785144 3.15693e-05 1.7074951619215248
0.5248582242939811 3.15693e-05 3.201488043185993
0.6087828457612144 3.15693e-05 4.334246012392856
0.7061269808464212 3.15693e-05 5.295086471912492
0.8190364044437219 3.15693e-05 6.04527181962285
0.95 3.15693e-05 6.260182835959296
0.25 5e-05 0.0
0.2899749006410853 5e-05 0.0
0.3363417720072291 5e-05 0.0
0.3901226876769712 5e-05 0.0
0.45250315038785144 5e-05 3.9914412127923464
0.5248582242939811 5e-05 7.367726268465404
0.6087828457612144 5e-05 9.994015406881692
0.7061269808464212 5e-05 12.211241187561933
0.8190364044437219 5e-05 13.978848088259587
0.95 5e-05 14.551947767430637
0.25 6e-05 0.0
0.2899749006410853 6e-05 0.0
