# log10(y)    mass[MeV]    Nhits
-13.3  5  5.331742e-15
-13.7  5  1.042160e-11
-14  5  6.949027e-09
-14.3  5  1.270568e-06
-14.7  5  5.959308e-05
-15  5  1.126229e-03
-15.3  5  1.021681e-02
-15.7  5  4.127596e-02
-16  5  1.125097e-01
-16.3  5  3.339290e-01
-16.7  5  4.229255e-01
-17  5  7.456508e-01
-17.3  5  7.983785e-01
-17.7  5  1.392818e+00
-18  5  1.775352e+00
-18.3  5  1.952122e+00
-18.7  5  1.743275e+00
-19  5  1.684504e+00
-19.3  5  1.416323e+00
-19.7  5  8.283859e-01
-20  5  6.231588e-01
-20.3  5  4.641383e-01
-20.7  5  2.616837e-01
-21  5  1.581252e-01
-21.3  5  6.105587e-02
-21.7  5  1.116725e-02
-2.200000e+01  5.000000e+00  0.0
-13.3  6  1.740799e-11
-13.7  6  8.007011e-09
-14  6  6.712477e-07
-14.3  6  4.436355e-05
-14.7  6  8.345110e-04
-15  6  6.875951e-03
-15.3  6  4.404907e-02
-15.7  6  1.032983e-01
-16  6  2.459900e-01
-16.3  6  4.211178e-01
-16.7  6  5.666872e-01
-17  6  6.529448e-01
-17.3  6  1.604512e+00
-17.7  6  1.804863e+00
-18  6  2.064951e+00
-18.3  6  1.944071e+00
-18.7  6  1.605380e+00
-19  6  1.428711e+00
-19.3  6  1.142670e+00
-19.7  6  6.728586e-01
-20  6  5.418621e-01
-20.3  6  4.446572e-01
-20.7  6  2.200897e-01
-21  6  8.287279e-02
-21.3  6  2.102573e-02
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  1.229380e-08
-13.7  8  1.128829e-06
-14  8  3.778716e-05
-14.3  8  8.682558e-04
-14.7  8  6.629038e-03
-15  8  4.455903e-02
-15.3  8  1.325529e-01
-15.7  8  2.403479e-01
-16  8  3.781844e-01
-16.3  8  5.176412e-01
-16.7  8  4.511410e-01
-17  8  8.524857e-01
-17.3  8  1.255596e+00
-17.7  8  1.377781e+00
-18  8  1.287409e+00
-18.3  8  1.221432e+00
-18.7  8  7.818034e-01
