# log10(y)    mass[MeV]    Nhits
-13.3  5  4.832805e-15
-13.7  5  1.286876e-11
-14  5  9.308430e-09
-14.3  5  1.659104e-06
-14.7  5  7.604051e-05
-15  5  1.451521e-03
-15.3  5  1.339191e-02
-15.7  5  5.559339e-02
-16  5  1.642658e-01
-16.3  5  5.488573e-01
-16.7  5  7.700692e-01
-17  5  1.457753e+00
-17.3  5  1.616768e+00
-17.7  5  3.145918e+00
-18  5  4.260007e+00
-18.3  5  4.888776e+00
-18.7  5  4.554719e+00
-19  5  4.630844e+00
-19.3  5  4.103054e+00
-19.7  5  2.552161e+00
-20  5  2.057873e+00
-20.3  5  1.678137e+00
-20.7  5  9.993637e-01
-21  5  6.228831e-01
-21.3  5  2.552655e-01
-21.7  5  5.098912e-02
-2.200000e+01  5.000000e+00  0.0
-13.3  6  1.933916e-11
-13.7  6  8.043563e-09
-14  6  6.535540e-07
-14.3  6  4.461803e-05
-14.7  6  8.890526e-04
-15  6  7.757704e-03
-15.3  6  5.219423e-02
-15.7  6  1.283473e-01
-16  6  3.296599e-01
-16.3  6  6.348780e-01
-16.7  6  9.571872e-01
-17  6  1.156383e+00
-17.3  6  3.255321e+00
-17.7  6  3.953999e+00
-18  6  4.781110e+00
-18.3  6  4.689114e+00
-18.7  6  3.986178e+00
-19  6  3.619999e+00
-19.3  6  2.954875e+00
-19.7  6  1.787990e+00
-20  6  1.476925e+00
-20.3  6  1.235046e+00
-20.7  6  6.188677e-01
-21  6  2.380945e-01
-21.3  6  6.241293e-02
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  9.783839e-09
-13.7  8  7.036655e-07
-14  8  2.084666e-05
-14.3  8  4.733964e-04
-14.7  8  3.917859e-03
-15  8  3.005703e-02
-15.3  8  1.041644e-01
-15.7  8  2.166717e-01
-16  8  3.839784e-01
-16.3  8  5.922759e-01
-16.7  8  5.516670e-01
-17  8  1.269174e+00
-17.3  8  2.153333e+00
-17.7  8  2.594212e+00
-18  8  2.636963e+00
-18.3  8  2.686789e+00
-18.7  8  1.798594e+00
-19  8  1.429628e+00
-19.3  8  1.103459e+00
-19.7  8  6.425531e-01
-20  8  5.657488e-01
-20.3  8  3.547890e-01
-20.7  8  1.077880e-01
-21  8  2.659066e-02
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  2.393921e-07
-13.7  9  1.292453e-05
-14  9  2.821365e-04
-14.3  9  4.001302e-03
-14.7  9  1.949493e-02
-15  9  9.493234e-02
-15.3  9  3.129364e-01
-15.7  9  4.594401e-01
-16  9  6.222314e-01
-16.3  9  6.796397e-01
-16.7  9  1.114179e+00
-17  9  2.251862e+00
-17.3  9  2.872203e+00
-17.7  9  2.822078e+00
-18  9  2.973182e+00
-18.3  9  2.588492e+00
-18.7  9  1.614006e+00
-19  9  1.247246e+00
-19.3  9  9.548177e-01
-19.7  9  6.297976e-01
-20  9  3.727895e-01
-20.3  9  1.390038e-01
-20.7  9  2.827064e-02
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
-2.200000e+01  9.000000e+00  0.0
-13.3  11  8.208787e-06
-13.7  11  1.627944e-04
-14  11  2.076731e-03
-14.3  11  1.278475e-02
-14.7  11  6.145900e-02
-15  11  2.682166e-01
-15.3  11  5.928405e-01
-15.7  11  6.242122e-01
-16  11  6.454891e-01
-16.3  11  1.120256e+00
-16.7  11  1.129366e+00
-17  11  1.967212e+00
-17.3  11  2.197892e+00
-17.7  11  1.981451e+00
-18  11  1.932513e+00
-18.3  11  1.576184e+00
-18.7  11  1.081937e+00
-19  11  8.168233e-01
-19.3  11  5.641612e-01
-19.7  11  2.806138e-01
-20  11  9.379398e-02
-20.3  11  2.395561e-02
-2.070000e+01  1.100000e+01  0.0
-2.100000e+01  1.100000e+01  0.0
-2.130000e+01  1.100000e+01  0.0
-2.170000e+01  1.100000e+01  0.0
-2.200000e+01  1.100000e+01  0.0
-13.3  14  1.001934e-04
-13.7  14  1.074074e-03
-14  14  6.113180e-03
-14.3  14  3.510949e-02
-14.7  14  1.934209e-01
-15  14  4.531078e-01
-15.3  14  8.876128e-01
-15.7  14  5.900454e-01
-16  14  1.141095e+00
-16.3  14  1.385773e+00
-16.7  14  1.520689e+00
-17  14  1.406480e+00
-17.3  14  1.679752e+00
-17.7  14  1.206312e+00
-18  14  9.915514e-01
-18.3  14  8.973611e-01
-18.7  14  5.375635e-01
-19  14  4.185331e-01
-19.3  14  2.486964e-01
-19.7  14  7.127387e-02
-20  14  1.786211e-02
-2.030000e+01  1.400000e+01  0.0
-2.070000e+01  1.400000e+01  0.0
-2.100000e+01  1.400000e+01  0.0
-2.130000e+01  1.400000e+01  0.0
-2.170000e+01  1.400000e+01  0.0
-2.200000e+01  1.400000e+01  0.0
-13.3  17  3.327294e-04
-13.7  17  2.498006e-03
-14  17  2.004433e-02
-14.3  17  8.017292e-02
-14.7  17  2.150639e-01
-15  17  6.492895e-01
-15.3  17  1.051503e+00
-15.7  17  1.015624e+00
-16  17  1.299889e+00
-16.3  17  1.865630e+00
-16.7  17  1.447815e+00
-17  17  1.279772e+00
-17.3  17  1.034804e+00
-17.7  17  5.915586e-01
-18  17  4.074693e-01
-18.3  17  2.753788e-01
-18.7  17  1.678173e-01
-19  17  1.020780e-01
-19.3  17  3.075796e-02
-19.7  17  5.717346e-03
-2.000000e+01  1.700000e+01  0.0
-2.030000e+01  1.700000e+01  0.0
