# log10(y)    mass[MeV]    Nhits
-13.3  5  8.438767e-15
-13.7  5  1.466178e-11
-14  5  8.306652e-09
-14.3  5  1.366732e-06
-14.7  5  6.163055e-05
-15  5  1.176209e-03
-15.3  5  1.159747e-02
-15.7  5  5.521047e-02
-16  5  1.767508e-01
-16.3  5  5.584206e-01
-16.7  5  6.799568e-01
-17  5  1.109384e+00
-17.3  5  1.133579e+00
-17.7  5  1.642244e+00
-18  5  1.729024e+00
-18.3  5  1.529583e+00
-18.7  5  1.063310e+00
-19  5  7.914716e-01
-19.3  5  5.375008e-01
-19.7  5  2.565881e-01
-20  5  1.596211e-01
-20.3  5  9.652521e-02
-20.7  5  4.872583e-02
-21  5  2.776963e-02
-21.3  5  9.648334e-03
-21.7  5  1.530794e-03
-2.200000e+01  5.000000e+00  0.0
-13.3  6  1.551236e-11
-13.7  6  6.332670e-09
-14  6  5.103569e-07
-14.3  6  3.558388e-05
-14.7  6  7.348559e-04
-15  6  6.582273e-03
-15.3  6  4.557295e-02
-15.7  6  1.199747e-01
-16  6  3.311032e-01
-16.3  6  6.334932e-01
-16.7  6  8.744002e-01
-17  6  9.962118e-01
-17.3  6  2.213497e+00
-17.7  6  2.230236e+00
-18  6  2.218093e+00
-18.3  6  1.726762e+00
-18.7  6  1.133180e+00
-19  6  8.191516e-01
-19.3  6  5.308446e-01
-19.7  6  2.446838e-01
-20  6  1.626229e-01
-20.3  6  1.177304e-01
-20.7  6  5.403904e-02
-21  6  1.800667e-02
-21.3  6  3.866766e-03
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  1.879817e-08
-13.7  8  1.169936e-06
-14  8  3.059394e-05
-14.3  8  6.221830e-04
-14.7  8  4.677414e-03
-15  8  3.313556e-02
-15.3  8  1.077563e-01
-15.7  8  2.168496e-01
-16  8  3.872717e-01
-16.3  8  6.097004e-01
-16.7  8  5.667560e-01
-17  8  1.201203e+00
-17.3  8  1.788256e+00
-17.7  8  1.912138e+00
-18  8  1.705180e+00
-18.3  8  1.511583e+00
-18.7  8  8.972843e-01
-19  8  6.319699e-01
-19.3  8  4.229855e-01
-19.7  8  2.198004e-01
-20  8  1.794629e-01
-20.3  8  1.075016e-01
-20.7  8  3.013057e-02
-21  8  6.695170e-03
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  4.980006e-07
-13.7  9  2.535630e-05
-14  9  5.047772e-04
-14.3  9  6.391100e-03
-14.7  9  2.767192e-02
-15  9  1.200532e-01
-15.3  9  3.575114e-01
-15.7  9  4.894724e-01
-16  9  6.471430e-01
-16.3  9  7.053705e-01
-16.7  9  1.121085e+00
-17  9  2.083317e+00
-17.3  9  2.427819e+00
-17.7  9  2.158055e+00
-18  9  2.053833e+00
-18.3  9  1.644990e+00
-18.7  9  9.455749e-01
-19  9  6.646708e-01
-19.3  9  4.715252e-01
-19.7  9  2.945064e-01
-20  9  1.689033e-01
-20.3  9  5.976058e-02
-20.7  9  1.123274e-02
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
-2.200000e+01  9.000000e+00  0.0
-13.3  11  4.486928e-06
-13.7  11  1.188107e-04
-14  11  1.929095e-03
-14.3  11  1.393988e-02
-14.7  11  7.283742e-02
-15  11  3.237175e-01
-15.3  11  6.973928e-01
-15.7  11  7.018920e-01
-16  11  7.113349e-01
-16.3  11  1.193772e+00
-16.7  11  1.167869e+00
-17  11  1.927054e+00
-17.3  11  2.015855e+00
-17.7  11  1.715038e+00
-18  11  1.573508e+00
-18.3  11  1.235709e+00
-18.7  11  8.252696e-01
-19  11  6.175017e-01
-19.3  11  4.265730e-01
-19.7  11  2.126869e-01
-20  11  7.160451e-02
-20.3  11  1.862894e-02
