# log10(y)    mass[MeV]    Nhits
-13.3  5  1.438033e-14
-13.7  5  2.561603e-11
-14  5  1.452761e-08
-14.3  5  2.375316e-06
-14.7  5  1.134283e-04
-15  5  2.423525e-03
-15.3  5  2.511342e-02
-15.7  5  1.090012e-01
-16  5  2.926237e-01
-16.3  5  7.928029e-01
-16.7  5  8.833876e-01
-17  5  1.400731e+00
-17.3  5  1.433736e+00
-17.7  5  2.261448e+00
-18  5  2.691246e+00
-18.3  5  2.730990e+00
-18.7  5  2.211697e+00
-19  5  1.923528e+00
-19.3  5  1.482098e+00
-19.7  5  7.976156e-01
-20  5  5.551292e-01
-20.3  5  3.797758e-01
-20.7  5  2.047004e-01
-21  5  1.207826e-01
-21.3  5  4.467756e-02
-21.7  5  7.712499e-03
-2.200000e+01  5.000000e+00  0.0
-13.3  6  1.162218e-11
-13.7  6  6.021792e-09
-14  6  5.938156e-07
-14.3  6  4.796933e-05
-14.7  6  1.098663e-03
-15  6  1.095771e-02
-15.3  6  8.410751e-02
-15.7  6  2.278802e-01
-16  6  5.851406e-01
-16.3  6  9.964007e-01
-16.7  6  1.254786e+00
-17  6  1.385821e+00
-17.3  6  2.958636e+00
-17.7  6  3.090416e+00
-18  6  3.314241e+00
-18.3  6  2.885743e+00
-18.7  6  2.170005e+00
-19  6  1.772915e+00
-19.3  6  1.299909e+00
-19.7  6  6.918567e-01
-20  6  5.149009e-01
-20.3  6  4.014173e-01
-20.7  6  1.926646e-01
-21  6  6.902423e-02
-21.3  6  1.636586e-02
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  8.020259e-09
-13.7  8  6.150056e-07
-14  8  2.036455e-05
-14.3  8  5.083964e-04
-14.7  8  4.446886e-03
-15  8  3.556683e-02
-15.3  8  1.322207e-01
-15.7  8  3.063752e-01
-16  8  6.044749e-01
-16.3  8  9.710178e-01
-16.7  8  8.904673e-01
-17  8  1.757653e+00
-17.3  8  2.484754e+00
-17.7  8  2.607818e+00
-18  8  2.347596e+00
-18.3  8  2.176190e+00
-18.7  8  1.378164e+00
-19  8  1.057140e+00
-19.3  8  7.983596e-01
-19.7  8  4.622206e-01
-20  8  4.071578e-01
