# log10(y)    mass[MeV]    Nhits
-13.3  5  6.078489e-15
-13.7  5  1.507418e-11
-14  5  1.027021e-08
-14.3  5  1.704378e-06
-14.7  5  7.114904e-05
-15  5  1.259764e-03
-15.3  5  1.143711e-02
-15.7  5  4.783549e-02
-16  5  1.395532e-01
-16.3  5  4.731456e-01
-16.7  5  7.164823e-01
-17  5  1.464306e+00
-17.3  5  1.666659e+00
-17.7  5  3.135139e+00
-18  5  3.781006e+00
-18.3  5  3.786138e+00
-18.7  5  3.046342e+00
-19  5  2.691833e+00
-19.3  5  2.142115e+00
-19.7  5  1.207561e+00
-20  5  8.890300e-01
-20.3  5  6.551508e-01
-20.7  5  3.691185e-01
-21  5  2.232462e-01
-21.3  5  8.651997e-02
-21.7  5  1.596530e-02
-2.200000e+01  5.000000e+00  0.0
-13.3  6  1.776001e-11
-13.7  6  7.643126e-09
-14  6  6.567651e-07
-14.3  6  4.795650e-05
-14.7  6  9.932597e-04
-15  6  8.594073e-03
-15.3  6  5.575213e-02
-15.7  6  1.312155e-01
-16  6  3.187148e-01
-16.3  6  5.872626e-01
-16.7  6  8.957148e-01
-17  6  1.104572e+00
-17.3  6  3.296206e+00
-17.7  6  3.907942e+00
-18  6  4.395820e+00
-18.3  6  3.868533e+00
-18.7  6  2.909378e+00
-19  6  2.394878e+00
-19.3  6  1.792692e+00
-19.7  6  9.960738e-01
-20  6  7.777082e-01
-20.3  6  6.295862e-01
-20.7  6  3.098281e-01
-21  6  1.159925e-01
-21.3  6  2.939339e-02
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  1.279391e-08
-13.7  8  8.923646e-07
-14  8  2.564974e-05
-14.3  8  5.668988e-04
-14.7  8  4.611958e-03
-15  8  3.507282e-02
-15.3  8  1.201049e-01
-15.7  8  2.444574e-01
-16  8  4.178007e-01
-16.3  8  6.103607e-01
-16.7  8  5.521805e-01
-17  8  1.217674e+00
-17.3  8  2.104472e+00
-17.7  8  2.575722e+00
-18  8  2.598489e+00
-18.3  8  2.539984e+00
-18.7  8  1.601443e+00
-19  8  1.177510e+00
-19.3  8  8.149565e-01
-19.7  8  4.305433e-01
-20  8  3.539979e-01
-20.3  8  2.126698e-01
-20.7  8  5.979047e-02
-21  8  1.329523e-02
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  2.088302e-07
-13.7  9  1.205009e-05
-14  9  2.745509e-04
-14.3  9  4.033165e-03
-14.7  9  2.028272e-02
-15  9  1.014581e-01
-15.3  9  3.392760e-01
-15.7  9  4.966037e-01
-16  9  6.572394e-01
-16.3  9  7.043924e-01
-16.7  9  1.086039e+00
-17  9  2.179049e+00
-17.3  9  2.846986e+00
-17.7  9  2.884485e+00
-18  9  3.097528e+00
-18.3  9  2.695801e+00
-18.7  9  1.653161e+00
-19  9  1.228375e+00
-19.3  9  8.988687e-01
-19.7  9  5.704341e-01
