# log10(y)    mass[MeV]    Nhits
-13.3  5  1.025727e-14
-13.7  5  1.928563e-11
-14  5  1.160886e-08
-14.3  5  2.012265e-06
-14.7  5  9.665092e-05
-15  5  1.950267e-03
-15.3  5  1.876910e-02
-15.7  5  7.725042e-02
-16  5  2.050045e-01
-16.3  5  5.843459e-01
-16.7  5  7.296696e-01
-17  5  1.307164e+00
-17.3  5  1.418274e+00
-17.7  5  2.508250e+00
-18  5  3.058579e+00
-18.3  5  3.126247e+00
-18.7  5  2.549334e+00
-19  5  2.243635e+00
-19.3  5  1.753351e+00
-19.7  5  9.598205e-01
-20  5  6.807505e-01
-20.3  5  4.768420e-01
-20.7  5  2.605461e-01
-21  5  1.548916e-01
-21.3  5  5.810144e-02
-21.7  5  1.022912e-02
-2.200000e+01  5.000000e+00  0.0
-13.3  6  3.975454e-11
-13.7  6  1.907144e-08
-14  6  1.617877e-06
-14.3  6  1.045883e-04
-14.7  6  1.858447e-03
-15  6  1.432019e-02
-15.3  6  8.759047e-02
-15.7  6  2.000841e-01
-16  6  4.636283e-01
-16.3  6  7.658534e-01
-16.7  6  1.006051e+00
-17  6  1.154966e+00
-17.3  6  2.882268e+00
-17.7  6  3.251303e+00
-18  6  3.627785e+00
-18.3  6  3.227820e+00
-18.7  6  2.461468e+00
-19  6  2.034337e+00
-19.3  6  1.511887e+00
-19.7  6  8.203226e-01
-20  6  6.215512e-01
-20.3  6  4.909078e-01
-20.7  6  2.375835e-01
-21  6  8.633439e-02
-21.3  6  2.089898e-02
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  7.748119e-09
-13.7  8  6.648611e-07
-14  8  2.516371e-05
-14.3  8  7.663253e-04
-14.7  8  8.106273e-03
-15  8  7.107042e-02
-15.3  8  2.533720e-01
-15.7  8  5.025782e-01
-16  8  8.085367e-01
-16.3  8  1.081042e+00
-16.7  8  9.212441e-01
-17  8  1.617777e+00
-17.3  8  2.294236e+00
-17.7  8  2.500751e+00
-18  8  2.353769e+00
-18.3  8  2.261974e+00
-18.7  8  1.462184e+00
-19  8  1.137488e+00
-19.3  8  8.705865e-01
-19.7  8  5.097728e-01
-20  8  4.529835e-01
-20.3  8  2.862356e-01
-20.7  8  8.842406e-02
-21  8  2.241959e-02
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  2.408096e-07
-13.7  9  1.287376e-05
-14  9  2.917800e-04
-14.3  9  4.664761e-03
-14.7  9  2.685151e-02
-15  9  1.514781e-01
-15.3  9  5.436653e-01
-15.7  9  8.154356e-01
-16  9  1.067756e+00
-16.3  9  1.124427e+00
-16.7  9  1.541233e+00
-17  9  2.635402e+00
-17.3  9  3.016000e+00
-17.7  9  2.710780e+00
-18  9  2.638222e+00
-18.3  9  2.148120e+00
-18.7  9  1.246478e+00
-19  9  8.764093e-01
-19.3  9  6.166438e-01
