# log10(y)    mass[MeV]    Nhits
-13.3  5  6.885529e-08
-13.7  5  2.816121e-06
-14  5  9.953939e-05
-14.3  5  2.032451e-03
-14.7  5  1.857156e-02
-15  5  1.062808e-01
-15.3  5  4.202606e-01
-15.7  5  9.372264e-01
-16  5  1.542047e+00
-16.3  5  2.793616e+00
-16.7  5  2.175067e+00
-17  5  2.576934e+00
-17.3  5  2.276055e+00
-17.7  5  2.253429e+00
-18  5  1.947723e+00
-18.3  5  1.500742e+00
-18.7  5  9.360088e-01
-19  5  6.434446e-01
-19.3  5  4.171888e-01
-19.7  5  1.931779e-01
-20  5  1.181272e-01
-20.3  5  7.096355e-02
-20.7  5  3.588060e-02
-21  5  2.049652e-02
-21.3  5  7.168538e-03
-21.7  5  1.153019e-03
-2.200000e+01  5.000000e+00  0.0
-13.3  6  3.347790e-06
-13.7  6  7.761454e-05
-14  6  7.174325e-04
-14.3  6  1.013506e-02
-14.7  6  6.722206e-02
-15  6  2.490058e-01
-15.3  6  8.424933e-01
-15.7  6  1.190518e+00
-16  6  1.869501e+00
-16.3  6  2.134680e+00
-16.7  6  1.954561e+00
-17  6  1.880196e+00
-17.3  6  2.592329e+00
-17.7  6  2.038516e+00
-18  6  1.688473e+00
-18.3  6  1.126456e+00
-18.7  6  6.529771e-01
-19  6  4.354263e-01
-19.3  6  2.654371e-01
-19.7  6  1.163263e-01
-20  6  7.535048e-02
-20.3  6  5.397847e-02
-20.7  6  2.467945e-02
-21  6  8.201046e-03
-21.3  6  1.766986e-03
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  1.356212e-04
-13.7  8  1.106947e-03
-14  8  6.574325e-03
-14.3  8  4.207757e-02
-14.7  8  1.323793e-01
-15  8  4.942540e-01
-15.3  8  9.525450e-01
-15.7  8  1.222868e+00
-16  8  1.412301e+00
-16.3  8  1.446995e+00
-16.7  8  1.088555e+00
-17  8  1.316219e+00
-17.3  8  1.325406e+00
-17.7  8  1.096227e+00
-18  8  7.798503e-01
-18.3  8  5.690539e-01
-18.7  8  2.942071e-01
-19  8  1.845712e-01
-19.3  8  1.106571e-01
-19.7  8  5.366390e-02
-20  8  4.223086e-02
-20.3  8  2.482620e-02
-20.7  8  6.773705e-03
-21  8  1.470643e-03
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  4.632269e-04
-13.7  9  4.152685e-03
-14  9  2.552800e-02
-14.3  9  1.331343e-01
-14.7  9  3.029654e-01
-15  9  8.089442e-01
-15.3  9  1.630262e+00
-15.7  9  1.562711e+00
-16  9  1.453139e+00
-16.3  9  1.324670e+00
-16.7  9  1.212635e+00
-17  9  1.489450e+00
-17.3  9  1.306649e+00
-17.7  9  8.997460e-01
-18  9  6.833617e-01
-18.3  9  4.633387e-01
-18.7  9  2.297593e-01
-19  9  1.384215e-01
-19.3  9  8.791389e-02
-19.7  9  5.108267e-02
-20  9  2.817285e-02
-20.3  9  9.376398e-03
-20.7  9  1.621176e-03
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
-2.200000e+01  9.000000e+00  0.0
-13.3  11  1.888417e-03
-13.7  11  1.122454e-02
-14  11  5.865208e-02
-14.3  11  1.808084e-01
-14.7  11  4.907757e-01
-15  11  1.331591e+00
-15.3  11  1.952507e+00
-15.7  11  1.410656e+00
-16  11  1.226201e+00
-16.3  11  1.361577e+00
-16.7  11  9.017406e-01
-17  11  1.040912e+00
-17.3  11  8.104530e-01
-17.7  11  5.490839e-01
-18  11  3.933615e-01
-18.3  11  2.570562e-01
-18.7  11  1.411347e-01
-19  11  9.139925e-02
-19.3  11  5.731137e-02
-19.7  11  2.708906e-02
-20  11  8.372761e-03
-20.3  11  1.916543e-03
-2.070000e+01  1.100000e+01  0.0
-2.100000e+01  1.100000e+01  0.0
-2.130000e+01  1.100000e+01  0.0
-2.170000e+01  1.100000e+01  0.0
-2.200000e+01  1.100000e+01  0.0
-13.3  14  6.100141e-03
-13.7  14  2.444472e-02
-14  14  6.900595e-02
-14.3  14  2.315900e-01
-14.7  14  8.185989e-01
-15  14  1.305304e+00
-15.3  14  1.801644e+00
-15.7  14  1.009600e+00
-16  14  1.358454e+00
-16.3  14  1.128917e+00
-16.7  14  9.418198e-01
-17  14  6.461892e-01
-17.3  14  5.627810e-01
