# log10(y)    mass[MeV]    Nhits
-13.3  5  1.888497e-07
-13.7  5  6.949129e-06
-14  5  1.934260e-04
-14.3  5  2.939142e-03
-14.7  5  2.051170e-02
-15  5  9.516175e-02
-15.3  5  3.176707e-01
-15.7  5  6.129281e-01
-16  5  9.142925e-01
-16.3  5  1.606601e+00
-16.7  5  1.274428e+00
-17  5  1.551820e+00
-17.3  5  1.385809e+00
-17.7  5  1.378763e+00
-18  5  1.166884e+00
-18.3  5  8.715719e-01
-18.7  5  5.217671e-01
-19  5  3.416727e-01
-19.3  5  2.118330e-01
-19.7  5  9.356700e-02
-20  5  5.450598e-02
-20.3  5  3.088955e-02
-20.7  5  1.510967e-02
-21  5  8.476418e-03
-21.3  5  2.866248e-03
-21.7  5  4.395963e-04
-2.200000e+01  5.000000e+00  0.0
-13.3  6  2.959074e-06
-13.7  6  9.354790e-05
-14  6  1.050652e-03
-14.3  6  1.488747e-02
-14.7  6  8.658812e-02
-15  6  2.690379e-01
-15.3  6  7.644133e-01
-15.7  6  9.199572e-01
-16  6  1.271130e+00
-16.3  6  1.339224e+00
-16.7  6  1.190407e+00
-17  6  1.141180e+00
-17.3  6  1.579479e+00
-17.7  6  1.238035e+00
-18  6  1.012327e+00
-18.3  6  6.597482e-01
-18.7  6  3.698847e-01
-19  6  2.382813e-01
-19.3  6  1.396453e-01
-19.7  6  5.809384e-02
-20  6  3.594371e-02
-20.3  6  2.492728e-02
-20.7  6  1.116638e-02
-21  6  3.584071e-03
-21.3  6  7.342084e-04
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  1.061999e-04
-13.7  8  7.239811e-04
-14  8  4.503138e-03
-14.3  8  3.521917e-02
-14.7  8  1.342469e-01
-15  8  5.502005e-01
-15.3  8  1.061743e+00
-15.7  8  1.282185e+00
-16  8  1.345401e+00
-16.3  8  1.243586e+00
-16.7  8  8.914613e-01
-17  8  9.639125e-01
-17.3  8  9.147711e-01
-17.7  8  7.326812e-01
-18  8  5.069563e-01
-18.3  8  3.595749e-01
-18.7  8  1.809997e-01
-19  8  1.101177e-01
-19.3  8  6.326601e-02
-19.7  8  2.948006e-02
-20  8  2.252142e-02
-20.3  8  1.298702e-02
-20.7  8  3.416730e-03
-21  8  7.040782e-04
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  3.040012e-04
-13.7  9  2.461829e-03
-14  9  1.594750e-02
-14.3  9  9.938717e-02
-14.7  9  2.727712e-01
-15  9  8.232341e-01
-15.3  9  1.730168e+00
-15.7  9  1.621020e+00
-16  9  1.415776e+00
-16.3  9  1.242331e+00
-16.7  9  1.008830e+00
-17  9  1.141061e+00
-17.3  9  9.519340e-01
-17.7  9  6.291343e-01
-18  9  4.617945e-01
-18.3  9  3.054287e-01
-18.7  9  1.481238e-01
-19  9  8.715831e-02
-19.3  9  5.442345e-02
-19.7  9  3.127975e-02
-20  9  1.715262e-02
-20.3  9  5.659126e-03
-20.7  9  9.676176e-04
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
-2.200000e+01  9.000000e+00  0.0
-13.3  11  1.684519e-03
-13.7  11  8.506272e-03
-14  11  4.008126e-02
-14.3  11  1.234365e-01
-14.7  11  3.629394e-01
-15  11  1.090290e+00
-15.3  11  1.730283e+00
-15.7  11  1.301306e+00
-16  11  1.136051e+00
-16.3  11  1.230334e+00
-16.7  11  7.736554e-01
-17  11  8.444878e-01
-17.3  11  6.267888e-01
-17.7  11  4.094284e-01
-18  11  2.823656e-01
-18.3  11  1.797629e-01
-18.7  11  9.632577e-02
-19  11  6.149947e-02
-19.3  11  3.829526e-02
-19.7  11  1.805322e-02
-20  11  5.566992e-03
-20.3  11  1.276534e-03
-2.070000e+01  1.100000e+01  0.0
-2.100000e+01  1.100000e+01  0.0
-2.130000e+01  1.100000e+01  0.0
-2.170000e+01  1.100000e+01  0.0
-2.200000e+01  1.100000e+01  0.0
-13.3  14  5.586206e-03
-13.7  14  2.104124e-02
-14  14  5.472159e-02
-14.3  14  1.727300e-01
-14.7  14  6.011324e-01
-15  14  9.840632e-01
-15.3  14  1.421787e+00
-15.7  14  8.154427e-01
-16  14  1.139742e+00
-16.3  14  9.584839e-01
-16.7  14  7.917949e-01
-17  14  5.311881e-01
-17.3  14  4.483071e-01
-17.7  14  2.268971e-01
-18  14  1.418196e-01
-18.3  14  9.579327e-02
-18.7  14  4.658409e-02
-19  14  3.173889e-02
-19.3  14  1.757829e-02
-19.7  14  4.485053e-03
-20  14  9.726152e-04
-2.030000e+01  1.400000e+01  0.0
-2.070000e+01  1.400000e+01  0.0
-2.100000e+01  1.400000e+01  0.0
-2.130000e+01  1.400000e+01  0.0
-2.170000e+01  1.400000e+01  0.0
-2.200000e+01  1.400000e+01  0.0
-13.3  17  8.801746e-03
-13.7  17  3.051478e-02
-14  17  1.204579e-01
-14.3  17  2.686151e-01
-14.7  17  4.471435e-01
-15  17  9.225792e-01
-15.3  17  1.239123e+00
-15.7  17  8.887538e-01
-16  17  8.290953e-01
-16.3  17  9.272021e-01
-16.7  17  5.814465e-01
-17  17  4.194498e-01
-17.3  17  2.823272e-01
-17.7  17  1.416569e-01
-18  17  8.611660e-02
-18.3  17  5.390698e-02
-18.7  17  3.153042e-02
-19  17  1.884445e-02
-19.3  17  5.543852e-03
-19.7  17  1.010998e-03
-2.000000e+01  1.700000e+01  0.0
-2.030000e+01  1.700000e+01  0.0
-2.070000e+01  1.700000e+01  0.0
-2.100000e+01  1.700000e+01  0.0
-2.130000e+01  1.700000e+01  0.0
-2.170000e+01  1.700000e+01  0.0
-2.200000e+01  1.700000e+01  0.0
-13.3  21  1.517269e-02
-13.7  21  3.576783e-02
-14  21  9.331380e-02
-14.3  21  2.012241e-01
-14.7  21  2.158023e-01
-15  21  7.459383e-01
-15.3  21  9.692893e-01
-15.7  21  7.517064e-01
-16  21  7.724008e-01
-16.3  21  5.329890e-01
-16.7  21  3.675084e-01
-17  21  2.526544e-01
-17.3  21  1.508379e-01
-17.7  21  7.190852e-02
-18  21  4.508977e-02
-18.3  21  3.348553e-02
-18.7  21  1.578811e-02
-19  21  4.744365e-03
-19.3  21  9.685536e-04
-1.970000e+01  2.100000e+01  0.0
-2.000000e+01  2.100000e+01  0.0
-2.030000e+01  2.100000e+01  0.0
-2.070000e+01  2.100000e+01  0.0
-2.100000e+01  2.100000e+01  0.0
-2.130000e+01  2.100000e+01  0.0
-2.170000e+01  2.100000e+01  0.0
-2.200000e+01  2.100000e+01  0.0
-13.3  26  1.597537e-02
