# log10(y)    mass[MeV]    Nhits
-13.3  5  1.688357e-07
-13.7  5  4.991155e-06
-14  5  1.277879e-04
-14.3  5  1.989519e-03
-14.7  5  1.515292e-02
-15  5  7.846326e-02
-15.3  5  2.891817e-01
-15.7  5  5.956263e-01
-16  5  9.065134e-01
-16.3  5  1.576419e+00
-16.7  5  1.248752e+00
-17  5  1.566689e+00
-17.3  5  1.439537e+00
-17.7  5  1.637458e+00
-18  5  1.562654e+00
-18.3  5  1.324068e+00
-18.7  5  9.207279e-01
-19  5  7.167457e-01
-19.3  5  5.214155e-01
-19.7  5  2.731151e-01
-20  5  1.899863e-01
-20.3  5  1.336154e-01
-20.7  5  7.398150e-02
-21  5  4.443470e-02
-21.3  5  1.707677e-02
-21.7  5  3.143733e-03
-2.200000e+01  5.000000e+00  0.0
-13.3  6  6.121093e-06
-13.7  6  1.380423e-04
-14  6  1.158773e-03
-14.3  6  1.364825e-02
-14.7  6  7.385491e-02
-15  6  2.303225e-01
-15.3  6  6.851377e-01
-15.7  6  8.715600e-01
-16  6  1.249661e+00
-16.3  6  1.332789e+00
-16.7  6  1.189337e+00
-17  6  1.146794e+00
-17.3  6  1.685279e+00
-17.7  6  1.424156e+00
-18  6  1.271875e+00
-18.3  6  9.264153e-01
-18.7  6  5.944026e-01
-19  6  4.361100e-01
-19.3  6  2.950293e-01
-19.7  6  1.477024e-01
-20  6  1.072254e-01
-20.3  6  8.312023e-02
-20.7  6  3.991619e-02
-21  6  1.440010e-02
-21.3  6  3.487574e-03
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  8.425549e-05
-13.7  8  7.869382e-04
-14  8  5.494101e-03
-14.3  8  4.024557e-02
-14.7  8  1.358804e-01
-15  8  5.078658e-01
-15.3  8  9.331669e-01
-15.7  8  1.115215e+00
-16  8  1.185277e+00
-16.3  8  1.118216e+00
-16.7  8  8.097737e-01
-17  8  9.018693e-01
-17.3  8  8.876483e-01
-17.7  8  7.427314e-01
-18  8  5.462593e-01
-18.3  8  4.188193e-01
-18.7  8  2.274994e-01
-19  8  1.505325e-01
-19.3  8  9.632888e-02
-19.7  8  4.923771e-02
-20  8  4.010928e-02
-20.3  8  2.407104e-02
-20.7  8  6.805692e-03
-21  8  1.544500e-03
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  1.755177e-04
-13.7  9  2.084986e-03
-14  9  1.649576e-02
-14.3  9  1.057916e-01
-14.7  9  2.747014e-01
-15  9  7.777637e-01
-15.3  9  1.566856e+00
-15.7  9  1.443222e+00
-16  9  1.262201e+00
-16.3  9  1.112229e+00
-16.7  9  9.199166e-01
-17  9  1.064560e+00
-17.3  9  9.135999e-01
-17.7  9  6.298694e-01
-18  9  4.894376e-01
-18.3  9  3.427867e-01
-18.7  9  1.771702e-01
-19  9  1.131163e-01
-19.3  9  7.573477e-02
-19.7  9  4.582741e-02
-20  9  2.589810e-02
-20.3  9  8.987648e-03
-20.7  9  1.659556e-03
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
-2.200000e+01  9.000000e+00  0.0
-13.3  11  1.052933e-03
-13.7  11  6.021237e-03
-14  11  3.413917e-02
-14.3  11  1.195798e-01
-14.7  11  3.673965e-01
-15  11  1.091970e+00
-15.3  11  1.686718e+00
-15.7  11  1.238720e+00
-16  11  1.072772e+00
-16.3  11  1.148885e+00
-16.7  11  7.215187e-01
-17  11  7.919306e-01
-17.3  11  5.953311e-01
-17.7  11  3.960921e-01
-18  11  2.819477e-01
-18.3  11  1.853673e-01
-18.7  11  1.034900e-01
-19  11  6.824992e-02
-19.3  11  4.341426e-02
-19.7  11  2.069622e-02
-20  11  6.488200e-03
-20.3  11  1.518113e-03
-2.070000e+01  1.100000e+01  0.0
-2.100000e+01  1.100000e+01  0.0
-2.130000e+01  1.100000e+01  0.0
-2.170000e+01  1.100000e+01  0.0
-2.200000e+01  1.100000e+01  0.0
-13.3  14  4.491563e-03
-13.7  14  1.513351e-02
-14  14  3.980477e-02
-14.3  14  1.360578e-01
-14.7  14  5.144831e-01
-15  14  8.881129e-01
-15.3  14  1.313923e+00
-15.7  14  7.572146e-01
-16  14  1.062685e+00
-16.3  14  8.945229e-01
-16.7  14  7.395154e-01
-17  14  4.968095e-01
-17.3  14  4.205956e-01
-17.7  14  2.143632e-01
-18  14  1.354140e-01
-18.3  14  9.330264e-02
-18.7  14  4.640032e-02
-19  14  3.223106e-02
-19.3  14  1.807023e-02
