# log10(y)    mass[MeV]    Nhits
-13.3  5  1.093178e-07
-13.7  5  3.838426e-06
-14  5  1.176528e-04
-14.3  5  2.082865e-03
-14.7  5  1.695657e-02
-15  5  9.200553e-02
-15.3  5  3.650512e-01
-15.7  5  8.349397e-01
-16  5  1.408319e+00
-16.3  5  2.594284e+00
-16.7  5  2.026909e+00
-17  5  2.373257e+00
-17.3  5  2.071388e+00
-17.7  5  1.944443e+00
-18  5  1.620800e+00
-18.3  5  1.219764e+00
-18.7  5  7.516005e-01
-19  5  5.169459e-01
-19.3  5  3.382004e-01
-19.7  5  1.589457e-01
-20  5  9.902570e-02
-20.3  5  6.097780e-02
-20.7  5  3.128164e-02
-21  5  1.801222e-02
-21.3  5  6.393186e-03
-21.7  5  1.049436e-03
-2.200000e+01  5.000000e+00  0.0
-13.3  6  2.993842e-06
-13.7  6  7.672050e-05
-14  6  7.375270e-04
-14.3  6  1.006185e-02
-14.7  6  6.206083e-02
-15  6  2.162636e-01
-15.3  6  7.145847e-01
-15.7  6  1.019404e+00
-16  6  1.638954e+00
-16.3  6  1.915297e+00
-16.7  6  1.776453e+00
-17  6  1.711821e+00
-17.3  6  2.319700e+00
-17.7  6  1.776066e+00
-18  6  1.432166e+00
-18.3  6  9.325468e-01
-18.7  6  5.317559e-01
-19  6  3.526373e-01
-19.3  6  2.154466e-01
-19.7  6  9.551178e-02
-20  6  6.280371e-02
-20.3  6  4.554537e-02
-20.7  6  2.099523e-02
-21  6  7.077922e-03
-21.3  6  1.557987e-03
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  8.296940e-05
-13.7  8  6.685756e-04
-14  8  4.194957e-03
-14.3  8  2.948296e-02
-14.7  8  1.019052e-01
-15  8  4.050348e-01
-15.3  8  8.051767e-01
-15.7  8  1.047209e+00
-16  8  1.221622e+00
-16.3  8  1.267187e+00
-16.7  8  9.598572e-01
-17  8  1.180268e+00
-17.3  8  1.192111e+00
-17.7  8  9.785283e-01
-18  8  6.850815e-01
-18.3  8  4.893659e-01
-18.7  8  2.484270e-01
-19  8  1.534695e-01
-19.3  8  9.097507e-02
-19.7  8  4.402984e-02
-20  8  3.473834e-02
-20.3  8  2.048620e-02
-20.7  8  5.636663e-03
-21  8  1.243488e-03
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  2.352429e-04
-13.7  9  2.159564e-03
-14  9  1.432528e-02
