# log10(y)    mass[MeV]    Nhits
-13.3  5  8.668047e-08
-13.7  5  2.864890e-06
-14  5  8.341422e-05
-14.3  5  1.506148e-03
-14.7  5  1.359199e-02
-15  5  8.162830e-02
-15.3  5  3.278639e-01
-15.7  5  7.004814e-01
-16  5  1.099695e+00
-16.3  5  2.017466e+00
-16.7  5  1.706970e+00
-17  5  2.240783e+00
-17.3  5  2.087071e+00
-17.7  5  2.345432e+00
-18  5  2.119155e+00
-18.3  5  1.665274e+00
-18.7  5  1.052468e+00
-19  5  7.383378e-01
-19.3  5  4.943598e-01
-19.7  5  2.411210e-01
-20  5  1.587277e-01
-20.3  5  1.068781e-01
-20.7  5  5.828840e-02
-21  5  3.480783e-02
-21.3  5  1.328713e-02
-21.7  5  2.440082e-03
-2.200000e+01  5.000000e+00  0.0
-13.3  6  1.765817e-06
-13.7  6  4.868495e-05
-14  6  5.002703e-04
-14.3  6  7.278344e-03
-14.7  6  4.851794e-02
-15  6  1.840538e-01
-15.3  6  6.396729e-01
-15.7  6  9.027192e-01
-16  6  1.386536e+00
-16.3  6  1.576754e+00
-16.7  6  1.499131e+00
-17  6  1.487473e+00
-17.3  6  2.337151e+00
-17.7  6  1.983313e+00
-18  6  1.724505e+00
-18.3  6  1.187461e+00
-18.7  6  7.014952e-01
-19  6  4.733860e-01
-19.3  6  2.926982e-01
-19.7  6  1.317589e-01
-20  6  8.830886e-02
-20.3  6  6.522227e-02
-20.7  6  3.048292e-02
-21  6  1.056306e-02
-21.3  6  2.442094e-03
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  5.414862e-05
-13.7  8  4.158134e-04
-14  8  2.662269e-03
-14.3  8  1.979152e-02
-14.7  8  7.246792e-02
-15  8  3.030632e-01
-15.3  8  6.333647e-01
-15.7  8  8.559414e-01
-16  8  1.014074e+00
-16.3  8  1.049099e+00
-16.7  8  7.934205e-01
-17  8  9.990846e-01
-17.3  8  1.076901e+00
-17.7  8  9.493854e-01
-18  8  7.186909e-01
-18.3  8  5.510269e-01
-18.7  8  2.924911e-01
-19  8  1.854514e-01
-19.3  8  1.102915e-01
-19.7  8  5.229630e-02
-20  8  4.022582e-02
-20.3  8  2.324898e-02
-20.7  8  6.122316e-03
-21  8  1.256214e-03
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  2.233988e-04
-13.7  9  1.710412e-03
-14  9  1.046830e-02
-14.3  9  6.012870e-02
-14.7  9  1.552160e-01
-15  9  4.645222e-01
-15.3  9  1.022970e+00
-15.7  9  1.043286e+00
-16  9  1.005110e+00
-16.3  9  9.266341e-01
-16.7  9  8.784327e-01
-17  9  1.134567e+00
-17.3  9  1.052761e+00
-17.7  9  7.740740e-01
-18  9  6.275161e-01
