# log10(y)    mass[MeV]    Nhits
-13.3  5  3.384326e-19
-13.7  5  2.272489e-14
-14  5  1.856597e-10
-14.3  5  1.923901e-07
-14.7  5  3.001465e-05
-15  5  1.274663e-03
-15.3  5  1.916812e-02
-15.7  5  1.632228e-01
-16  5  6.660125e-01
-16.3  5  2.261729e+00
-16.7  5  2.826923e+00
-17  5  4.690532e+00
-17.3  5  4.946750e+00
-17.7  5  8.404995e+00
-18  5  1.177535e+01
-18.3  5  1.137842e+01
-18.7  5  9.823437e+00
-19  5  9.059379e+00
-19.3  5  7.219345e+00
-19.7  5  4.163237e+00
-20  5  2.972426e+00
-20.3  5  1.944257e+00
-20.7  5  1.086477e+00
-21  5  6.507813e-01
-21.3  5  2.475713e-01
-21.7  5  2.360723e-02
-2.200000e+01  5.000000e+00  0.0
-13.3  6  3.025294e-22
-13.7  6  1.953529e-16
-14  6  4.445877e-12
-14.3  6  1.972911e-08
-14.7  6  6.649823e-06
-15  6  4.109546e-04
-15.3  6  1.053748e-02
-15.7  6  2.828306e-02
-16  6  9.013558e-01
-16.3  6  2.112651e+00
-16.7  6  2.675920e+00
-17  6  3.094358e+00
-17.3  6  6.812708e+00
-17.7  6  6.933507e+00
-18  6  6.948067e+00
-18.3  6  6.714369e+00
-18.7  6  4.962552e+00
-19  6  4.759361e+00
-19.3  6  3.689051e+00
-19.7  6  2.009358e+00
-20  6  1.748208e+00
-20.3  6  1.500782e+00
-20.7  6  7.628258e-01
-21  6  2.916527e-01
-21.3  6  8.106519e-02
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  2.756422e-10
-13.7  8  1.433829e-07
-14  8  1.744657e-05
-14.3  8  1.065398e-03
-14.7  8  1.603938e-02
-15  8  6.994880e-02
-15.3  8  2.838026e-01
-15.7  8  7.393524e-01
-16  8  1.218473e+00
-16.3  8  1.823748e+00
-16.7  8  1.561564e+00
-17  8  2.715805e+00
-17.3  8  4.076151e+00
-17.7  8  4.895985e+00
-18  8  5.203487e+00
-18.3  8  5.717990e+00
-18.7  8  4.194286e+00
-19  8  4.783810e+00
-19.3  8  3.709244e+00
-19.7  8  2.382724e+00
-20  8  2.320370e+00
-20.3  8  1.551608e+00
-20.7  8  5.293839e-01
-21  8  1.518610e-01
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  4.093954e-09
-13.7  9  3.028329e-06
-14  9  4.033292e-04
-14.3  9  2.117136e-02
-14.7  9  3.494423e-02
-15  9  2.595871e-01
-15.3  9  1.081039e+00
-15.7  9  1.752228e+00
-16  9  2.408318e+00
-16.3  9  2.694225e+00
-16.7  9  4.666949e+00
-17  9  1.032788e+01
-17.3  9  1.153536e+01
-17.7  9  1.012321e+01
-18  9  9.902529e+00
-18.3  9  8.273701e+00
-18.7  9  5.271115e+00
-19  9  4.213282e+00
-19.3  9  3.476659e+00
-19.7  9  2.437279e+00
-20  9  1.490626e+00
-20.3  9  5.509201e-01
-20.7  9  1.143549e-01
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
-2.200000e+01  9.000000e+00  0.0
-13.3  11  6.358357e-06
-13.7  11  5.549182e-04
-14  11  1.877204e-02
-14.3  11  6.303463e-04
-14.7  11  8.694513e-03
-15  11  1.476317e+00
-15.3  11  4.128789e+00
-15.7  11  4.504932e+00
-16  11  5.286469e+00
-16.3  11  7.110723e+00
-16.7  11  7.053198e+00
-17  11  1.162174e+01
-17.3  11  1.080911e+01
-17.7  11  8.331320e+00
-18  11  7.437106e+00
-18.3  11  5.225338e+00
-18.7  11  3.508219e+00
-19  11  2.266579e+00
-19.3  11  1.649060e+00
-19.7  11  9.041020e-01
-20  11  3.292691e-01
-20.3  11  2.927744e-02
-2.070000e+01  1.100000e+01  0.0
-2.100000e+01  1.100000e+01  0.0
-2.130000e+01  1.100000e+01  0.0
-2.170000e+01  1.100000e+01  0.0
-2.200000e+01  1.100000e+01  0.0
-13.3  14  6.931379e-08
-13.7  14  7.462827e-06
-14  14  1.941361e-04
-14.3  14  3.125469e-03
-14.7  14  3.796180e-01
-15  14  1.469283e+00
-15.3  14  3.490502e+00
-15.7  14  2.508619e+00
-16  14  4.911532e+00
-16.3  14  7.956583e+00
-16.7  14  8.572519e+00
-17  14  6.081389e+00
-17.3  14  7.466619e+00
-17.7  14  4.214571e+00
-18  14  3.787717e+00
-18.3  14  2.676859e+00
-18.7  14  1.442694e+00
-19  14  5.122337e-01
-19.3  14  2.755329e-01
-19.7  14  9.163435e-03
-20  14  2.218149e-02
-2.030000e+01  1.400000e+01  0.0
-2.070000e+01  1.400000e+01  0.0
-2.100000e+01  1.400000e+01  0.0
-2.130000e+01  1.400000e+01  0.0
-2.170000e+01  1.400000e+01  0.0
-2.200000e+01  1.400000e+01  0.0
-13.3  17  2.097699e-07
-13.7  17  2.361455e-05
-14  17  1.250399e-03
-14.3  17  1.776478e-02
-14.7  17  1.113539e+00
-15  17  3.607543e+00
-15.3  17  6.309379e+00
-15.7  17  6.993380e+00
-16  17  1.005294e+01
-16.3  17  1.151606e+01
-16.7  17  7.585665e+00
-17  17  8.154024e+00
-17.3  17  5.710463e+00
-17.7  17  3.095581e+00
-18  17  2.087948e+00
-18.3  17  1.248327e+00
-18.7  17  8.081216e-01
-19  17  5.300957e-01
-19.3  17  1.564406e-01
-19.7  17  8.377311e-03
-2.000000e+01  1.700000e+01  0.0
-2.030000e+01  1.700000e+01  0.0
-2.070000e+01  1.700000e+01  0.0
-2.100000e+01  1.700000e+01  0.0
-2.130000e+01  1.700000e+01  0.0
-2.170000e+01  1.700000e+01  0.0
-2.200000e+01  1.700000e+01  0.0
-13.3  21  4.525754e-03
-13.7  21  1.687944e-02
-14  21  1.930858e-02
-14.3  21  3.320043e-01
-14.7  21  5.564037e-01
-15  21  2.934459e+00
-15.3  21  5.763040e+00
-15.7  21  7.111987e+00
-16  21  1.020952e+01
-16.3  21  9.878980e+00
-16.7  21  8.350345e+00
-17  21  7.255672e+00
-17.3  21  5.434466e+00
-17.7  21  2.922285e+00
-18  21  1.486850e+00
-18.3  21  1.427813e+00
-18.7  21  6.812486e-01
-19  21  1.577668e-01
-19.3  21  2.275507e-02
-1.970000e+01  2.100000e+01  0.0
-2.000000e+01  2.100000e+01  0.0
-2.030000e+01  2.100000e+01  0.0
-2.070000e+01  2.100000e+01  0.0
-2.100000e+01  2.100000e+01  0.0
-2.130000e+01  2.100000e+01  0.0
-2.170000e+01  2.100000e+01  0.0
-2.200000e+01  2.100000e+01  0.0
-13.3  26  3.146663e-03
-13.7  26  1.242879e-02
-14  26  1.068543e-01
-14.3  26  7.897059e-01
-14.7  26  1.861334e+00
-15  26  2.303672e+00
-15.3  26  6.125477e+00
-15.7  26  6.398223e+00
-16  26  7.281758e+00
-16.3  26  6.828435e+00
-16.7  26  5.889235e+00
-17  26  4.471934e+00
-17.3  26  2.038217e+00
-17.7  26  1.354018e+00
-18  26  2.101399e+00
-18.3  26  7.548344e-01
-18.7  26  1.968932e-01
-19  26  8.980170e-03
-1.930000e+01  2.600000e+01  0.0
