# log10(y)    mass[MeV]    Nhits
-13.3  5  1.256051e-17
-13.7  5  3.551887e-13
-14  5  1.495221e-09
-14.3  5  9.608203e-07
-14.7  5  1.092415e-04
-15  5  3.859179e-03
-15.3  5  6.393387e-02
-15.7  5  3.829611e-01
-16  5  1.286153e+00
-16.3  5  3.785954e+00
-16.7  5  5.649628e+00
-17  5  1.077245e+01
-17.3  5  1.200123e+01
-17.7  5  8.925288e+00
-18  5  1.292409e+01
-18.3  5  2.969799e+01
-18.7  5  2.402076e+01
-19  5  2.376682e+01
-19.3  5  2.293927e+01
-19.7  5  1.716913e+01
-20  5  1.784259e+01
-20.3  5  1.981493e+01
-20.7  5  1.316529e+01
-21  5  9.196165e+00
-21.3  5  4.690977e+00
-21.7  5  1.227629e+00
-2.200000e+01  5.000000e+00  0.0
-13.3  6  8.416111e-15
-13.7  6  8.596924e-11
-14  6  7.686264e-08
-14.3  6  2.868811e-05
-14.7  6  1.645369e-03
-15  6  2.710550e-02
-15.3  6  2.614874e-01
-15.7  6  9.964060e-01
-16  6  3.153035e+00
-16.3  6  7.007603e+00
-16.7  6  8.822396e+00
-17  6  1.166508e+01
-17.3  6  3.138499e+01
-17.7  6  3.217717e+01
-18  6  3.973573e+01
-18.3  6  2.956076e+01
-18.7  6  2.155308e+01
-19  6  1.654457e+01
-19.3  6  1.101160e+01
-19.7  6  6.219311e+00
-20  6  4.610218e+00
-20.3  6  3.513958e+00
-20.7  6  1.673137e+00
-21  6  5.843516e-01
-21.3  6  1.356759e-01
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  2.559909e-11
-13.7  8  1.540315e-08
-14  8  1.973032e-06
-14.3  8  1.235803e-04
-14.7  8  1.925009e-03
-15  8  2.060324e-02
-15.3  8  3.464071e-01
-15.7  8  1.141167e+00
-16  8  2.517162e+00
-16.3  8  4.389558e+00
-16.7  8  4.276143e+00
-17  8  1.000472e+01
-17.3  8  1.748569e+01
-17.7  8  1.940899e+01
-18  8  2.030061e+01
-18.3  8  1.850812e+01
-18.7  8  1.082394e+01
-19  8  7.705723e+00
-19.3  8  5.134500e+00
-19.7  8  2.545492e+00
-20  8  2.080935e+00
-20.3  8  7.415796e-01
-20.7  8  1.135579e-01
-21  8  1.685053e-02
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  1.119079e-08
-13.7  9  3.595568e-06
-14  9  2.719589e-04
-14.3  9  9.664727e-03
-14.7  9  1.160803e-01
-15  9  7.737488e-01
-15.3  9  3.634463e+00
-15.7  9  8.276157e+00
-16  9  1.376719e+01
-16.3  9  1.610979e+01
-16.7  9  2.407595e+01
-17  9  4.140329e+01
-17.3  9  5.088352e+01
-17.7  9  4.295557e+01
-18  9  3.951097e+01
-18.3  9  3.109760e+01
-18.7  9  1.622339e+01
-19  9  1.221458e+01
-19.3  9  9.313742e+00
-19.7  9  6.167046e+00
-20  9  3.385145e+00
-20.3  9  1.346854e+00
-20.7  9  2.825031e-01
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
-2.200000e+01  9.000000e+00  0.0
-13.3  11  1.390400e-06
-13.7  11  5.964099e-05
-14  11  1.381239e-03
-14.3  11  1.543910e-02
