# log10(y)    mass[MeV]    Nhits
-13.3  5  1.110173e-16
-13.7  5  2.570052e-12
-14  5  9.155465e-09
-14.3  5  5.036928e-06
-14.7  5  4.846324e-04
-15  5  1.425035e-02
-15.3  5  1.903466e-01
-15.7  5  7.843170e-01
-16  5  2.005570e+00
-16.3  5  4.739464e+00
-16.7  5  4.449459e+00
-17  5  5.812306e+00
-17.3  5  5.316340e+00
-17.7  5  5.367311e+00
-18  5  4.407394e+00
-18.3  5  3.188683e+00
-18.7  5  1.798428e+00
-19  5  1.091131e+00
-19.3  5  6.283458e-01
-19.7  5  2.586863e-01
-20  5  2.825889e-02
-20.3  5  1.415587e-02
-20.7  5  6.485674e-03
-21  5  3.515866e-03
-21.3  5  1.117799e-03
-21.7  5  1.578570e-04
-2.200000e+01  5.000000e+00  0.0
-13.3  6  8.280514e-15
-13.7  6  3.945897e-11
-14  6  1.883600e-08
-14.3  6  4.192917e-06
-14.7  6  1.605827e-04
-15  6  1.984861e-03
-15.3  6  2.106621e-02
-15.7  6  7.799458e+00
-16  6  1.908662e+01
-16.3  6  2.859348e+01
-16.7  6  2.849455e+01
-17  6  2.868516e+01
-17.3  6  4.068606e+01
-17.7  6  2.796846e+01
-18  6  2.258758e+01
-18.3  6  1.445652e+01
-18.7  6  1.037175e+01
-19  6  9.478165e+00
-19.3  6  8.824104e+00
-19.7  6  6.625153e+00
-20  6  6.573776e+00
-20.3  6  6.118097e+00
-20.7  6  3.302255e+00
-21  6  1.420991e+00
-21.3  6  4.292693e-01
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  4.571379e-12
-13.7  8  7.175247e-09
-14  8  2.114473e-06
-14.3  8  2.684340e-04
-14.7  8  7.322844e-03
-15  8  7.520767e-02
-15.3  8  1.651192e+00
-15.7  8  7.569169e+00
-16  8  1.949672e+01
-16.3  8  3.376899e+01
-16.7  8  3.057126e+01
-17  8  5.089063e+01
-17.3  8  5.750927e+01
-17.7  8  4.792323e+01
-18  8  3.262913e+01
-18.3  8  2.202986e+01
-18.7  8  1.055178e+01
-19  8  6.197157e+00
-19.3  8  2.120323e+00
-19.7  8  1.331275e+00
-20  8  1.248455e+00
-20.3  8  8.347940e-01
-20.7  8  2.904638e-01
-21  8  8.533022e-02
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  1.295998e-08
-13.7  9  2.854963e-06
-14  9  1.549717e-04
-14.3  9  4.056204e-03
-14.7  9  3.052137e-02
