# log10(y)    mass[MeV]    Nhits
-13.3  5  5.302768e-25
-13.7  5  5.712697e-19
-14  5  4.098714e-14
-14.3  5  2.478376e-10
-14.7  5  1.840175e-07
-15  5  3.220687e-05
-15.3  5  1.603406e-03
-15.7  5  2.177633e-02
-16  5  5.296914e-01
-16.3  5  2.205156e+00
-16.7  5  5.913394e+00
-17  5  1.375625e+01
-17.3  5  1.413391e+01
-17.7  5  1.860482e+01
-18  5  2.200793e+01
-18.3  5  1.757504e+01
-18.7  5  1.164203e+01
-19  5  9.016155e+00
-19.3  5  6.043206e+00
-19.7  5  2.012645e+00
-20  5  1.564055e+00
-20.3  5  5.943005e-01
-20.7  5  5.126681e-01
-21  5  5.148395e-02
-21.3  5  2.096929e-02
-21.7  5  3.597841e-03
-2.200000e+01  5.000000e+00  0.0
-13.3  6  1.375182e-16
-13.7  6  2.160429e-12
-14  6  2.640961e-09
-14.3  6  1.219730e-06
-14.7  6  7.932885e-05
-15  6  1.393073e-03
-15.3  6  1.365019e-02
-15.7  6  6.879883e-01
-16  6  1.244313e+00
-16.3  6  2.545969e+00
-16.7  6  3.895788e+00
-17  6  5.007349e+00
-17.3  6  1.459516e+01
-17.7  6  1.971267e+01
-18  6  2.332642e+01
-18.3  6  2.177880e+01
-18.7  6  1.570183e+01
-19  6  1.426212e+01
-19.3  6  1.059248e+01
-19.7  6  5.776528e+00
-20  6  4.403166e+00
-20.3  6  3.508523e+00
-20.7  6  1.547897e+00
-21  6  5.693615e-01
-21.3  6  1.494511e-01
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  2.469034e-10
-13.7  8  1.263890e-07
-14  8  1.495858e-05
-14.3  8  9.227637e-04
-14.7  8  1.583543e-02
-15  8  3.059120e-01
-15.3  8  1.419208e+00
-15.7  8  3.693345e+00
-16  8  5.735490e+00
-16.3  8  8.176579e+00
-16.7  8  7.935572e+00
-17  8  1.326542e+01
-17.3  8  1.842285e+01
