# log10(y)    mass[MeV]    Nhits
-13.3  5  1.770128e-19
-13.7  5  1.367690e-14
-14  5  1.239015e-10
-14.3  5  1.389203e-07
-14.7  5  2.319473e-05
-15  5  1.064358e-03
-15.3  5  1.776351e-02
-15.7  5  2.237132e-02
-16  5  6.379624e-01
-16.3  5  2.280471e+00
-16.7  5  3.012258e+00
-17  5  6.848286e+00
-17.3  5  7.991585e+00
-17.7  5  1.863918e+01
-18  5  2.625158e+01
-18.3  5  3.398654e+01
-18.7  5  2.765975e+01
-19  5  2.404030e+01
-19.3  5  2.095529e+01
-19.7  5  1.274398e+01
-20  5  1.016671e+01
-20.3  5  8.058260e+00
-20.7  5  4.803074e+00
-21  5  2.698400e+00
-21.3  5  1.027523e+00
-21.7  5  2.216084e-01
-2.200000e+01  5.000000e+00  0.0
-13.3  6  8.639469e-15
-13.7  6  5.414271e-11
-14  6  3.297936e-08
-14.3  6  9.780529e-06
-14.7  6  5.661867e-04
-15  6  1.176393e-02
-15.3  6  2.486301e-01
-15.7  6  5.966142e-01
-16  6  1.990745e+00
-16.3  6  6.410576e+00
-16.7  6  9.475578e+00
-17  6  1.144267e+01
-17.3  6  3.429922e+01
-17.7  6  4.718927e+01
-18  6  5.304770e+01
-18.3  6  4.961354e+01
-18.7  6  3.945587e+01
-19  6  3.428946e+01
-19.3  6  2.778012e+01
-19.7  6  1.745736e+01
-20  6  1.613523e+01
-20.3  6  1.480517e+01
-20.7  6  7.933165e+00
-21  6  3.452692e+00
-21.3  6  1.064651e+00
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  1.535788e-10
-13.7  8  5.693362e-08
-14  8  5.774464e-06
-14.3  8  3.502068e-04
-14.7  8  6.078574e-03
-15  8  1.245307e-01
-15.3  8  5.646615e-01
-15.7  8  1.322260e+00
-16  8  2.550102e+00
-16.3  8  2.886527e+00
-16.7  8  3.639288e+00
-17  8  7.408976e+00
-17.3  8  9.989068e+00
-17.7  8  1.347363e+01
-18  8  1.094289e+01
-18.3  8  1.129106e+01
-18.7  8  8.779488e+00
-19  8  6.262146e+00
-19.3  8  3.285796e+00
-19.7  8  1.738050e+00
-20  8  1.480871e+00
-20.3  8  8.688514e-01
-20.7  8  2.356676e-01
-21  8  5.520702e-02
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  9.350446e-10
-13.7  9  3.493077e-07
-14  9  2.642391e-05
-14.3  9  8.657280e-04
-14.7  9  6.889726e-03
-15  9  2.575645e-01
-15.3  9  1.230860e+00
-15.7  9  1.982647e+00
-16  9  3.115427e+00
-16.3  9  3.453757e+00
-16.7  9  5.268116e+00
-17  9  9.451174e+00
-17.3  9  1.056056e+01
-17.7  9  9.650149e+00
-18  9  9.228864e+00
-18.3  9  9.059523e+00
-18.7  9  6.625969e+00
-19  9  6.089522e+00
-19.3  9  5.532999e+00
-19.7  9  4.042326e+00
-20  9  2.600980e+00
-20.3  9  1.056658e+00
-20.7  9  2.587407e-01
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
-2.200000e+01  9.000000e+00  0.0
-13.3  11  9.759950e-07
-13.7  11  7.942594e-05
-14  11  3.380363e-03
-14.3  11  7.327615e-03
-14.7  11  2.199847e-01
-15  11  1.355262e+00
-15.3  11  3.393687e+00
-15.7  11  3.951205e+00
-16  11  5.177614e+00
