# log10(y)    mass[MeV]    Nhits
-13.3  5  3.484445e-18
-13.7  5  1.122345e-13
-14  5  6.599429e-10
-14.3  5  6.206471e-07
-14.7  5  9.888819e-05
-15  5  4.765885e-03
-15.3  5  1.780897e-02
-15.7  5  2.823335e-01
-16  5  1.253899e+00
-16.3  5  4.753995e+00
-16.7  5  6.097813e+00
-17  5  1.042038e+01
-17.3  5  8.713256e+00
-17.7  5  1.257559e+01
-18  5  1.301926e+01
-18.3  5  1.137381e+01
-18.7  5  7.809332e+00
-19  5  5.777402e+00
-19.3  5  3.924487e+00
-19.7  5  1.872729e+00
-20  5  1.222961e+00
-20.3  5  6.208298e-01
-20.7  5  3.167336e-01
-21  5  1.826631e-01
-21.3  5  5.813954e-02
-21.7  5  1.008154e-02
-2.200000e+01  5.000000e+00  0.0
-13.3  6  1.010842e-14
-13.7  6  7.173667e-11
-14  6  4.879103e-08
-14.3  6  1.470739e-05
-14.7  6  7.125543e-04
-15  6  1.017112e-02
-15.3  6  1.948045e-01
-15.7  6  7.804833e-01
-16  6  2.867217e+00
-16.3  6  6.330085e+00
-16.7  6  9.393270e+00
-17  6  1.090636e+01
-17.3  6  2.459445e+01
-17.7  6  2.479838e+01
-18  6  2.810719e+01
-18.3  6  2.209863e+01
-18.7  6  1.333489e+01
-19  6  1.028061e+01
-19.3  6  6.706247e+00
-19.7  6  3.122111e+00
-20  6  2.083270e+00
-20.3  6  1.504521e+00
-20.7  6  6.373776e-01
-21  6  2.283626e-01
-21.3  6  1.870564e-02
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  3.327410e-11
-13.7  8  2.828293e-08
-14  8  5.019157e-06
-14.3  8  4.714611e-04
-14.7  8  1.182450e-02
-15  8  9.785207e-03
-15.3  8  3.986263e-01
-15.7  8  1.087659e+00
-16  8  2.425671e+00
-16.3  8  4.468819e+00
-16.7  8  5.250479e+00
-17  8  1.191220e+01
-17.3  8  1.376949e+01
-17.7  8  1.201494e+01
-18  8  1.475774e+01
-18.3  8  1.271973e+01
-18.7  8  6.972144e+00
-19  8  4.785673e+00
-19.3  8  3.289346e+00
-19.7  8  1.768722e+00
-20  8  1.449808e+00
-20.3  8  7.807858e-01
-20.7  8  2.218132e-01
-21  8  4.195978e-02
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  1.051986e-08
-13.7  9  3.600006e-06
-14  9  2.984468e-04
-14.3  9  1.120096e-02
-14.7  9  2.369463e-02
-15  9  3.606504e-01
-15.3  9  1.324288e+00
-15.7  9  3.841895e+00
-16  9  5.626482e+00
-16.3  9  6.565835e+00
-16.7  9  1.301314e+01
-17  9  2.101293e+01
-17.3  9  3.499595e+01
-17.7  9  2.956497e+01
-18  9  1.992877e+01
-18.3  9  2.348282e+01
-18.7  9  1.305062e+01
-19  9  8.758555e+00
-19.3  9  5.975130e+00
-19.7  9  3.630185e+00
-20  9  2.049793e+00
-20.3  9  7.074534e-01
-20.7  9  9.857569e-02
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
-2.200000e+01  9.000000e+00  0.0
-13.3  11  7.853009e-07
-13.7  11  3.599793e-05
-14  11  7.489670e-04
-14.3  11  5.881028e-03
-14.7  11  1.775393e-01
-15  11  1.173898e+00
-15.3  11  3.072199e+00
-15.7  11  3.784604e+00
-16  11  4.154585e+00
-16.3  11  6.340926e+00
-16.7  11  7.626316e+00
-17  11  2.194148e+01
-17.3  11  1.446450e+01
-17.7  11  1.315922e+01
-18  11  9.720646e+00
