# log10(y)    mass[MeV]    Nhits
-13.3  5  1.954395e-05
-13.7  5  2.610749e-04
-14  5  3.565171e-03
-14.3  5  3.393505e-02
-14.7  5  1.775099e-01
-15  5  6.816620e-01
-15.3  5  1.932857e+00
-15.7  5  3.159563e+00
-16  5  3.981343e+00
-16.3  5  5.959840e+00
-16.7  5  4.133843e+00
-17  5  4.637312e+00
-17.3  5  4.028741e+00
-17.7  5  3.892656e+00
-18  5  3.335771e+00
-18.3  5  2.544753e+00
-18.7  5  1.563205e+00
-19  5  1.051869e+00
-19.3  5  6.669106e-01
-19.7  5  3.009512e-01
-20  5  1.788868e-01
-20.3  5  1.036698e-01
-20.7  5  5.132138e-02
-21  5  2.897474e-02
-21.3  5  9.911637e-03
-21.7  5  1.544353e-03
-2.200000e+01  5.000000e+00  0.0
-13.3  6  2.142163e-04
-13.7  6  2.094145e-03
-14  6  1.032302e-02
-14.3  6  8.861211e-02
-14.7  6  4.042322e-01
-15  6  1.135237e+00
-15.3  6  3.088155e+00
-15.7  6  3.571355e+00
-16  6  4.665646e+00
-16.3  6  4.558568e+00
-16.7  6  3.754556e+00
-17  6  3.481959e+00
-17.3  6  4.459238e+00
-17.7  6  3.438404e+00
-18  6  2.822074e+00
-18.3  6  1.867962e+00
-18.7  6  1.071298e+00
-19  6  7.052736e-01
-19.3  6  4.227346e-01
-19.7  6  1.806156e-01
-20  6  1.141454e-01
-20.3  6  8.027461e-02
-20.7  6  3.626428e-02
-21  6  1.180102e-02
-21.3  6  2.463794e-03
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  1.895312e-03
-13.7  8  7.991193e-03
-14  8  3.123237e-02
-14.3  8  1.558483e-01
-14.7  8  4.258057e-01
-15  8  1.452209e+00
-15.3  8  2.599863e+00
-15.7  8  3.113286e+00
-16  8  3.328133e+00
-16.3  8  3.143172e+00
-16.7  8  2.271453e+00
-17  8  2.478696e+00
-17.3  8  2.348146e+00
-17.7  8  1.882230e+00
-18  8  1.312116e+00
-18.3  8  9.453654e-01
-18.7  8  4.848517e-01
-19  8  3.016494e-01
-19.3  8  1.785138e-01
-19.7  8  8.532031e-02
-20  8  6.632454e-02
-20.3  8  3.865732e-02
-20.7  8  1.036584e-02
-21  8  2.190259e-03
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  2.591997e-03
-13.7  9  1.532642e-02
-14  9  7.307185e-02
-14.3  9  3.315357e-01
-14.7  9  7.112064e-01
-15  9  1.855808e+00
-15.3  9  3.686668e+00
-15.7  9  3.453160e+00
-16  9  3.091704e+00
-16.3  9  2.753781e+00
-16.7  9  2.331108e+00
-17  9  2.701171e+00
-17.3  9  2.287087e+00
-17.7  9  1.535515e+00
-18  9  1.149639e+00
-18.3  9  7.762406e-01
-18.7  9  3.856304e-01
-19  9  2.343064e-01
-19.3  9  1.504494e-01
-19.7  9  8.827511e-02
-20  9  4.899264e-02
-20.3  9  1.649185e-02
-20.7  9  2.905993e-03
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
-2.200000e+01  9.000000e+00  0.0
-13.3  11  9.672234e-03
-13.7  11  3.542837e-02
-14  11  1.330864e-01
-14.3  11  3.390971e-01
-14.7  11  8.443742e-01
-15  11  2.252571e+00
-15.3  11  3.358544e+00
-15.7  11  2.485727e+00
-16  11  2.179519e+00
-16.3  11  2.433059e+00
-16.7  11  1.588619e+00
-17  11  1.794869e+00
-17.3  11  1.370062e+00
-17.7  11  9.147932e-01
-18  11  6.466940e-01
-18.3  11  4.195359e-01
-18.7  11  2.291794e-01
-19  11  1.480846e-01
-19.3  11  9.275568e-02
-19.7  11  4.381953e-02
-20  11  1.353117e-02
-20.3  11  3.090962e-03
-2.070000e+01  1.100000e+01  0.0
-2.100000e+01  1.100000e+01  0.0
-2.130000e+01  1.100000e+01  0.0
-2.170000e+01  1.100000e+01  0.0
-2.200000e+01  1.100000e+01  0.0
-13.3  14  2.290680e-02
-13.7  14  6.493504e-02
-14  14  1.408056e-01
-14.3  14  3.926825e-01
-14.7  14  1.241610e+00
-15  14  1.885267e+00
-15.3  14  2.592023e+00
-15.7  14  1.466085e+00
-16  14  2.032626e+00
-16.3  14  1.745087e+00
-16.7  14  1.478769e+00
-17  14  1.022930e+00
