# log10(y)    mass[MeV]    Nhits
-13.3  5  3.546596e-05
-13.7  5  4.469773e-04
-14  5  5.319552e-03
-14.3  5  4.191938e-02
-14.7  5  1.755875e-01
-15  5  5.477369e-01
-15.3  5  1.347915e+00
-15.7  5  2.048230e+00
-16  5  2.491913e+00
-16.3  5  3.668261e+00
-16.7  5  2.556557e+00
-17  5  2.944625e+00
-17.3  5  2.612306e+00
-17.7  5  2.755185e+00
-18  5  2.551524e+00
-18.3  5  2.122256e+00
-18.7  5  1.455327e+00
-19  5  1.120961e+00
-19.3  5  8.098497e-01
-19.7  5  4.218483e-01
-20  5  2.921388e-01
-20.3  5  2.045840e-01
-20.7  5  1.130460e-01
-21  5  6.782848e-02
-21.3  5  2.602160e-02
-21.7  5  4.779811e-03
-2.200000e+01  5.000000e+00  0.0
-13.3  6  1.854391e-04
-13.7  6  2.269927e-03
-14  6  1.236375e-02
-14.3  6  1.031432e-01
-14.7  6  4.195623e-01
-15  6  1.011528e+00
-15.3  6  2.387186e+00
-15.7  6  2.491046e+00
-16  6  3.056111e+00
-16.3  6  2.879195e+00
-16.7  6  2.343898e+00
-17  6  2.179060e+00
-17.3  6  2.912676e+00
-17.7  6  2.364842e+00
-18  6  2.060388e+00
-18.3  6  1.473802e+00
-18.7  6  9.331564e-01
-19  6  6.789596e-01
-19.3  6  4.563455e-01
-19.7  6  2.271057e-01
-20  6  1.642406e-01
-20.3  6  1.270413e-01
-20.7  6  6.093491e-02
-21  6  2.194304e-02
-21.3  6  5.302546e-03
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  1.456949e-03
-13.7  8  6.525925e-03
-14  8  2.903471e-02
-14.3  8  1.612712e-01
-14.7  8  4.529053e-01
-15  8  1.476154e+00
-15.3  8  2.415188e+00
-15.7  8  2.619387e+00
-16  8  2.562469e+00
-16.3  8  2.258403e+00
-16.7  8  1.587222e+00
-17  8  1.638344e+00
-17.3  8  1.531922e+00
-17.7  8  1.241179e+00
-18  8  8.893197e-01
-18.3  8  6.683117e-01
-18.7  8  3.584494e-01
-19  8  2.349017e-01
-19.3  8  1.490433e-01
-19.7  8  7.578781e-02
-20  8  6.156262e-02
-20.3  8  3.689061e-02
-20.7  8  1.040571e-02
-21  8  2.355382e-03
-2.130000e+01  8.000000e+00  0.0
