# log10(y)    mass[MeV]    Nhits
-13.3  5  2.020679e-05
-13.7  5  2.461513e-04
-14  5  3.207838e-03
-14.3  5  3.108913e-02
-14.7  5  1.743536e-01
-15  5  7.478997e-01
-15.3  5  2.383444e+00
-15.7  5  4.238735e+00
-16  5  5.508865e+00
-16.3  5  8.030943e+00
-16.7  5  5.172786e+00
-17  5  5.300822e+00
-17.3  5  4.375939e+00
-17.7  5  3.654766e+00
-18  5  2.933114e+00
-18.3  5  2.171911e+00
-18.7  5  1.329365e+00
-19  5  9.129595e-01
-19.3  5  5.976740e-01
-19.7  5  2.812952e-01
-20  5  1.755745e-01
-20.3  5  1.083970e-01
-20.7  5  5.570271e-02
-21  5  3.210699e-02
-21.3  5  1.141964e-02
-21.7  5  1.880813e-03
-2.200000e+01  5.000000e+00  0.0
-13.3  6  2.489721e-04
-13.7  6  2.249651e-03
-14  6  1.012997e-02
-14.3  6  8.338875e-02
-14.7  6  3.891699e-01
-15  6  1.173989e+00
-15.3  6  3.515938e+00
-15.7  6  4.446979e+00
-16  6  6.147306e+00
-16.3  6  6.090006e+00
-16.7  6  4.881763e+00
-17  6  4.417575e+00
-17.3  6  5.019698e+00
-17.7  6  3.547538e+00
-18  6  2.724227e+00
-18.3  6  1.716886e+00
-18.7  6  9.597762e-01
-19  6  6.304086e-01
-19.3  6  3.830940e-01
-19.7  6  1.693385e-01
-20  6  1.112828e-01
-20.3  6  8.072433e-02
-20.7  6  3.722761e-02
-21  6  1.256325e-02
-21.3  6  2.771441e-03
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  1.883913e-03
-13.7  8  7.846058e-03
-14  8  3.014319e-02
-14.3  8  1.466232e-01
-14.7  8  3.963244e-01
-15  8  1.379668e+00
-15.3  8  2.606139e+00
-15.7  8  3.353395e+00
-16  8  3.850054e+00
-16.3  8  3.832389e+00
-16.7  8  2.816723e+00
-17  8  3.104643e+00
-17.3  8  2.839265e+00
-17.7  8  2.168131e+00
-18  8  1.423388e+00
-18.3  8  9.645615e-01
-18.7  8  4.731962e-01
-19  8  2.849114e-01
-19.3  8  1.653396e-01
-19.7  8  7.911072e-02
-20  8  6.208201e-02
-20.3  8  3.652219e-02
-20.7  8  1.001692e-02
-21  8  2.204830e-03
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  2.788231e-03
-13.7  9  1.573492e-02
-14  9  7.225031e-02
-14.3  9  3.169821e-01
-14.7  9  6.697597e-01
-15  9  1.772416e+00
-15.3  9  3.680447e+00
-15.7  9  3.671878e+00
-16  9  3.494767e+00
-16.3  9  3.192154e+00
-16.7  9  2.834093e+00
-17  9  3.282824e+00
-17.3  9  2.711702e+00
-17.7  9  1.742095e+00
-18  9  1.230418e+00
-18.3  9  7.866189e-01
-18.7  9  3.695908e-01
-19  9  2.105860e-01
-19.3  9  1.287388e-01
-19.7  9  7.306912e-02
-20  9  3.981724e-02
-20.3  9  1.301683e-02
-20.7  9  2.200467e-03
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
-2.200000e+01  9.000000e+00  0.0
-13.3  11  9.208269e-03
-13.7  11  3.355754e-02
-14  11  1.248710e-01
-14.3  11  3.140374e-01
-14.7  11  7.752753e-01
-15  11  2.084367e+00
-15.3  11  3.203912e+00
-15.7  11  2.494641e+00
-16  11  2.250200e+00
-16.3  11  2.696672e+00
-16.7  11  1.842530e+00
-17  11  2.121029e+00
-17.3  11  1.612338e+00
-17.7  11  1.057526e+00
-18  11  7.216092e-01
-18.3  11  4.514676e-01
-18.7  11  2.359028e-01
-19  11  1.475201e-01
-19.3  11  9.059106e-02
-19.7  11  4.238969e-02
-20  11  1.292541e-02
-20.3  11  2.919948e-03
-2.070000e+01  1.100000e+01  0.0
-2.100000e+01  1.100000e+01  0.0
-2.130000e+01  1.100000e+01  0.0
-2.170000e+01  1.100000e+01  0.0
-2.200000e+01  1.100000e+01  0.0
