# log10(y)    mass[MeV]    Nhits
-13.3  5  1.264854e-05
-13.7  5  1.677080e-04
-14  5  2.446490e-03
-14.3  5  2.610494e-02
-14.7  5  1.459549e-01
-15  5  5.514002e-01
-15.3  5  1.458313e+00
-15.7  5  2.189333e+00
-16  5  2.553284e+00
-16.3  5  3.597449e+00
-16.7  5  2.366706e+00
-17  5  2.517976e+00
-17.3  5  2.118073e+00
-17.7  5  1.829752e+00
-18  5  1.474033e+00
-18.3  5  1.095159e+00
-18.7  5  6.805273e-01
-19  5  4.835033e-01
-19.3  5  3.304531e-01
-19.7  5  1.640437e-01
-20  5  1.086663e-01
-20.3  5  7.222940e-02
-20.7  5  3.870694e-02
-21  5  2.282493e-02
-21.3  5  8.466060e-03
-21.7  5  1.477316e-03
-2.200000e+01  5.000000e+00  0.0
-13.3  6  1.641014e-04
-13.7  6  1.550702e-03
-14  6  7.432259e-03
-14.3  6  6.593015e-02
-14.7  6  3.164817e-01
-15  6  9.007704e-01
-15.3  6  2.373072e+00
-15.7  6  2.586455e+00
-16  6  3.165788e+00
-16.3  6  2.907259e+00
-16.7  6  2.268791e+00
-17  6  2.050253e+00
-17.3  6  2.375609e+00
-17.7  6  1.702913e+00
-18  6  1.318008e+00
-18.3  6  8.370462e-01
-18.7  6  4.752408e-01
-19  6  3.198971e-01
-19.3  6  2.017483e-01
-19.7  6  9.464729e-02
-20  6  6.592209e-02
-20.3  6  4.990292e-02
-20.7  6  2.364737e-02
-21  6  8.356639e-03
-21.3  6  1.969472e-03
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  1.656674e-03
-13.7  8  6.445649e-03
-14  8  2.358912e-02
-14.3  8  1.128403e-01
-14.7  8  3.084983e-01
-15  8  1.078260e+00
-15.3  8  1.961340e+00
-15.7  8  2.331184e+00
-16  8  2.425672e+00
-16.3  8  2.207635e+00
-16.7  8  1.562961e+00
-17  8  1.597791e+00
-17.3  8  1.419777e+00
-17.7  8  1.073930e+00
-18  8  7.011154e-01
-18.3  8  4.720278e-01
-18.7  8  2.297583e-01
-19  8  1.369890e-01
-19.3  8  7.850385e-02
