# log10(y)    mass[MeV]    Nhits
-13.3  5  2.376502e-05
-13.7  5  2.895132e-04
-14  5  3.511439e-03
-14.3  5  2.978414e-02
-14.7  5  1.393838e-01
-15  5  4.907530e-01
-15.3  5  1.367596e+00
-15.7  5  2.379007e+00
-16  5  3.315053e+00
-16.3  5  5.399437e+00
-16.7  5  3.895075e+00
-17  5  4.344543e+00
-17.3  5  3.716946e+00
-17.7  5  3.327793e+00
-18  5  2.710454e+00
-18.3  5  2.005652e+00
-18.7  5  1.217940e+00
-19  5  8.273709e-01
-19.3  5  5.365911e-01
-19.7  5  2.503472e-01
-20  5  1.550291e-01
-20.3  5  9.491008e-02
-20.7  5  4.855526e-02
-21  5  2.792064e-02
-21.3  5  9.887270e-03
-21.7  5  1.618419e-03
-2.200000e+01  5.000000e+00  0.0
-13.3  6  2.110335e-04
-13.7  6  2.082434e-03
-14  6  9.835469e-03
-14.3  6  7.831401e-02
-14.7  6  3.282895e-01
-15  6  8.501783e-01
-15.3  6  2.205422e+00
-15.7  6  2.579974e+00
-16  6  3.578794e+00
-16.3  6  3.767560e+00
-16.7  6  3.271608e+00
-17  6  3.079496e+00
-17.3  6  3.944041e+00
-17.7  6  2.947848e+00
-18  6  2.338546e+00
-18.3  6  1.502246e+00
-18.7  6  8.469180e-01
-19  6  5.571058e-01
-19.3  6  3.380107e-01
-19.7  6  1.488078e-01
-20  6  9.738473e-02
-20.3  6  7.042643e-02
-20.7  6  3.241419e-02
-21  6  1.090165e-02
-21.3  6  2.392650e-03
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  1.665167e-03
-13.7  8  7.154671e-03
-14  8  2.865064e-02
-14.3  8  1.425993e-01
-14.7  8  3.761272e-01
-15  8  1.215463e+00
-15.3  8  2.051344e+00
-15.7  8  2.355928e+00
-16  8  2.492716e+00
-16.3  8  2.402675e+00
-16.7  8  1.766885e+00
-17  8  2.035749e+00
-17.3  8  1.984367e+00
-17.7  8  1.596985e+00
-18  8  1.101049e+00
-18.3  8  7.770953e-01
-18.7  8  3.912855e-01
-19  8  2.400725e-01
-19.3  8  1.413407e-01
-19.7  8  6.808122e-02
-20  8  5.356159e-02
-20.3  8  3.153646e-02
-20.7  8  8.654242e-03
