# log10(y)    mass[MeV]    Nhits
-13.3  5  2.264939e-05
-13.7  5  3.194463e-04
-14  5  4.446786e-03
-14.3  5  4.168879e-02
-14.7  5  2.078071e-01
-15  5  7.525916e-01
-15.3  5  2.049627e+00
-15.7  5  3.285444e+00
-16  5  4.083328e+00
-16.3  5  6.011938e+00
-16.7  5  4.090601e+00
-17  5  4.495149e+00
-17.3  5  3.852031e+00
-17.7  5  3.496203e+00
-18  5  2.825361e+00
-18.3  5  2.028856e+00
-18.7  5  1.164887e+00
-19  5  7.295926e-01
-19.3  5  4.351367e-01
-19.7  5  1.847808e-01
-20  5  1.035098e-01
-20.3  5  5.606172e-02
-20.7  5  2.674832e-02
-21  5  1.480717e-02
-21.3  5  4.886688e-03
-21.7  5  7.249869e-04
-2.200000e+01  5.000000e+00  0.0
-13.3  6  1.940810e-04
-13.7  6  2.078670e-03
-14  6  1.130163e-02
-14.3  6  1.026447e-01
-14.7  6  4.689632e-01
-15  6  1.275169e+00
-15.3  6  3.341319e+00
-15.7  6  3.766025e+00
-16  6  4.846170e+00
-16.3  6  4.677015e+00
-16.7  6  3.804136e+00
-17  6  3.502994e+00
-17.3  6  4.324703e+00
-17.7  6  3.206211e+00
-18  6  2.514078e+00
-18.3  6  1.573536e+00
-18.7  6  8.464675e-01
-19  6  5.260101e-01
-19.3  6  2.969802e-01
-19.7  6  1.180074e-01
-20  6  7.027395e-02
-20.3  6  4.748224e-02
-20.7  6  2.093260e-02
-21  6  6.542881e-03
-21.3  6  1.291352e-03
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  1.736572e-03
-13.7  8  6.996213e-03
-14  8  2.845592e-02
-14.3  8  1.552441e-01
-14.7  8  4.579101e-01
-15  8  1.616432e+00
-15.3  8  2.893733e+00
-15.7  8  3.407636e+00
-16  8  3.571454e+00
-16.3  8  3.314309e+00
-16.7  8  2.375972e+00
-17  8  2.535707e+00
-17.3  8  2.352057e+00
-17.7  8  1.844277e+00
-18  8  1.246736e+00
-18.3  8  8.620647e-01
-18.7  8  4.238134e-01
-19  8  2.511628e-01
-19.3  8  1.393102e-01
-19.7  8  6.286673e-02
-20  8  4.691996e-02
-20.3  8  2.665537e-02
-20.7  8  6.820294e-03
-21  8  1.351763e-03
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  2.433080e-03
-13.7  9  1.375668e-02
-14  9  6.793663e-02
-14.3  9  3.323479e-01
-14.7  9  7.605922e-01
-15  9  2.049874e+00
-15.3  9  4.084333e+00
-15.7  9  3.778730e+00
-16  9  3.329144e+00
-16.3  9  2.941940e+00
-16.7  9  2.433205e+00
-17  9  2.766019e+00
-17.3  9  2.301312e+00
-17.7  9  1.509382e+00
-18  9  1.094500e+00
-18.3  9  7.139276e-01
-18.7  9  3.402017e-01
-19  9  1.949909e-01
-19.3  9  1.186327e-01
-19.7  9  6.674549e-02
-20  9  3.611653e-02
-20.3  9  1.163673e-02
-20.7  9  1.913449e-03
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
-2.200000e+01  9.000000e+00  0.0
-13.3  11  9.752890e-03
-13.7  11  3.332735e-02
-14  11  1.221918e-01
-14.3  11  3.196352e-01
-14.7  11  8.375256e-01
-15  11  2.335767e+00
-15.3  11  3.570818e+00
-15.7  11  2.664479e+00
-16  11  2.335754e+00
-16.3  11  2.589115e+00
-16.7  11  1.671538e+00
-17  11  1.864347e+00
-17.3  11  1.403904e+00
-17.7  11  9.246240e-01
-18  11  6.406018e-01
-18.3  11  4.073514e-01
-18.7  11  2.165283e-01
-19  11  1.365209e-01
-19.3  11  8.394222e-02
-19.7  11  3.922598e-02
-20  11  1.189223e-02
-20.3  11  2.638062e-03
-2.070000e+01  1.100000e+01  0.0
-2.100000e+01  1.100000e+01  0.0
-2.130000e+01  1.100000e+01  0.0
-2.170000e+01  1.100000e+01  0.0
-2.200000e+01  1.100000e+01  0.0
-13.3  14  2.678721e-02
-13.7  14  6.917680e-02
-14  14  1.395728e-01
-14.3  14  3.760627e-01
-14.7  14  1.191731e+00
-15  14  1.851799e+00
