# log10(y)    mass[MeV]    Nhits
-13.3  5  1.480159e-05
-13.7  5  2.275842e-04
-14  5  3.330032e-03
-14.3  5  3.302223e-02
-14.7  5  1.823559e-01
-15  5  7.464374e-01
-15.3  5  2.225131e+00
-15.7  5  3.716533e+00
-16  5  4.601704e+00
-16.3  5  6.490416e+00
-16.7  5  4.113282e+00
-17  5  4.227853e+00
-17.3  5  3.519335e+00
-17.7  5  3.078712e+00
-18  5  2.560816e+00
-18.3  5  1.949720e+00
-18.7  5  1.221217e+00
-19  5  8.542526e-01
-19.3  5  5.663464e-01
-19.7  5  2.694891e-01
-20  5  1.698840e-01
-20.3  5  1.060482e-01
-20.7  5  5.482670e-02
-21  5  3.170555e-02
-21.3  5  1.134531e-02
-21.7  5  1.884479e-03
-2.200000e+01  5.000000e+00  0.0
-13.3  6  2.029591e-04
-13.7  6  1.933211e-03
-14  6  9.318495e-03
-14.3  6  7.957787e-02
-14.7  6  3.722959e-01
-15  6  1.095698e+00
-15.3  6  3.129662e+00
-15.7  6  3.750464e+00
-16  6  4.954366e+00
-16.3  6  4.747616e+00
-16.7  6  3.740005e+00
-17  6  3.374346e+00
-17.3  6  3.897594e+00
-17.7  6  2.836383e+00
-18  6  2.248107e+00
-18.3  6  1.463927e+00
-18.7  6  8.434011e-01
-19  6  5.662632e-01
-19.3  6  3.506828e-01
-19.7  6  1.580331e-01
-20  6  1.053056e-01
-20.3  6  7.705819e-02
-20.7  6  3.572070e-02
-21  6  1.215560e-02
-21.3  6  2.712338e-03
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  2.100865e-03
-13.7  8  8.022130e-03
-14  8  2.914056e-02
-14.3  8  1.397830e-01
-14.7  8  3.801743e-01
-15  8  1.329295e+00
-15.3  8  2.487659e+00
-15.7  8  3.120664e+00
-16  8  3.460381e+00
-16.3  8  3.326543e+00
-16.7  8  2.405963e+00
-17  8  2.554932e+00
-17.3  8  2.300129e+00
-17.7  8  1.755541e+00
-18  8  1.163683e+00
-18.3  8  8.028427e-01
-18.7  8  4.013938e-01
-19  8  2.466487e-01
-19.3  8  1.466167e-01
-19.7  8  7.146568e-02
-20  8  5.675094e-02
-20.3  8  3.362028e-02
-20.7  8  9.332731e-03
-21  8  2.085857e-03
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  2.685775e-03
-13.7  9  1.440195e-02
-14  9  6.492339e-02
-14.3  9  2.884455e-01
-14.7  9  6.230329e-01
-15  9  1.671287e+00
