# log10(y)    mass[MeV]    Nhits
-13.3  5  2.567479e-05
-13.7  5  3.151374e-04
-14  5  3.889176e-03
-14.3  5  3.243018e-02
-14.7  5  1.442493e-01
-15  5  4.885713e-01
-15.3  5  1.359521e+00
-15.7  5  2.376970e+00
-16  5  3.265971e+00
-16.3  5  5.180192e+00
-16.7  5  3.656208e+00
-17  5  4.057366e+00
-17.3  5  3.484298e+00
-17.7  5  3.223638e+00
-18  5  2.706755e+00
-18.3  5  2.068055e+00
-18.7  5  1.317093e+00
-19  5  9.684443e-01
-19.3  5  6.938699e-01
-19.7  5  3.689442e-01
-20  5  2.669463e-01
-20.3  5  2.006022e-01
-20.7  5  1.158574e-01
-21  5  7.125362e-02
-21.3  5  2.861939e-02
-21.7  5  5.597272e-03
-2.200000e+01  5.000000e+00  0.0
-13.3  6  2.462118e-04
-13.7  6  2.322124e-03
-14  6  1.068548e-02
-14.3  6  8.391457e-02
-14.7  6  3.444978e-01
-15  6  8.736602e-01
-15.3  6  2.256781e+00
-15.7  6  2.656315e+00
-16  6  3.673772e+00
-16.3  6  3.803225e+00
-16.7  6  3.238580e+00
-17  6  3.025477e+00
-17.3  6  3.846406e+00
-17.7  6  2.904280e+00
-18  6  2.334733e+00
-18.3  6  1.518169e+00
-18.7  6  8.623666e-01
-19  6  5.686445e-01
-19.3  6  3.452037e-01
-19.7  6  1.522697e-01
-20  6  1.002412e-01
-20.3  6  7.304627e-02
-20.7  6  3.383945e-02
-21  6  1.154479e-02
-21.3  6  2.607014e-03
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  2.112618e-03
-13.7  8  9.125972e-03
-14  8  3.548491e-02
-14.3  8  1.710181e-01
-14.7  8  4.404140e-01
-15  8  1.388767e+00
-15.3  8  2.278693e+00
-15.7  8  2.552488e+00
-16  8  2.644160e+00
-16.3  8  2.497242e+00
-16.7  8  1.816871e+00
-17  8  2.031392e+00
-17.3  8  1.947882e+00
-17.7  8  1.561998e+00
-18  8  1.081494e+00
-18.3  8  7.703188e-01
-18.7  8  3.909707e-01
-19  8  2.411278e-01
-19.3  8  1.419352e-01
-19.7  8  6.793831e-02
-20  8  5.305704e-02
-20.3  8  3.106252e-02
-20.7  8  8.422702e-03
-21  8  1.818154e-03
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  3.211618e-03
-13.7  9  1.975825e-02
-14  9  9.334871e-02
-14.3  9  4.043261e-01
-14.7  9  8.073729e-01
-15  9  1.925678e+00
-15.3  9  3.488630e+00
-15.7  9  3.035948e+00
-16  9  2.609164e+00
-16.3  9  2.301508e+00
-16.7  9  1.936966e+00
-17  9  2.256670e+00
-17.3  9  1.913635e+00
-17.7  9  1.279394e+00
-18  9  9.473276e-01
-18.3  9  6.305415e-01
-18.7  9  3.075861e-01
-19  9  1.821144e-01
-19.3  9  1.141883e-01
-19.7  9  6.578060e-02
-20  9  3.610814e-02
-20.3  9  1.192710e-02
-20.7  9  2.040453e-03
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
-2.200000e+01  9.000000e+00  0.0
-13.3  11  1.021671e-02
-13.7  11  4.012544e-02
-14  11  1.562487e-01
-14.3  11  3.986713e-01
-14.7  11  9.657404e-01
-15  11  2.449521e+00
-15.3  11  3.426439e+00
-15.7  11  2.379101e+00
-16  11  2.031747e+00
-16.3  11  2.158587e+00
-16.7  11  1.379336e+00
-17  11  1.544401e+00
-17.3  11  1.172953e+00
-17.7  11  7.796636e-01
-18  11  5.473497e-01
-18.3  11  3.526168e-01
