# log10(y)    mass[MeV]    Nhits
-13.3  5  2.967462e-16
-13.7  5  1.695330e-12
-14  5  2.407700e-09
-14.3  5  7.426203e-07
-14.7  5  5.146241e-05
-15  5  1.332030e-03
-15.3  5  1.562564e-02
-15.7  5  7.764357e-02
-16  5  2.507069e-01
-16.3  5  8.614884e-01
-16.7  5  1.246504e+00
-17  5  2.436261e+00
-17.3  5  2.728681e+00
-17.7  5  5.115889e+00
-18  5  6.350319e+00
-18.3  5  6.542970e+00
-18.7  5  5.355940e+00
-19  5  4.720171e+00
-19.3  5  3.689251e+00
-19.7  5  2.018963e+00
-20  5  1.431227e+00
-20.3  5  1.001849e+00
-20.7  5  5.472012e-01
-21  5  3.252382e-01
-21.3  5  1.219553e-01
-21.7  5  2.146056e-02
-2.200000e+01  5.000000e+00  0.0
-13.3  6  3.734852e-13
-13.7  6  5.314317e-10
-14  6  1.156204e-07
-14.3  6  1.729472e-05
-14.7  6  6.135285e-04
-15  6  8.145261e-03
-15.3  6  7.360101e-02
-15.7  6  2.203761e-01
-16  6  6.205747e-01
-16.3  6  1.199831e+00
-16.7  6  1.767111e+00
-17  6  2.115446e+00
-17.3  6  5.761370e+00
-17.7  6  6.640045e+00
-18  6  7.430935e+00
-18.3  6  6.564397e+00
-18.7  6  4.941011e+00
-19  6  4.032522e+00
-19.3  6  2.959900e+00
-19.7  6  1.584489e+00
-20  6  1.189075e+00
-20.3  6  9.337408e-01
-20.7  6  4.504218e-01
-21  6  1.628610e-01
-21.3  6  3.918037e-02
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  1.131964e-09
-13.7  8  1.826635e-07
-14  8  1.210093e-05
-14.3  8  5.534116e-04
-14.7  8  7.454113e-03
-15  8  7.590261e-02
-15.3  8  3.056292e-01
-15.7  8  6.774100e-01
-16  8  1.210246e+00
-16.3  8  1.773596e+00
-16.7  8  1.574632e+00
-17  8  3.043198e+00
-17.3  8  4.536095e+00
-17.7  8  5.037528e+00
-18  8  4.750934e+00
-18.3  8  4.502804e+00
-18.7  8  2.847502e+00
-19  8  2.152382e+00
-19.3  8  1.583942e+00
-19.7  8  8.971543e-01
-20  8  7.797919e-01
-20.3  8  4.862571e-01
