# log10(y)    mass[MeV]    Nhits
-13.3  5  2.758273e-16
-13.7  5  1.035073e-12
-14  5  1.122960e-09
-14.3  5  3.519623e-07
-14.7  5  3.106806e-05
-15  5  1.101763e-03
-15.3  5  1.716554e-02
-15.7  5  1.049619e-01
-16  5  3.802789e-01
-16.3  5  1.344414e+00
-16.7  5  1.896321e+00
-17  5  3.565481e+00
-17.3  5  3.906015e+00
-17.7  5  6.718960e+00
-18  5  7.645852e+00
-18.3  5  7.128189e+00
-18.7  5  5.179041e+00
-19  5  4.008105e+00
-19.3  5  2.804657e+00
-19.7  5  1.377164e+00
-20  5  8.800033e-01
-20.3  5  5.485591e-01
-20.7  5  2.815546e-01
-21  5  1.619051e-01
-21.3  5  5.718473e-02
-21.7  5  9.281448e-03
-2.200000e+01  5.000000e+00  0.0
-13.3  6  2.904695e-13
-13.7  6  4.744399e-10
-14  6  1.062632e-07
-14.3  6  1.491888e-05
-14.7  6  4.893267e-04
-15  6  6.529122e-03
-15.3  6  6.635167e-02
-15.7  6  2.368643e-01
-16  6  7.836413e-01
-16.3  6  1.688765e+00
-16.7  6  2.593816e+00
-17  6  3.117251e+00
-17.3  6  8.245669e+00
-17.7  6  9.106265e+00
-18  6  9.646674e+00
-18.3  6  7.902454e+00
-18.7  6  5.409132e+00
-19  6  4.031987e+00
-19.3  6  2.686992e+00
-19.7  6  1.277715e+00
-20  6  8.702193e-01
-20.3  6  6.403234e-01
-20.7  6  2.968513e-01
-21  6  1.005575e-01
-21.3  6  2.210117e-02
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  1.301803e-09
-13.7  8  1.819442e-07
-14  8  1.025190e-05
-14.3  8  4.225558e-04
-14.7  8  5.510972e-03
-15  8  5.639026e-02
-15.3  8  2.330669e-01
-15.7  8  5.479058e-01
-16  8  1.087123e+00
-16.3  8  1.817571e+00
-16.7  8  1.724840e+00
-17  8  3.889012e+00
-17.3  8  6.200169e+00
-17.7  8  7.012510e+00
-18  8  6.585178e+00
-18.3  8  6.092617e+00
-18.7  8  3.721408e+00
-19  8  2.682461e+00
-19.3  8  1.836685e+00
-19.7  8  9.700197e-01
-20  8  8.002489e-01
-20.3  8  4.823762e-01
-20.7  8  1.367207e-01
-21  8  3.084468e-02
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  6.148300e-08
-13.7  9  5.814376e-06
-14  9  1.978347e-04
-14.3  9  4.234597e-03
-14.7  9  2.925561e-02
-15  9  1.855045e-01
-15.3  9  7.296588e-01
-15.7  9  1.215138e+00
-16  9  1.815479e+00
-16.3  9  2.056081e+00
-16.7  9  3.500161e+00
-17  9  6.819350e+00
-17.3  9  8.296976e+00
-17.7  9  7.716299e+00
-18  9  7.650299e+00
-18.3  9  6.301950e+00
-18.7  9  3.703720e+00
-19  9  2.656265e+00
-19.3  9  1.908682e+00
-19.7  9  1.201691e+00
-20  9  6.921795e-01
-20.3  9  2.466177e-01
-20.7  9  4.684339e-02
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
-2.200000e+01  9.000000e+00  0.0
-13.3  11  4.470589e-06
-13.7  11  1.104213e-04
-14  11  1.751524e-03
-14.3  11  1.385976e-02
-14.7  11  8.845458e-02
-15  11  5.024536e-01
-15.3  11  1.363806e+00
-15.7  11  1.665093e+00
-16  11  1.819474e+00
-16.3  11  3.481742e+00
-16.7  11  3.581993e+00
-17  11  6.029026e+00
-17.3  11  6.387215e+00
-17.7  11  5.484593e+00
-18  11  5.062078e+00
-18.3  11  3.963882e+00
-18.7  11  2.606649e+00
-19  11  1.906339e+00
-19.3  11  1.288249e+00
-19.7  11  6.328829e-01
-20  11  2.072643e-01
-20.3  11  5.124696e-02
-2.070000e+01  1.100000e+01  0.0
-2.100000e+01  1.100000e+01  0.0
-2.130000e+01  1.100000e+01  0.0
-2.170000e+01  1.100000e+01  0.0
-2.200000e+01  1.100000e+01  0.0
-13.3  14  6.066794e-05
-13.7  14  7.767723e-04
-14  14  5.317288e-03
-14.3  14  3.767698e-02
-14.7  14  2.625434e-01
-15  14  7.820639e-01
-15.3  14  1.901658e+00
-15.7  14  1.387581e+00
-16  14  3.137959e+00
-16.3  14  4.230939e+00
-16.7  14  4.801868e+00
-17  14  4.427505e+00
-17.3  14  5.089626e+00
-17.7  14  3.440776e+00
-18  14  2.676217e+00
-18.3  14  2.277827e+00
-18.7  14  1.307629e+00
-19  14  9.922110e-01
-19.3  14  5.820061e-01
-19.7  14  1.635559e-01
-20  14  4.016280e-02
-2.030000e+01  1.400000e+01  0.0
-2.070000e+01  1.400000e+01  0.0
-2.100000e+01  1.400000e+01  0.0
-2.130000e+01  1.400000e+01  0.0
-2.170000e+01  1.400000e+01  0.0
-2.200000e+01  1.400000e+01  0.0
-13.3  17  6.971632e-04
-13.7  17  4.938140e-03
-14  17  3.583708e-02
-14.3  17  1.375655e-01
-14.7  17  3.832551e-01
-15  17  1.279596e+00
-15.3  17  2.229745e+00
-15.7  17  2.445529e+00
-16  17  3.543939e+00
-16.3  17  5.525619e+00
-16.7  17  4.585183e+00
-17  17  4.341192e+00
-17.3  17  3.775686e+00
-17.7  17  2.298843e+00
-18  17  1.708089e+00
-18.3  17  1.226660e+00
-18.7  17  7.798620e-01
-19  17  4.856866e-01
-19.3  17  1.524270e-01
-19.7  17  2.989237e-02
