# log10(y)    mass[MeV]    Nhits
-13.3  5  1.407941e-17
-13.7  5  1.152419e-13
-14  5  2.977802e-10
-14.3  5  1.643971e-07
-14.7  5  1.828386e-05
-15  5  6.865703e-04
-15.3  5  1.065477e-02
-15.7  5  6.305696e-02
-16  5  2.125580e-01
-16.3  5  6.628687e-01
-16.7  5  7.912022e-01
-17  5  1.287399e+00
-17.3  5  1.332282e+00
-17.7  5  2.284371e+00
-18  5  3.061304e+00
-18.3  5  3.539784e+00
-18.7  5  3.290161e+00
-19  5  3.265040e+00
-19.3  5  2.784564e+00
-19.7  5  1.644021e+00
-20  5  1.244630e+00
-20.3  5  9.319622e-01
-20.7  5  5.267069e-01
-21  5  3.186509e-01
-21.3  5  1.232979e-01
-21.7  5  2.261532e-02
-2.200000e+01  5.000000e+00  0.0
-13.3  6  2.618255e-13
-13.7  6  2.917371e-10
-14  6  4.647254e-08
-14.3  6  5.199917e-06
-14.7  6  1.721453e-04
-15  6  2.737930e-03
-15.3  6  3.283723e-02
-15.7  6  1.279407e-01
-16  6  4.281116e-01
-16.3  6  8.709450e-01
-16.7  6  1.204469e+00
-17  6  1.363995e+00
-17.3  6  3.013878e+00
-17.7  6  3.215211e+00
-18  6  3.604167e+00
-18.3  6  3.381089e+00
-18.7  6  2.798490e+00
-19  6  2.493977e+00
-19.3  6  1.994023e+00
-19.7  6  1.171609e+00
-20  6  9.410735e-01
-20.3  6  7.707884e-01
-20.7  6  3.810656e-01
-21  6  1.432160e-01
-21.3  6  3.624768e-02
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  1.485345e-09
-13.7  8  1.813769e-07
-14  8  8.695528e-06
-14.3  8  3.141923e-04
-14.7  8  3.741371e-03
-15  8  3.564691e-02
-15.3  8  1.385853e-01
-15.7  8  3.136166e-01
-16  8  6.130564e-01
-16.3  8  1.010334e+00
-16.7  8  9.436147e-01
-17  8  1.936830e+00
-17.3  8  2.739668e+00
-17.7  8  2.816157e+00
-18  8  2.444790e+00
-18.3  8  2.166585e+00
-18.7  8  1.321120e+00
-19  8  9.800362e-01
-19.3  8  7.172126e-01
-19.7  8  4.074852e-01
-20  8  3.554629e-01
-20.3  8  2.221743e-01
-20.7  8  6.733953e-02
-21  8  1.665105e-02
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  6.111206e-08
-13.7  9  5.994388e-06
-14  9  1.965226e-04
-14.3  9  3.776242e-03
-14.7  9  2.266673e-02
-15  9  1.250761e-01
-15.3  9  4.391856e-01
-15.7  9  6.801959e-01
-16  9  9.848522e-01
-16.3  9  1.105730e+00
-16.7  9  1.802254e+00
-17  9  3.243754e+00
-17.3  9  3.614382e+00
-17.7  9  3.025600e+00
-18  9  2.676433e+00
-18.3  9  2.001357e+00
-18.7  9  1.069758e+00
-19  9  6.882158e-01
-19.3  9  4.543830e-01
-19.7  9  2.697504e-01
-20  9  1.503027e-01
-20.3  9  5.074420e-02
-20.7  9  8.917243e-03
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
-2.200000e+01  9.000000e+00  0.0
-13.3  11  1.983450e-06
-13.7  11  5.953651e-05
-14  11  1.188469e-03
-14.3  11  1.103842e-02
-14.7  11  7.428650e-02
-15  11  4.092955e-01
-15.3  11  1.035382e+00
-15.7  11  1.164712e+00
-16  11  1.225680e+00
-16.3  11  2.159727e+00
-16.7  11  2.083002e+00
-17  11  3.277614e+00
-17.3  11  3.234205e+00
-17.7  11  2.597662e+00
-18  11  2.203908e+00
-18.3  11  1.611144e+00
-18.7  11  9.818076e-01
-19  11  6.790997e-01
-19.3  11  4.426480e-01
-19.7  11  2.133215e-01
-20  11  6.785206e-02
-20.3  11  1.613542e-02
-2.070000e+01  1.100000e+01  0.0
-2.100000e+01  1.100000e+01  0.0
-2.130000e+01  1.100000e+01  0.0
-2.170000e+01  1.100000e+01  0.0
-2.200000e+01  1.100000e+01  0.0
-13.3  14  5.125239e-05
-13.7  14  5.762592e-04
-14  14  3.696031e-03
-14.3  14  2.656195e-02
-14.7  14  1.931634e-01
-15  14  5.855712e-01
-15.3  14  1.394699e+00
-15.7  14  9.957489e-01
-16  14  2.124079e+00
-16.3  14  2.689730e+00
-16.7  14  2.937985e+00
-17  14  2.615213e+00
-17.3  14  2.904825e+00
-17.7  14  1.894568e+00
-18  14  1.427694e+00
-18.3  14  1.168022e+00
-18.7  14  6.485655e-01
-19  14  4.803313e-01
-19.3  14  2.778234e-01
-19.7  14  7.614580e-02
-20  14  1.806012e-02
-2.030000e+01  1.400000e+01  0.0
-2.070000e+01  1.400000e+01  0.0
-2.100000e+01  1.400000e+01  0.0
-2.130000e+01  1.400000e+01  0.0
-2.170000e+01  1.400000e+01  0.0
-2.200000e+01  1.400000e+01  0.0
-13.3  17  3.819517e-04
-13.7  17  2.887490e-03
-14  17  2.188903e-02
-14.3  17  8.777607e-02
-14.7  17  2.591469e-01
-15  17  9.087786e-01
-15.3  17  1.606454e+00
-15.7  17  1.758911e+00
-16  17  2.468270e+00
-16.3  17  3.708608e+00
-16.7  17  2.979045e+00
-17  17  2.743752e+00
-17.3  17  2.340330e+00
-17.7  17  1.411707e+00
-18  17  1.044941e+00
-18.3  17  7.516584e-01
-18.7  17  4.794464e-01
-19  17  2.993668e-01
-19.3  17  9.447963e-02
-19.7  17  1.870635e-02
-2.000000e+01  1.700000e+01  0.0
-2.030000e+01  1.700000e+01  0.0
-2.070000e+01  1.700000e+01  0.0
-2.100000e+01  1.700000e+01  0.0
-2.130000e+01  1.700000e+01  0.0
-2.170000e+01  1.700000e+01  0.0
-2.200000e+01  1.700000e+01  0.0
-13.3  21  2.397468e-03
-13.7  21  9.850752e-03
-14  21  4.110963e-02
-14.3  21  1.354710e-01
-14.7  21  2.243769e-01
-15  21  1.034138e+00
-15.3  21  1.981359e+00
-15.7  21  2.359444e+00
-16  21  3.284228e+00
-16.3  21  2.985441e+00
-16.7  21  2.467654e+00
-17  21  2.079539e+00
-17.3  21  1.499696e+00
-17.7  21  8.281716e-01
-18  21  6.109700e-01
-18.3  21  4.970797e-01
-18.7  21  2.460350e-01
-19  21  8.045415e-02
-19.3  21  1.850963e-02
-1.970000e+01  2.100000e+01  0.0
-2.000000e+01  2.100000e+01  0.0
