# log10(y)    mass[MeV]    Nhits
-13.3  5  2.310491e-16
-13.7  5  1.219669e-12
-14  5  1.605151e-09
-14.3  5  4.672435e-07
-14.7  5  3.257878e-05
-15  5  9.682152e-04
-15.3  5  1.423458e-02
-15.7  5  8.518964e-02
-16  5  2.947354e-01
-16.3  5  9.690802e-01
-16.7  5  1.285500e+00
-17  5  2.379154e+00
-17.3  5  2.630424e+00
-17.7  5  4.981006e+00
-18  5  6.306463e+00
-18.3  5  6.570237e+00
-18.7  5  5.390470e+00
-19  5  4.725122e+00
-19.3  5  3.662382e+00
-19.7  5  1.983858e+00
-20  5  1.391005e+00
-20.3  5  9.611002e-01
-20.7  5  5.212002e-01
-21  5  3.085995e-01
-21.3  5  1.149158e-01
-21.7  5  2.003388e-02
-2.200000e+01  5.000000e+00  0.0
-13.3  6  1.884047e-12
-13.7  6  2.480580e-09
-14  6  4.565514e-07
-14.3  6  5.338437e-05
-14.7  6  1.435518e-03
-15  6  1.475538e-02
-15.3  6  1.123509e-01
-15.7  6  3.140777e-01
-16  6  8.653774e-01
-16.3  6  1.598155e+00
-16.7  6  2.175679e+00
-17  6  2.499810e+00
-17.3  6  6.141115e+00
-17.7  6  6.900743e+00
-18  6  7.686665e+00
-18.3  6  6.795316e+00
-18.7  6  5.110329e+00
-19  6  4.153646e+00
-19.3  6  3.027086e+00
-19.7  6  1.601927e+00
-20  6  1.189118e+00
-20.3  6  9.265029e-01
-20.7  6  4.447367e-01
-21  6  1.594852e-01
-21.3  6  3.792425e-02
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  1.218950e-09
-13.7  8  1.772861e-07
-14  8  1.040323e-05
-14.3  8  4.737359e-04
-14.7  8  7.148075e-03
-15  8  8.352638e-02
-15.3  8  3.746293e-01
-15.7  8  8.808264e-01
-16  8  1.615228e+00
-16.3  8  2.377693e+00
-16.7  8  2.097660e+00
-17  8  3.836580e+00
-17.3  8  5.323640e+00
-17.7  8  5.622466e+00
-18  8  5.116502e+00
-18.3  8  4.755019e+00
-18.7  8  2.984808e+00
-19  8  2.248924e+00
-19.3  8  1.650613e+00
-19.7  8  9.318159e-01
-20  8  8.072322e-01
-20.3  8  5.020936e-01
-20.7  8  1.508009e-01
-21  8  3.685363e-02
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  8.411164e-08
-13.7  9  7.069916e-06
-14  9  2.216208e-04
-14.3  9  4.680824e-03
-14.7  9  3.473513e-02
-15  9  2.459672e-01
-15.3  9  1.056372e+00
-15.7  9  1.804500e+00
