# log10(y)    mass[MeV]    Nhits
-13.3  5  5.601183e-16
-13.7  5  2.010642e-12
-14  5  1.991168e-09
-14.3  5  4.940498e-07
-14.7  5  3.105247e-05
-15  5  8.246588e-04
-15.3  5  1.195916e-02
-15.7  5  8.517779e-02
-16  5  3.835503e-01
-16.3  5  1.578378e+00
-16.7  5  2.354481e+00
-17  5  4.367205e+00
-17.3  5  4.678056e+00
-17.7  5  7.348986e+00
-18  5  8.115367e+00
-18.3  5  7.824425e+00
-18.7  5  6.372912e+00
-19  5  6.000979e+00
-19.3  5  5.184823e+00
-19.7  5  3.218469e+00
-20  5  2.621130e+00
-20.3  5  2.173988e+00
-20.7  5  1.306913e+00
-21  5  8.184560e-01
-21.3  5  3.380246e-01
-21.7  5  6.806130e-02
-2.200000e+01  5.000000e+00  0.0
-13.3  6  7.418884e-13
-13.7  6  9.211102e-10
-14  6  1.701515e-07
-14.3  6  2.092390e-05
-14.7  6  6.049999e-04
-15  6  6.745280e-03
-15.3  6  5.686983e-02
-15.7  6  1.911712e-01
-16  6  6.942311e-01
-16.3  6  1.719792e+00
-16.7  6  2.893361e+00
-17  6  3.559048e+00
-17.3  6  9.423014e+00
-17.7  6  1.002740e+01
-18  6  1.027354e+01
-18.3  6  8.296995e+00
-18.7  6  5.819399e+00
-19  6  4.600717e+00
-19.3  6  3.368586e+00
-19.7  6  1.862964e+00
-20  6  1.469025e+00
-20.3  6  1.203352e+00
-20.7  6  5.974511e-01
-21  6  2.274418e-01
-21.3  6  5.919829e-02
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  8.834434e-10
-13.7  8  1.117652e-07
-14  8  5.768033e-06
-14.3  8  2.286362e-04
-14.7  8  3.098834e-03
-15  8  3.460431e-02
-15.3  8  1.566952e-01
-15.7  8  3.909202e-01
-16  8  8.165519e-01
-16.3  8  1.484764e+00
-16.7  8  1.487110e+00
-17  8  3.878534e+00
-17.3  8  6.627036e+00
-17.7  8  7.619829e+00
-18  8  7.081238e+00
-18.3  8  6.347566e+00
-18.7  8  3.730836e+00
-19  8  2.567810e+00
-19.3  8  1.652119e+00
-19.7  8  8.258603e-01
-20  8  6.553660e-01
-20.3  8  3.854871e-01
-20.7  8  1.044898e-01
-21  8  2.218441e-02
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  4.169413e-08
-13.7  9  3.770364e-06
-14  9  1.200168e-04
-14.3  9  2.438801e-03
-14.7  9  1.682581e-02
-15  9  1.119208e-01
-15.3  9  4.693680e-01
-15.7  9  8.254444e-01
-16  9  1.306992e+00
-16.3  9  1.539103e+00
-16.7  9  3.049182e+00
-17  9  6.635188e+00
-17.3  9  8.525036e+00
-17.7  9  8.131725e+00
-18  9  8.054184e+00
-18.3  9  6.522125e+00
-18.7  9  3.725585e+00
-19  9  2.554092e+00
-19.3  9  1.756620e+00
-19.7  9  1.068168e+00
-20  9  6.023258e-01
-20.3  9  2.068291e-01
-20.7  9  3.704777e-02
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
-2.200000e+01  9.000000e+00  0.0
-13.3  11  2.542718e-06
-13.7  11  6.298631e-05
-14  11  9.980388e-04
-14.3  11  7.813248e-03
-14.7  11  4.954847e-02
-15  11  2.875616e-01
-15.3  11  8.187957e-01
-15.7  11  1.059132e+00
-16  11  1.192187e+00
-16.3  11  2.511160e+00
-16.7  11  2.905958e+00
-17  11  5.485487e+00
-17.3  11  6.339618e+00
-17.7  11  5.764828e+00
-18  11  5.594279e+00
-18.3  11  4.508159e+00
-18.7  11  3.033853e+00
-19  11  2.247307e+00
-19.3  11  1.529211e+00
-19.7  11  7.537808e-01
-20  11  2.480460e-01
-20.3  11  6.171810e-02
-2.070000e+01  1.100000e+01  0.0
-2.100000e+01  1.100000e+01  0.0
-2.130000e+01  1.100000e+01  0.0
-2.170000e+01  1.100000e+01  0.0
-2.200000e+01  1.100000e+01  0.0
-13.3  14  4.718613e-05
-13.7  14  5.689398e-04
-14  14  3.699941e-03
-14.3  14  2.492823e-02
-14.7  14  1.649815e-01
-15  14  4.726398e-01
-15.3  14  1.137421e+00
-15.7  14  8.351363e-01
-16  14  1.947672e+00
-16.3  14  2.773839e+00
-16.7  14  3.332802e+00
-17  14  3.314340e+00
-17.3  14  4.153840e+00
-17.7  14  3.056577e+00
-18  14  2.528618e+00
-18.3  14  2.283011e+00
-18.7  14  1.358993e+00
-19  14  1.051952e+00
-19.3  14  6.228168e-01
-19.7  14  1.773132e-01
-20  14  4.402922e-02
-2.030000e+01  1.400000e+01  0.0
-2.070000e+01  1.400000e+01  0.0
-2.100000e+01  1.400000e+01  0.0
-2.130000e+01  1.400000e+01  0.0
-2.170000e+01  1.400000e+01  0.0
-2.200000e+01  1.400000e+01  0.0
-13.3  17  3.277977e-04
-13.7  17  2.524070e-03
-14  17  1.984519e-02
-14.3  17  7.989272e-02
-14.7  17  2.260504e-01
-15  17  7.528247e-01
-15.3  17  1.310518e+00
-15.7  17  1.450227e+00
-16  17  2.159596e+00
-16.3  17  3.477005e+00
-16.7  17  2.993162e+00
-17  17  2.975199e+00
-17.3  17  2.753769e+00
-17.7  17  1.780999e+00
-18  17  1.431005e+00
-18.3  17  1.097843e+00
-18.7  17  7.320179e-01
-19  17  4.684897e-01
-19.3  17  1.542715e-01
-19.7  17  3.230968e-02
-2.000000e+01  1.700000e+01  0.0
-2.030000e+01  1.700000e+01  0.0
-2.070000e+01  1.700000e+01  0.0
-2.100000e+01  1.700000e+01  0.0
-2.130000e+01  1.700000e+01  0.0
-2.170000e+01  1.700000e+01  0.0
-2.200000e+01  1.700000e+01  0.0
-13.3  21  7.938220e-03
-13.7  21  2.567572e-02
-14  21  8.343653e-02
-14.3  21  2.181410e-01
-14.7  21  2.902860e-01
-15  21  1.177585e+00
-15.3  21  1.963718e+00
-15.7  21  2.131131e+00
-16  21  2.914869e+00
-16.3  21  2.698886e+00
-16.7  21  2.287889e+00
-17  21  1.994190e+00
