# log10(y)    mass[MeV]    Nhits
-13.3  5  5.998821e-16
-13.7  5  2.845326e-12
-14  5  3.287304e-09
-14.3  5  8.525103e-07
-14.7  5  5.295341e-05
-15  5  1.321172e-03
-15.3  5  1.577543e-02
-15.7  5  8.024134e-02
-16  5  2.487878e-01
-16.3  5  7.356797e-01
-16.7  5  8.394165e-01
-17  5  1.311138e+00
-17.3  5  1.325131e+00
-17.7  5  2.078019e+00
-18  5  2.604459e+00
-18.3  5  2.845375e+00
-18.7  5  2.506673e+00
-19  5  2.365943e+00
-19.3  5  1.939729e+00
-19.7  5  1.103150e+00
-20  5  8.059699e-01
-20.3  5  5.797301e-01
-20.7  5  3.205119e-01
-21  5  1.916154e-01
-21.3  5  7.253853e-02
-21.7  5  1.290539e-02
-2.200000e+01  5.000000e+00  0.0
-13.3  6  3.886332e-13
-13.7  6  6.084575e-10
-14  6  1.453778e-07
-14.3  6  2.290902e-05
-14.7  6  8.039152e-04
-15  6  1.017950e-02
-15.3  6  8.765277e-02
-15.7  6  2.535445e-01
-16  6  6.836413e-01
-16.3  6  1.195324e+00
-16.7  6  1.493695e+00
-17  6  1.625708e+00
-17.3  6  3.191142e+00
-17.7  6  3.151767e+00
-18  6  3.296399e+00
-18.3  6  2.890869e+00
-18.7  6  2.251487e+00
-19  6  1.918081e+00
-19.3  6  1.472657e+00
-19.7  6  8.280058e-01
-20  6  6.430767e-01
-20.3  6  5.152575e-01
-20.7  6  2.513577e-01
-21  6  9.241998e-02
-21.3  6  2.268397e-02
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  9.057390e-10
-13.7  8  1.519859e-07
-14  8  8.634504e-06
-14.3  8  3.223296e-04
-14.7  8  3.905501e-03
-15  8  4.105635e-02
-15.3  8  1.877628e-01
-15.7  8  4.838616e-01
-16  8  9.853718e-01
-16.3  8  1.569796e+00
-16.7  8  1.420659e+00
-17  8  2.626250e+00
-17.3  8  3.413487e+00
-17.7  8  3.302227e+00
-18  8  2.709362e+00
-18.3  8  2.289593e+00
-18.7  8  1.357806e+00
-19  8  9.935222e-01
-19.3  8  7.287027e-01
-19.7  8  4.199939e-01
-20  8  3.717251e-01
-20.3  8  2.347742e-01
-20.7  8  7.264860e-02
-21  8  1.851860e-02
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  4.231138e-08
-13.7  9  4.310230e-06
-14  9  1.550716e-04
-14.3  9  3.328902e-03
-14.7  9  2.242074e-02
-15  9  1.430695e-01
-15.3  9  5.938579e-01
-15.7  9  1.049576e+00
-16  9  1.593305e+00
-16.3  9  1.780709e+00
-16.7  9  2.692535e+00
-17  9  4.452993e+00
-17.3  9  4.655673e+00
-17.7  9  3.676543e+00
-18  9  3.092488e+00
-18.3  9  2.231904e+00
-18.7  9  1.158113e+00
-19  9  7.238607e-01
