# log10(y)    mass[MeV]    Nhits
-13.3  5  2.329699e-16
-13.7  5  1.128961e-12
-14  5  1.399063e-09
-14.3  5  3.892830e-07
-14.7  5  2.494225e-05
-15  5  6.172854e-04
-15.3  5  7.330986e-03
-15.7  5  3.913788e-02
-16  5  1.383915e-01
-16.3  5  5.028618e-01
-16.7  5  7.290856e-01
-17  5  1.385420e+00
-17.3  5  1.524763e+00
-17.7  5  2.803190e+00
-18  5  3.627331e+00
-18.3  5  4.006712e+00
-18.7  5  3.577189e+00
-19  5  3.447843e+00
-19.3  5  2.891103e+00
-19.7  5  1.686357e+00
-20  5  1.265342e+00
-20.3  5  9.398839e-01
-20.7  5  5.291697e-01
-21  5  3.195235e-01
-21.3  5  1.232162e-01
-21.7  5  2.249835e-02
-2.200000e+01  5.000000e+00  0.0
-13.3  6  9.928061e-14
-13.7  6  1.868304e-10
-14  6  5.040427e-08
-14.3  6  8.838300e-06
-14.7  6  3.368610e-04
-15  6  4.482822e-03
-15.3  6  3.947053e-02
-15.7  6  1.168679e-01
-16  6  3.366721e-01
-16.3  6  6.770149e-01
-16.7  6  1.018036e+00
-17  6  1.218895e+00
-17.3  6  3.225470e+00
-17.7  6  3.667975e+00
-18  6  4.155422e+00
-18.3  6  3.824526e+00
-18.7  6  3.071245e+00
-19  6  2.672128e+00
-19.3  6  2.095212e+00
-19.7  6  1.210043e+00
-20  6  9.620577e-01
-20.3  6  7.836683e-01
-20.7  6  3.862976e-01
-21  6  1.445609e-01
-21.3  6  3.639976e-02
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  2.105580e-09
-13.7  8  2.476523e-07
-14  8  1.061835e-05
-14.3  8  3.195150e-04
-14.7  8  3.252215e-03
-15  8  2.942481e-02
-15.3  8  1.186435e-01
-15.7  8  2.797602e-01
-16  8  5.403853e-01
-16.3  8  8.548720e-01
-16.7  8  7.872639e-01
-17  8  1.656220e+00
-17.3  8  2.548335e+00
-17.7  8  2.831003e+00
-18  8  2.634252e+00
-18.3  8  2.449166e+00
-18.7  8  1.524885e+00
-19  8  1.138231e+00
-19.3  8  8.292907e-01
-19.7  8  4.676489e-01
-20  8  4.058910e-01
-20.3  8  2.530052e-01
-20.7  8  7.640673e-02
-21  8  1.885945e-02
-2.130000e+01  8.000000e+00  0.0
-2.170000e+01  8.000000e+00  0.0
-2.200000e+01  8.000000e+00  0.0
-13.3  9  6.800831e-08
-13.7  9  7.275345e-06
-14  9  2.421780e-04
-14.3  9  4.491971e-03
-14.7  9  2.540011e-02
-15  9  1.339934e-01
-15.3  9  4.632153e-01
-15.7  9  7.035774e-01
-16  9  9.671939e-01
-16.3  9  1.051365e+00
-16.7  9  1.602066e+00
-17  9  2.931319e+00
-17.3  9  3.441495e+00
-17.7  9  3.096367e+00
-18  9  2.958963e+00
-18.3  9  2.350754e+00
-18.7  9  1.324938e+00
-19  9  8.974776e-01
-19.3  9  6.121377e-01
-19.7  9  3.701097e-01
-20  9  2.080143e-01
-20.3  9  7.103295e-02
-20.7  9  1.261311e-02
-2.100000e+01  9.000000e+00  0.0
-2.130000e+01  9.000000e+00  0.0
-2.170000e+01  9.000000e+00  0.0
