# log10(y)    mass[MeV]    Nhits
-13.3  5  4.307906e-16
-13.7  5  1.572110e-12
-14  5  1.536827e-09
-14.3  5  3.651523e-07
-14.7  5  2.291558e-05
-15  5  6.265038e-04
-15.3  5  8.300332e-03
-15.7  5  4.725636e-02
-16  5  1.814387e-01
-16.3  5  7.674676e-01
-16.7  5  1.332445e+00
-17  5  2.902811e+00
-17.3  5  3.371169e+00
-17.7  5  6.539883e+00
-18  5  7.918536e+00
-18.3  5  7.896904e+00
-18.7  5  6.293743e+00
-19  5  5.491368e+00
-19.3  5  4.321219e+00
-19.7  5  2.410222e+00
-20  5  1.757755e+00
-20.3  5  1.283116e+00
-20.7  5  7.196193e-01
-21  5  4.342376e-01
-21.3  5  1.676379e-01
-21.7  5  3.078736e-02
-2.200000e+01  5.000000e+00  0.0
-13.3  6  5.642144e-13
-13.7  6  6.992742e-10
-14  6  1.359515e-07
-14.3  6  1.813709e-05
-14.7  6  5.593091e-04
-15  6  6.437877e-03
-15.3  6  5.262759e-02
-15.7  6  1.521434e-01
-16  6  4.465082e-01
-16.3  6  9.774804e-01
-16.7  6  1.675226e+00
-17  6  2.144411e+00
-17.3  6  6.833620e+00
-17.7  6  8.200219e+00
-18  6  9.199327e+00
-18.3  6  7.980845e+00
-18.7  6  5.853503e+00
-19  6  4.689569e+00
-19.3  6  3.407000e+00
-19.7  6  1.826333e+00
-20  6  1.387250e+00
-20.3  6  1.103911e+00
-20.7  6  5.378797e-01
-21  6  1.983038e-01
-21.3  6  4.929343e-02
-2.170000e+01  6.000000e+00  0.0
-2.200000e+01  6.000000e+00  0.0
-13.3  8  1.288384e-09
-13.7  8  1.401139e-07
-14  8  6.530304e-06
-14.3  8  2.362743e-04
-14.7  8  2.947821e-03
-15  8  3.126488e-02
-15.3  8  1.385567e-01
-15.7  8  3.393972e-01
-16  8  6.644724e-01
-16.3  8  1.072659e+00
-16.7  8  1.010669e+00
-17  8  2.419738e+00
-17.3  8  4.314220e+00
