# m_a[MeV] g_a Z
0.25 3.15693e-05 0.2797055709792875
0.2899749006410853 3.15693e-05 0.2797055709792875
0.33634177200722903 3.15693e-05 0.295893316754798
0.39012268767697117 3.15693e-05 0.46374639556160224
0.45250315038785144 3.15693e-05 0.4758761467420576
0.5248582242939811 3.15693e-05 0.3649064606616874
0.6087828457612144 3.15693e-05 0.5521776065248224
0.7061269808464211 3.15693e-05 0.46434373531250245
0.8190364044437219 3.15693e-05 0.3797661495615482
0.95 3.15693e-05 0.29502890007984817
0.25 5e-05 0.2797055709792875
0.2899749006410853 5e-05 0.2797055709792875
0.33634177200722903 5e-05 0.28756283887155154
0.39012268767697117 5e-05 0.5366944989574343
0.45250315038785144 5e-05 0.41872569448446
0.5248582242939811 5e-05 0.026596097830108068
0.6087828457612144 5e-05 0.2832199895761745
0.7061269808464211 5e-05 0.024442357885500546
0.8190364044437219 5e-05 0.1863619477350276
0.95 5e-05 0.2542380515355049
0.25 6e-05 0.2797055709792875
0.2899749006410853 6e-05 0.2797055709792875
0.33634177200722903 6e-05 0.26058257151149333
0.39012268767697117 6e-05 0.4762939624115924
0.45250315038785144 6e-05 0.1888532361215885
0.5248582242939811 6e-05 0.4399168902451554
0.6087828457612144 6e-05 0.2480798314346563
0.7061269808464211 6e-05 0.7273935725266728
0.8190364044437219 6e-05 0.9169841076776595
0.95 6e-05 0.9166639169525657
0.25 7e-05 0.2797055709792875
0.2899749006410853 7e-05 0.2797055709792875
0.33634177200722903 7e-05 0.2098759858033486
0.39012268767697117 7e-05 0.3167971704914785
0.45250315038785144 7e-05 0.2135116775293101
0.5248582242939811 7e-05 1.1177416612909612
0.6087828457612144 7e-05 1.0664283273420745
0.7061269808464211 7e-05 1.735156995491534
0.8190364044437219 7e-05 1.9433962460226806
0.95 7e-05 1.8482499514681092
0.25 8e-05 0.2797055709792875
0.2899749006410853 8e-05 0.2797055709792875
0.33634177200722903 8e-05 0.13016069665580926
0.39012268767697117 8e-05 0.04976063364542973
0.45250315038785144 8e-05 0.7778393016019065
0.5248582242939811 8e-05 1.968764125440353
0.6087828457612144 8e-05 2.1078929795283523
0.7061269808464211 8e-05 2.960852299658942
0.8190364044437219 8e-05 3.1798323734807417
0.95 8e-05 2.979726980727256
0.25 9e-05 0.2797055709792875
0.2899749006410853 9e-05 0.2797055709792875
0.33634177200722903 9e-05 0.01719299444029566
0.39012268767697117 9e-05 0.32439003896978774
0.45250315038785144 9e-05 1.4858966254133705
0.5248582242939811 9e-05 2.962959945630779
0.6087828457612144 9e-05 3.3219931988496656
0.7061269808464211 9e-05 4.350495154618813
0.8190364044437219 9e-05 4.5786110690747055
0.95 9e-05 4.2738793596492775
0.25 0.0001 0.2797055709792875
0.2899749006410853 0.0001 0.2797055709792875
0.33634177200722903 0.0001 0.12953111679471288
0.39012268767697117 0.0001 0.7887365464270891
0.45250315038785144 0.0001 2.2954069699562316
0.5248582242939811 0.0001 4.04591032047199
0.6087828457612144 0.0001 4.63487796336676
0.7061269808464211 0.0001 5.833795911790424
0.8190364044437219 0.0001 6.072456857775447
0.95 0.0001 5.670949010748207
0.25 0.0002 0.2797055709792875
0.2899749006410853 0.0002 0.2797055709792875
0.33634177200722903 0.0002 3.218211186155902
0.39012268767697117 0.0002 7.835684964021933
0.45250315038785144 0.0002 99
0.5248582242939811 0.0002 99
0.6087828457612144 0.0002 99
0.7061269808464211 0.0002 99
0.8190364044437219 0.0002 99
0.95 0.0002 99
0.25 0.0003 0.2797055709792875
0.2899749006410853 0.0003 0.2797055709792875
0.33634177200722903 0.0003 0.2970092554564454
0.39012268767697117 0.0003 0.2970095734909989
0.45250315038785144 0.0003 0.2970100011410366
0.5248582242939811 0.0003 0.2970105760827578
0.6087828457612144 0.0003 0.29701134885669506
0.7061269808464211 0.0003 0.2968085129056202
0.8190364044437219 0.0003 0.2797055709792875
0.95 0.0003 0.48439215207784125
0.25 0.0004 0.2797055709792875
0.2899749006410853 0.0004 0.2797055709792875
0.33634177200722903 0.0004 0.2797055709792875
0.39012268767697117 0.0004 0.2797055709792875
0.45250315038785144 0.0004 0.2797055709792875
0.5248582242939811 0.0004 0.2797055709792875
0.6087828457612144 0.0004 0.2797055709792875
0.7061269808464211 0.0004 0.2797055709792875
0.8190364044437219 0.0004 0.2797055709792875
0.95 0.0004 0.2797055709792875
0.25 0.0005 0.2797055709792875
0.2899749006410853 0.0005 0.2797055709792875
0.33634177200722903 0.0005 0.2797055709792875
0.39012268767697117 0.0005 0.2797055709792875
0.45250315038785144 0.0005 0.2797055709792875
0.5248582242939811 0.0005 0.2797055709792875
0.6087828457612144 0.0005 0.2797055709792875
0.7061269808464211 0.0005 0.2797055709792875
0.8190364044437219 0.0005 0.2797055709792875
0.95 0.0005 0.2797055709792875
1.0 3.15693e-05 0.28742938806840357
1.3556352626674741 3.15693e-05 0.3889404674017832
1.837746965387512 3.15693e-05 0.2745094449215871
2.4913145901394538 3.15693e-05 0.10060172339770496
3.3773139087910096 3.15693e-05 0.25591546516829966
4.578405827854414 3.15693e-05 0.3661427605622048
6.2066483870417155 3.15693e-05 1.03631641396334
8.413951416451951 3.15693e-05 0.4430726774763127
11.40624923851321 3.15693e-05 0.5804992853382258
15.462713682502532 3.15693e-05 0.3569057690350439
20.961799924531267 3.15693e-05 0.29706161122766994
28.416555146674987 3.15693e-05 0.25718815044911286
38.52248420036753 3.15693e-05 0.2853282392102172
52.22243798756887 3.15693e-05 0.2904105938971295
70.79457843841381 3.15693e-05 0.27848280042197526
1.0 5e-05 0.2404081885736762
1.3556352626674741 5e-05 0.07787817204111516
1.837746965387512 5e-05 0.13421427119967286
2.4913145901394538 5e-05 0.33505776013514343
3.3773139087910096 5e-05 0.16849900326633951
4.578405827854414 5e-05 2.402754991585906
6.2066483870417155 5e-05 4.326176367267366
8.413951416451951 5e-05 3.9034799533445557
11.40624923851321 5e-05 3.081451991510127
15.462713682502532 5e-05 0.20489604509571435
20.961799924531267 5e-05 0.24728519758841586
28.416555146674987 5e-05 0.1999857600011279
38.52248420036753 5e-05 0.28952436538973636
52.22243798756887 5e-05 0.30507408117119184
70.79457843841381 5e-05 0.276746418398459
1.0 6e-05 0.8770252608681637
1.3556352626674741 6e-05 0.6881783672512044
1.837746965387512 6e-05 0.6127812663410727
2.4913145901394538 6e-05 0.7310068039420788
3.3773139087910096 6e-05 0.0706458479246214
4.578405827854414 6e-05 3.8531944983471114
6.2066483870417155 6e-05 6.383892465996582
8.413951416451951 6e-05 6.180055980147382
11.40624923851321 6e-05 4.877715665658372
15.462713682502532 6e-05 0.8684904691578308
20.961799924531267 6e-05 0.1613139976854176
28.416555146674987 6e-05 0.1417690466739924
